x,v,t
0.024267, 0.051421, 0.065000
0.024300, 0.004067, 0.066000
0.024272, 0.005276, 0.067000
0.024263, -0.027739, 0.068000
0.024238, -0.031450, 0.069000
0.024203, -0.047259, 0.070000
0.024179, -0.055493, 0.071000
0.024062, -0.102019, 0.072000
0.023992, -0.050059, 0.073000
0.023907, -0.043100, 0.074000
0.023863, -0.127637, 0.075000
0.023710, -0.229218, 0.076000
0.023450, -0.222598, 0.077000
0.023188, -0.249106, 0.078000
0.022916, -0.315589, 0.079000
0.022578, -0.295460, 0.080000
0.022319, -0.288181, 0.081000
0.022037, -0.225109, 0.082000
0.021808, -0.205052, 0.083000
0.021596, -0.217508, 0.084000
0.021349, -0.227078, 0.085000
0.021088, -0.289877, 0.086000
0.020785, -0.272039, 0.087000
0.020472, -0.332451, 0.088000
0.020121, -0.365792, 0.089000
0.019787, -0.298353, 0.090000
0.019522, -0.245072, 0.091000
0.019305, -0.255819, 0.092000
0.019011, -0.298794, 0.093000
0.018771, -0.200536, 0.094000
0.018562, -0.187318, 0.095000
0.018406, -0.194830, 0.096000
0.018198, -0.236227, 0.097000
0.017930, -0.217276, 0.098000
0.017729, -0.197807, 0.099000
0.017500, -0.199733, 0.100000
0.017332, -0.166438, 0.101000
0.017169, -0.212662, 0.102000
0.016990, -0.183931, 0.103000
0.016842, -0.148694, 0.104000
0.016684, -0.136650, 0.105000
0.016566, -0.135667, 0.106000
0.016435, -0.179813, 0.107000
0.016236, -0.143661, 0.108000
0.016065, -0.152485, 0.109000
0.015911, -0.189508, 0.110000
0.015711, -0.270767, 0.111000
0.015408, -0.304163, 0.112000
0.015092, -0.289270, 0.113000
0.014794, -0.307795, 0.114000
0.014491, -0.340775, 0.115000
0.014187, -0.297635, 0.116000
0.013847, -0.329446, 0.117000
0.013544, -0.350814, 0.118000
0.013155, -0.413523, 0.119000
0.012686, -0.501809, 0.120000
0.012207, -0.431621, 0.121000
0.011792, -0.411786, 0.122000
0.011390, -0.361508, 0.123000
0.011064, -0.327389, 0.124000
0.010723, -0.329523, 0.125000
0.010412, -0.348765, 0.126000
0.010072, -0.302671, 0.127000
0.009796, -0.304744, 0.128000
0.009466, -0.320808, 0.129000
0.009141, -0.330782, 0.130000
0.008843, -0.292634, 0.131000
0.008508, -0.339089, 0.132000
0.008188, -0.314323, 0.133000
0.007910, -0.240507, 0.134000
0.007639, -0.224221, 0.135000
0.007385, -0.265018, 0.136000
0.007110, -0.266981, 0.137000
0.006910, -0.232498, 0.138000
0.006651, -0.256286, 0.139000
0.006416, -0.192956, 0.140000
0.006265, -0.080678, 0.141000
0.006210, -0.012205, 0.142000
0.006177, -0.100893, 0.143000
0.006068, -0.126745, 0.144000
0.005927, -0.145020, 0.145000
0.005803, -0.104810, 0.146000
0.005725, -0.097973, 0.147000
0.005607, -0.112704, 0.148000
0.005490, -0.087020, 0.149000
0.005394, -0.101637, 0.150000
0.005275, -0.117668, 0.151000
0.005162, -0.115213, 0.152000
0.005014, -0.139306, 0.153000
0.004901, -0.103710, 0.154000
0.004789, -0.152735, 0.155000
0.004659, -0.122462, 0.156000
0.004550, -0.113207, 0.157000
0.004426, -0.122322, 0.158000
0.004283, -0.138282, 0.159000
0.004142, -0.163695, 0.160000
0.004000, -0.119031, 0.161000
0.003924, -0.062406, 0.162000
0.003832, -0.161020, 0.163000
0.003684, -0.131122, 0.164000
0.003549, -0.122284, 0.165000
0.003432, -0.129183, 0.166000
0.003287, -0.186712, 0.167000
0.003117, -0.191445, 0.168000
0.002953, -0.199143, 0.169000
0.002766, -0.194404, 0.170000
0.002532, -0.241635, 0.171000
0.002276, -0.272689, 0.172000
0.001981, -0.238782, 0.173000
0.001707, -0.264169, 0.174000
0.001424, -0.312767, 0.175000
0.001129, -0.303998, 0.176000
0.000785, -0.325329, 0.177000
0.000430, -0.395725, 0.178000
0.000058, -0.325982, 0.179000
-0.000221, -0.270519, 0.180000
-0.000478, -0.228427, 0.181000
-0.000689, -0.181342, 0.182000
-0.000843, -0.148836, 0.183000
-0.001008, -0.184271, 0.184000
-0.001175, -0.221845, 0.185000
-0.001404, -0.286910, 0.186000
-0.001726, -0.337683, 0.187000
-0.002083, -0.377479, 0.188000
-0.002404, -0.280878, 0.189000
-0.002675, -0.243157, 0.190000
-0.002937, -0.255666, 0.191000
-0.003134, -0.193376, 0.192000
-0.003327, -0.146817, 0.193000
-0.003450, -0.162223, 0.194000
-0.003588, -0.099565, 0.195000
-0.003673, -0.074360, 0.196000
-0.003762, -0.063040, 0.197000
-0.003825, -0.074349, 0.198000
-0.003895, -0.043203, 0.199000
-0.003915, -0.038675, 0.200000
-0.003922, -0.044412, 0.201000
-0.004018, -0.113266, 0.202000
-0.004142, -0.144928, 0.203000
-0.004283, -0.142275, 0.204000
-0.004441, -0.166937, 0.205000
-0.004561, -0.107671, 0.206000
-0.004664, -0.102973, 0.207000
-0.004821, -0.194976, 0.208000
-0.005016, -0.207598, 0.209000
-0.005241, -0.247603, 0.210000
-0.005499, -0.246621, 0.211000
-0.005719, -0.218499, 0.212000
-0.005942, -0.187254, 0.213000
-0.006119, -0.200141, 0.214000
-0.006344, -0.230503, 0.215000
-0.006556, -0.213174, 0.216000
-0.006805, -0.214234, 0.217000
-0.007026, -0.236364, 0.218000
-0.007285, -0.233791, 0.219000
-0.007461, -0.199700, 0.220000
-0.007671, -0.180529, 0.221000
-0.007849, -0.181302, 0.222000
-0.008085, -0.267132, 0.223000
-0.008353, -0.222386, 0.224000
-0.008579, -0.210756, 0.225000
-0.008831, -0.260677, 0.226000
-0.009134, -0.269370, 0.227000
-0.009496, -0.417314, 0.228000
-0.009930, -0.415112, 0.229000
-0.010353, -0.444559, 0.230000
-0.010783, -0.400771, 0.231000
-0.011165, -0.417535, 0.232000
-0.011573, -0.424634, 0.233000
-0.012004, -0.413798, 0.234000
-0.012463, -0.514968, 0.235000
-0.012979, -0.504669, 0.236000
-0.013479, -0.495872, 0.237000
-0.014017, -0.496601, 0.238000
-0.014521, -0.518053, 0.239000
-0.015018, -0.505039, 0.240000
-0.015451, -0.391573, 0.241000
-0.015893, -0.447404, 0.242000
-0.016318, -0.409324, 0.243000
-0.016723, -0.364915, 0.244000
-0.017147, -0.426814, 0.245000
-0.017574, -0.367030, 0.246000
-0.017958, -0.341984, 0.247000
-0.018256, -0.344838, 0.248000
-0.018601, -0.370552, 0.249000
-0.018977, -0.392825, 0.250000
-0.019424, -0.455260, 0.251000
-0.019846, -0.369759, 0.252000
-0.020219, -0.387512, 0.253000
-0.020627, -0.414401, 0.254000
-0.021039, -0.360336, 0.255000
-0.021434, -0.372112, 0.256000
-0.021786, -0.383848, 0.257000
-0.022144, -0.347029, 0.258000
-0.022500, -0.383637, 0.259000
-0.022916, -0.418611, 0.260000
-0.023325, -0.401659, 0.261000
-0.023747, -0.406954, 0.262000
-0.024156, -0.361547, 0.263000
-0.024476, -0.281522, 0.264000
-0.024738, -0.279549, 0.265000
-0.024976, -0.218175, 0.266000
-0.025225, -0.264323, 0.267000
-0.025543, -0.289397, 0.268000
-0.025834, -0.276201, 0.269000
-0.026063, -0.218922, 0.270000
-0.026298, -0.238302, 0.271000
-0.026460, -0.162613, 0.272000
-0.026619, -0.135793, 0.273000
-0.026789, -0.160771, 0.274000
-0.026936, -0.127258, 0.275000
-0.027094, -0.124933, 0.276000
-0.027180, -0.063663, 0.277000
-0.027271, -0.069738, 0.278000
-0.027272, 0.011739, 0.279000
-0.027263, 0.021771, 0.280000
-0.027303, -0.016353, 0.281000
-0.027321, -0.038377, 0.282000
-0.027357, -0.019238, 0.283000
-0.027373, -0.006063, 0.284000
-0.027385, 0.026125, 0.285000
-0.027399, -0.013810, 0.286000
-0.027363, 0.035767, 0.287000
-0.027333, 0.071621, 0.288000
-0.027282, 0.056478, 0.289000
-0.027217, 0.086746, 0.290000
-0.027169, 0.043303, 0.291000
-0.027066, 0.024228, 0.292000
-0.027004, 0.094462, 0.293000
-0.026889, 0.082055, 0.294000
-0.026745, 0.108089, 0.295000
-0.026591, 0.169369, 0.296000
-0.026403, 0.175179, 0.297000
-0.026226, 0.193555, 0.298000
-0.026063, 0.160666, 0.299000
-0.025905, 0.210265, 0.300000
-0.025708, 0.230958, 0.301000
-0.025555, 0.163540, 0.302000
-0.025416, 0.165008, 0.303000
-0.025267, 0.156551, 0.304000
-0.025101, 0.198587, 0.305000
-0.024953, 0.108237, 0.306000
-0.024897, 0.049915, 0.307000
-0.024848, 0.041186, 0.308000
-0.024785, 0.060795, 0.309000
-0.024664, 0.091454, 0.310000
-0.024546, 0.104930, 0.311000
-0.024428, 0.184556, 0.312000
-0.024246, 0.179105, 0.313000
-0.024034, 0.209155, 0.314000
-0.023816, 0.257746, 0.315000
-0.023597, 0.224724, 0.316000
-0.023393, 0.216176, 0.317000
-0.023143, 0.271887, 0.318000
-0.022915, 0.197743, 0.319000
-0.022722, 0.240336, 0.320000
-0.022480, 0.247795, 0.321000
-0.022190, 0.246434, 0.322000
-0.021922, 0.336413, 0.323000
-0.021646, 0.311905, 0.324000
-0.021344, 0.289747, 0.325000
-0.021109, 0.238038, 0.326000
-0.020861, 0.286686, 0.327000
-0.020550, 0.359737, 0.328000
-0.020223, 0.334737, 0.329000
-0.019922, 0.297581, 0.330000
-0.019620, 0.261432, 0.331000
-0.019361, 0.237619, 0.332000
-0.019132, 0.197446, 0.333000
-0.018874, 0.162057, 0.334000
-0.018748, 0.147868, 0.335000
-0.018592, 0.241138, 0.336000
-0.018354, 0.235436, 0.337000
-0.018141, 0.167493, 0.338000
-0.018002, 0.136955, 0.339000
-0.017836, 0.179027, 0.340000
-0.017659, 0.152409, 0.341000
-0.017470, 0.187075, 0.342000
-0.017284, 0.160348, 0.343000
-0.017088, 0.160547, 0.344000
-0.016910, 0.136071, 0.345000
-0.016776, 0.126167, 0.346000
-0.016620, 0.130966, 0.347000
-0.016476, 0.146579, 0.348000
-0.016342, 0.109928, 0.349000
-0.016208, 0.145571, 0.350000
-0.016014, 0.148201, 0.351000
-0.015867, 0.178630, 0.352000
-0.015707, 0.210318, 0.353000
-0.015495, 0.228946, 0.354000
-0.015227, 0.256510, 0.355000
-0.014954, 0.289764, 0.356000
-0.014632, 0.351932, 0.357000
-0.014342, 0.330428, 0.358000
-0.013944, 0.354591, 0.359000
-0.013586, 0.305069, 0.360000
-0.013293, 0.320624, 0.361000
-0.012959, 0.292774, 0.362000
-0.012655, 0.243028, 0.363000
-0.012411, 0.253649, 0.364000
-0.012159, 0.258919, 0.365000
-0.011924, 0.200226, 0.366000
-0.011746, 0.175074, 0.367000
-0.011588, 0.123966, 0.368000
-0.011473, 0.121515, 0.369000
-0.011358, 0.041102, 0.370000
-0.011297, 0.093090, 0.371000
-0.011247, 0.049728, 0.372000
-0.011172, 0.088301, 0.373000
-0.011144, 0.010942, 0.374000
-0.011111, 0.052421, 0.375000
-0.011098, 0.015103, 0.376000
-0.011070, -0.026973, 0.377000
-0.011126, -0.031937, 0.378000
-0.011113, 0.003930, 0.379000
-0.011121, -0.028697, 0.380000
-0.011185, -0.086437, 0.381000
-0.011270, -0.148301, 0.382000
-0.011377, -0.086051, 0.383000
-0.011432, -0.051174, 0.384000
-0.011521, -0.074242, 0.385000
-0.011589, -0.125410, 0.386000
-0.011731, -0.177449, 0.387000
-0.011871, -0.136707, 0.388000
-0.012020, -0.129247, 0.389000
-0.012121, -0.077878, 0.390000
-0.012213, -0.098495, 0.391000
-0.012320, -0.109454, 0.392000
-0.012435, -0.120014, 0.393000
-0.012567, -0.103841, 0.394000
-0.012701, -0.101373, 0.395000
-0.012797, -0.067733, 0.396000
-0.012854, -0.049092, 0.397000
-0.012888, -0.041898, 0.398000
-0.012959, -0.060816, 0.399000
-0.012962, -0.011495, 0.400000
-0.012941, 0.072808, 0.401000
-0.012853, 0.093545, 0.402000
-0.012711, 0.152930, 0.403000
-0.012534, 0.153507, 0.404000
-0.012367, 0.156173, 0.405000
-0.012253, 0.104101, 0.406000
-0.012080, 0.152123, 0.407000
-0.011920, 0.157973, 0.408000
-0.011732, 0.247877, 0.409000
-0.011471, 0.276622, 0.410000
-0.011183, 0.287697, 0.411000
-0.010912, 0.265212, 0.412000
-0.010703, 0.177503, 0.413000
-0.010524, 0.202193, 0.414000
-0.010320, 0.188267, 0.415000
-0.010146, 0.192207, 0.416000
-0.010012, 0.126492, 0.417000
-0.009865, 0.218611, 0.418000
-0.009646, 0.207939, 0.419000
-0.009440, 0.195270, 0.420000
-0.009257, 0.190581, 0.421000
-0.009105, 0.107508, 0.422000
-0.008984, 0.092332, 0.423000
-0.008850, 0.153974, 0.424000
-0.008673, 0.230172, 0.425000
-0.008453, 0.209861, 0.426000
-0.008272, 0.221590, 0.427000
-0.008083, 0.186558, 0.428000
-0.007894, 0.183005, 0.429000
-0.007716, 0.194673, 0.430000
-0.007495, 0.168442, 0.431000
-0.007299, 0.231006, 0.432000
-0.007114, 0.167640, 0.433000
-0.006920, 0.223585, 0.434000
-0.006708, 0.189616, 0.435000
-0.006454, 0.278857, 0.436000
-0.006182, 0.239810, 0.437000
-0.005972, 0.175114, 0.438000
-0.005832, 0.186832, 0.439000
-0.005604, 0.226010, 0.440000
-0.005444, 0.133186, 0.441000
-0.005331, 0.124734, 0.442000
-0.005218, 0.069666, 0.443000
-0.005154, 0.029055, 0.444000
-0.005104, 0.092567, 0.445000
-0.004987, 0.098652, 0.446000
-0.004884, 0.098758, 0.447000
-0.004699, 0.194169, 0.448000
-0.004503, 0.192601, 0.449000
-0.004359, 0.151174, 0.450000
-0.004201, 0.130651, 0.451000
-0.004083, 0.146074, 0.452000
-0.003954, 0.066793, 0.453000
-0.003831, 0.130184, 0.454000
-0.003688, 0.110516, 0.455000
-0.003533, 0.168059, 0.456000
-0.003380, 0.152258, 0.457000
-0.003170, 0.170425, 0.458000
-0.002996, 0.140909, 0.459000
-0.002835, 0.219431, 0.460000
-0.002610, 0.300552, 0.461000
-0.002348, 0.228440, 0.462000
-0.002111, 0.233634, 0.463000
-0.001890, 0.195376, 0.464000
-0.001678, 0.207821, 0.465000
-0.001424, 0.325468, 0.466000
-0.001108, 0.354046, 0.467000
-0.000711, 0.375052, 0.468000
-0.000298, 0.387496, 0.469000
0.000066, 0.352094, 0.470000
0.000473, 0.379705, 0.471000
0.000817, 0.316851, 0.472000
0.001159, 0.318792, 0.473000
0.001455, 0.241395, 0.474000
0.001716, 0.243376, 0.475000
0.001911, 0.193689, 0.476000
0.002083, 0.154051, 0.477000
0.002232, 0.109001, 0.478000
0.002330, 0.113829, 0.479000
0.002477, 0.135429, 0.480000
0.002651, 0.171006, 0.481000
0.002730, 0.077789, 0.482000
0.002760, 0.038274, 0.483000
0.002768, 0.023283, 0.484000
0.002784, 0.023245, 0.485000
0.002786, -0.029615, 0.486000
0.002781, 0.053275, 0.487000
0.002830, 0.048579, 0.488000
0.002835, 0.038717, 0.489000
0.002867, 0.047827, 0.490000
0.002904, 0.100551, 0.491000
0.002993, 0.108107, 0.492000
0.003027, 0.074851, 0.493000
0.003130, 0.063247, 0.494000
0.003217, 0.081685, 0.495000
0.003249, 0.084471, 0.496000
0.003260, -0.022020, 0.497000
0.003242, -0.010802, 0.498000
0.003296, 0.008019, 0.499000
0.003299, 0.015937, 0.500000
0.003288, 0.015521, 0.501000
0.003277, 0.013355, 0.502000
0.003355, 0.037585, 0.503000
0.003375, 0.030212, 0.504000
0.003386, 0.023045, 0.505000
0.003423, 0.032881, 0.506000
0.003464, 0.045938, 0.507000
0.003540, 0.103975, 0.508000
0.003640, 0.056586, 0.509000
0.003712, 0.072926, 0.510000
0.003788, 0.020987, 0.511000
0.003821, 0.055259, 0.512000
0.003848, 0.024379, 0.513000
0.003896, 0.023050, 0.514000
0.003858, -0.084354, 0.515000
0.003787, -0.053646, 0.516000
0.003745, -0.074423, 0.517000
0.003653, -0.149919, 0.518000
0.003566, -0.128060, 0.519000
0.003395, -0.139369, 0.520000
0.003266, -0.144132, 0.521000
0.003155, -0.076617, 0.522000
0.003082, -0.097923, 0.523000
0.003022, -0.064595, 0.524000
0.002933, -0.139130, 0.525000
0.002817, -0.160806, 0.526000
0.002716, -0.071851, 0.527000
0.002653, -0.070259, 0.528000
0.002624, -0.034740, 0.529000
0.002566, -0.079585, 0.530000
0.002473, -0.122135, 0.531000
0.002342, -0.137817, 0.532000
0.002220, -0.105589, 0.533000
0.002154, -0.064909, 0.534000
0.002109, -0.124105, 0.535000
0.002014, -0.100454, 0.536000
0.001904, -0.128349, 0.537000
0.001824, -0.070665, 0.538000
0.001716, -0.140727, 0.539000
0.001574, -0.158031, 0.540000
0.001395, -0.178038, 0.541000
0.001186, -0.244012, 0.542000
0.000904, -0.269177, 0.543000
0.000663, -0.250684, 0.544000
0.000461, -0.213477, 0.545000
0.000242, -0.236308, 0.546000
0.000045, -0.248833, 0.547000
-0.000242, -0.326959, 0.548000
-0.000524, -0.335385, 0.549000
-0.000842, -0.336383, 0.550000
-0.001170, -0.326794, 0.551000
-0.001535, -0.392967, 0.552000
-0.001920, -0.388160, 0.553000
-0.002303, -0.365287, 0.554000
-0.002649, -0.344178, 0.555000
-0.003018, -0.423741, 0.556000
-0.003445, -0.392952, 0.557000
-0.003827, -0.324659, 0.558000
-0.004148, -0.271106, 0.559000
-0.004406, -0.278054, 0.560000
-0.004732, -0.337508, 0.561000
-0.005062, -0.380757, 0.562000
-0.005478, -0.356579, 0.563000
-0.005814, -0.340472, 0.564000
-0.006138, -0.355718, 0.565000
-0.006484, -0.356868, 0.566000
-0.006846, -0.318483, 0.567000
-0.007185, -0.365054, 0.568000
-0.007557, -0.372994, 0.569000
-0.007884, -0.309523, 0.570000
-0.008170, -0.299693, 0.571000
-0.008491, -0.317124, 0.572000
-0.008740, -0.246009, 0.573000
-0.008982, -0.232412, 0.574000
-0.009255, -0.252433, 0.575000
-0.009491, -0.271547, 0.576000
-0.009760, -0.224902, 0.577000
-0.009957, -0.205271, 0.578000
-0.010137, -0.205684, 0.579000
-0.010342, -0.197248, 0.580000
-0.010540, -0.185098, 0.581000
-0.010709, -0.156742, 0.582000
-0.010847, -0.141929, 0.583000
-0.010996, -0.177307, 0.584000
-0.011173, -0.179532, 0.585000
-0.011384, -0.244884, 0.586000
-0.011598, -0.228525, 0.587000
-0.011826, -0.252170, 0.588000
-0.012076, -0.300708, 0.589000
-0.012372, -0.339468, 0.590000
-0.012714, -0.331409, 0.591000
-0.013033, -0.308498, 0.592000
-0.013396, -0.326120, 0.593000
-0.013679, -0.254429, 0.594000
-0.013890, -0.161844, 0.595000
-0.014048, -0.178848, 0.596000
-0.014156, -0.126717, 0.597000
-0.014304, -0.175150, 0.598000
-0.014470, -0.137896, 0.599000
-0.014642, -0.176514, 0.600000
-0.014829, -0.169166, 0.601000
-0.014935, -0.122995, 0.602000
-0.015054, -0.088526, 0.603000
-0.015119, -0.063823, 0.604000
-0.015151, -0.043134, 0.605000
-0.015171, -0.021915, 0.606000
-0.015201, -0.023185, 0.607000
-0.015253, -0.059695, 0.608000
-0.015293, -0.038649, 0.609000
-0.015349, -0.106088, 0.610000
-0.015443, -0.141961, 0.611000
-0.015586, -0.087651, 0.612000
-0.015680, -0.133702, 0.613000
-0.015806, -0.134497, 0.614000
-0.015909, -0.118652, 0.615000
-0.016021, -0.104544, 0.616000
-0.016165, -0.180347, 0.617000
-0.016367, -0.175418, 0.618000
-0.016500, -0.112300, 0.619000
-0.016569, -0.042524, 0.620000
-0.016667, -0.112069, 0.621000
-0.016763, -0.098189, 0.622000
-0.016875, -0.088476, 0.623000
-0.016956, -0.045870, 0.624000
-0.016972, -0.007298, 0.625000
-0.016967, 0.057166, 0.626000
-0.016885, 0.127437, 0.627000
-0.016772, 0.116251, 0.628000
-0.016688, 0.048171, 0.629000
-0.016594, 0.111234, 0.630000
-0.016515, 0.020201, 0.631000
-0.016528, -0.004051, 0.632000
-0.016559, -0.071660, 0.633000
-0.016633, -0.048651, 0.634000
-0.016664, -0.001181, 0.635000
-0.016668, 0.011553, 0.636000
-0.016687, -0.008426, 0.637000
-0.016720, -0.050484, 0.638000
-0.016763, -0.087451, 0.639000
-0.016850, -0.087671, 0.640000
-0.016939, -0.060639, 0.641000
-0.017040, -0.061355, 0.642000
-0.017064, -0.001120, 0.643000
-0.017069, 0.040878, 0.644000
-0.016981, 0.112729, 0.645000
-0.016897, 0.075509, 0.646000
-0.016800, 0.081204, 0.647000
-0.016657, 0.178436, 0.648000
-0.016503, 0.178135, 0.649000
-0.016360, 0.078455, 0.650000
-0.016307, -0.006619, 0.651000
-0.016298, -0.020425, 0.652000
-0.016314, -0.025104, 0.653000
-0.016378, -0.053328, 0.654000
-0.016381, -0.013612, 0.655000
-0.016358, 0.095015, 0.656000
-0.016266, 0.091437, 0.657000
-0.016136, 0.104762, 0.658000
-0.016084, 0.059263, 0.659000
-0.016061, 0.052030, 0.660000
-0.016044, 0.029821, 0.661000
-0.016007, 0.121441, 0.662000
-0.015863, 0.162758, 0.663000
-0.015747, 0.108472, 0.664000
-0.015672, 0.048761, 0.665000
-0.015599, 0.071358, 0.666000
-0.015542, -0.000465, 0.667000
-0.015590, -0.047355, 0.668000
-0.015761, -0.165296, 0.669000
-0.015925, -0.146088, 0.670000
-0.016066, -0.167824, 0.671000
-0.016240, -0.175252, 0.672000
-0.016432, -0.184251, 0.673000
-0.016618, -0.185711, 0.674000
-0.016805, -0.195154, 0.675000
-0.017021, -0.214059, 0.676000
-0.017258, -0.194928, 0.677000
-0.017457, -0.277313, 0.678000
-0.017738, -0.266986, 0.679000
-0.018020, -0.311022, 0.680000
-0.018353, -0.313393, 0.681000
-0.018676, -0.338562, 0.682000
-0.019036, -0.379903, 0.683000
-0.019384, -0.311648, 0.684000
-0.019691, -0.272500, 0.685000
-0.019970, -0.324099, 0.686000
-0.020261, -0.291724, 0.687000
-0.020506, -0.224599, 0.688000
-0.020786, -0.300041, 0.689000
-0.021074, -0.295867, 0.690000
-0.021377, -0.294386, 0.691000
-0.021633, -0.263010, 0.692000
-0.021936, -0.303403, 0.693000
-0.022252, -0.255048, 0.694000
-0.022448, -0.227380, 0.695000
-0.022661, -0.196070, 0.696000
-0.022840, -0.200174, 0.697000
-0.023035, -0.256051, 0.698000
-0.023369, -0.302050, 0.699000
-0.023645, -0.254483, 0.700000
-0.023900, -0.234582, 0.701000
-0.024180, -0.300329, 0.702000
-0.024509, -0.355539, 0.703000
-0.024811, -0.250892, 0.704000
-0.025065, -0.198694, 0.705000
-0.025267, -0.224211, 0.706000
-0.025525, -0.291469, 0.707000
-0.025835, -0.325225, 0.708000
-0.026197, -0.336341, 0.709000
-0.026573, -0.376276, 0.710000
-0.026942, -0.395881, 0.711000
-0.027325, -0.301533, 0.712000
-0.027610, -0.277498, 0.713000
-0.027857, -0.293316, 0.714000
-0.028146, -0.303689, 0.715000
-0.028371, -0.194445, 0.716000
-0.028619, -0.256794, 0.717000
-0.028873, -0.201141, 0.718000
-0.029064, -0.185835, 0.719000
-0.029269, -0.173176, 0.720000
-0.029502, -0.253447, 0.721000
-0.029746, -0.172694, 0.722000
-0.029940, -0.222568, 0.723000
-0.030136, -0.185646, 0.724000
-0.030313, -0.141273, 0.725000
-0.030499, -0.179050, 0.726000
-0.030684, -0.173334, 0.727000
-0.030889, -0.190844, 0.728000
-0.031054, -0.145680, 0.729000
-0.031196, -0.121991, 0.730000
-0.031275, -0.084541, 0.731000
-0.031363, -0.100937, 0.732000
-0.031422, -0.070542, 0.733000
-0.031482, -0.048704, 0.734000
-0.031528, 0.003238, 0.735000
-0.031476, 0.053067, 0.736000
-0.031492, -0.000473, 0.737000
-0.031509, -0.026423, 0.738000
-0.031463, 0.039577, 0.739000
-0.031426, 0.030046, 0.740000
-0.031373, 0.086739, 0.741000
-0.031236, 0.151162, 0.742000
-0.031138, 0.103049, 0.743000
-0.031021, 0.127003, 0.744000
-0.030840, 0.182418, 0.745000
-0.030612, 0.233066, 0.746000
-0.030364, 0.252063, 0.747000
-0.030151, 0.211603, 0.748000
-0.029890, 0.248278, 0.749000
-0.029664, 0.239025, 0.750000
-0.029437, 0.225769, 0.751000
-0.029209, 0.240539, 0.752000
-0.028986, 0.252979, 0.753000
-0.028774, 0.223222, 0.754000
-0.028528, 0.232100, 0.755000
-0.028338, 0.182451, 0.756000
-0.028140, 0.213577, 0.757000
-0.027891, 0.289330, 0.758000
-0.027609, 0.314809, 0.759000
-0.027287, 0.306599, 0.760000
-0.027024, 0.258613, 0.761000
-0.026766, 0.287569, 0.762000
-0.026481, 0.311429, 0.763000
-0.026170, 0.326442, 0.764000
-0.025851, 0.379940, 0.765000
-0.025436, 0.432129, 0.766000
-0.025033, 0.389322, 0.767000
-0.024603, 0.521255, 0.768000
-0.024050, 0.532340, 0.769000
-0.023480, 0.593105, 0.770000
-0.022890, 0.577471, 0.771000
-0.022309, 0.607781, 0.772000
-0.021699, 0.578089, 0.773000
-0.021100, 0.591168, 0.774000
-0.020508, 0.578199, 0.775000
-0.019865, 0.608571, 0.776000
-0.019256, 0.646973, 0.777000
-0.018586, 0.647094, 0.778000
-0.017910, 0.717944, 0.779000
-0.017161, 0.763247, 0.780000
-0.016379, 0.796733, 0.781000
-0.015620, 0.759651, 0.782000
-0.014860, 0.840316, 0.783000
-0.014030, 0.772159, 0.784000
-0.013279, 0.770179, 0.785000
-0.012542, 0.717494, 0.786000
-0.011785, 0.694642, 0.787000
-0.011070, 0.774421, 0.788000
-0.010306, 0.777271, 0.789000
-0.009515, 0.795826, 0.790000
