x,v,t
-0.016834, 0.302789, 0.983000
-0.016571, 0.176585, 0.984000
-0.016449, 0.129354, 0.985000
-0.016348, 0.105063, 0.986000
-0.016289, 0.056730, 0.987000
-0.016182, 0.060939, 0.988000
-0.016192, -0.033801, 0.989000
-0.016166, -0.041956, 0.990000
-0.016264, -0.010225, 0.991000
-0.016297, -0.053349, 0.992000
-0.016237, 0.166541, 0.993000
-0.016151, 0.129453, 0.994000
-0.016026, 0.057927, 0.995000
-0.015937, -0.030209, 0.996000
-0.015980, -0.055228, 0.997000
-0.015937, 0.032053, 0.998000
-0.015929, 0.059661, 0.999000
