x,v,t
0.025920, -0.400247, 0.938000
0.025566, -0.403899, 0.939000
0.025201, -0.428176, 0.940000
0.024727, -0.445644, 0.941000
0.024358, -0.353836, 0.942000
0.023988, -0.345274, 0.943000
0.023640, -0.400709, 0.944000
0.023219, -0.407619, 0.945000
0.022785, -0.391930, 0.946000
0.022375, -0.387862, 0.947000
0.021977, -0.413802, 0.948000
0.021613, -0.332157, 0.949000
0.021299, -0.291247, 0.950000
0.020998, -0.322020, 0.951000
0.020710, -0.333654, 0.952000
0.020426, -0.327374, 0.953000
0.020095, -0.303313, 0.954000
0.019800, -0.324325, 0.955000
0.019466, -0.297979, 0.956000
0.019239, -0.274822, 0.957000
0.018957, -0.265523, 0.958000
0.018725, -0.215692, 0.959000
0.018499, -0.183370, 0.960000
0.018315, -0.224324, 0.961000
0.018107, -0.179516, 0.962000
0.017987, -0.103222, 0.963000
0.017895, -0.083274, 0.964000
0.017847, -0.054263, 0.965000
0.017773, -0.067935, 0.966000
0.017683, -0.058842, 0.967000
0.017626, -0.084970, 0.968000
0.017583, -0.053176, 0.969000
0.017483, -0.061763, 0.970000
0.017420, -0.085447, 0.971000
0.017310, -0.123031, 0.972000
0.017159, -0.124899, 0.973000
0.017068, -0.146320, 0.974000
0.016914, -0.142687, 0.975000
0.016718, -0.173132, 0.976000
0.016552, -0.196127, 0.977000
0.016414, -0.142961, 0.978000
0.016261, -0.138899, 0.979000
0.016123, -0.179817, 0.980000
0.015892, -0.282402, 0.981000
0.015602, -0.301556, 0.982000
0.015297, -0.317780, 0.983000
0.014965, -0.257684, 0.984000
0.014664, -0.364097, 0.985000
0.014291, -0.337580, 0.986000
0.013965, -0.270740, 0.987000
0.013674, -0.333789, 0.988000
0.013329, -0.377860, 0.989000
0.012935, -0.422752, 0.990000
0.012528, -0.429809, 0.991000
0.012089, -0.428558, 0.992000
0.011687, -0.457464, 0.993000
0.011272, -0.483300, 0.994000
0.010781, -0.491832, 0.995000
0.010278, -0.533106, 0.996000
0.009756, -0.547242, 0.997000
0.009220, -0.555157, 0.998000
0.008664, -0.601353, 0.999000
0.008038, -0.619828, 1.000000
0.007394, -0.664184, 1.001000
0.006686, -0.740987, 1.002000
0.005940, -0.739078, 1.003000
0.005179, -0.755636, 1.004000
0.004345, -0.866477, 1.005000
0.003485, -0.842754, 1.006000
0.002674, -0.823572, 1.007000
0.001863, -0.836292, 1.008000
0.001045, -0.790819, 1.009000
0.000218, -0.816864, 1.010000
-0.000624, -0.810166, 1.011000
-0.001410, -0.767344, 1.012000
-0.002200, -0.750439, 1.013000
-0.002923, -0.690112, 1.014000
-0.003620, -0.635996, 1.015000
-0.004294, -0.687307, 1.016000
-0.004953, -0.690288, 1.017000
-0.005668, -0.681861, 1.018000
-0.006349, -0.685534, 1.019000
-0.006997, -0.612749, 1.020000
-0.007632, -0.658856, 1.021000
-0.008249, -0.653629, 1.022000
-0.008903, -0.653186, 1.023000
-0.009556, -0.582291, 1.024000
-0.010118, -0.578958, 1.025000
-0.010714, -0.586086, 1.026000
-0.011264, -0.545434, 1.027000
-0.011800, -0.526792, 1.028000
-0.012360, -0.570341, 1.029000
-0.012964, -0.650908, 1.030000
-0.013544, -0.520664, 1.031000
-0.014026, -0.507527, 1.032000
-0.014570, -0.532870, 1.033000
-0.015112, -0.500968, 1.034000
-0.015571, -0.413608, 1.035000
-0.016001, -0.380225, 1.036000
-0.016425, -0.373371, 1.037000
-0.016834, -0.411904, 1.038000
-0.017278, -0.430795, 1.039000
-0.017728, -0.445679, 1.040000
-0.018191, -0.448104, 1.041000
-0.018651, -0.475836, 1.042000
-0.019140, -0.489079, 1.043000
-0.019609, -0.447961, 1.044000
-0.020014, -0.383544, 1.045000
-0.020384, -0.397902, 1.046000
-0.020667, -0.284994, 1.047000
-0.020963, -0.278922, 1.048000
-0.021270, -0.258662, 1.049000
-0.021541, -0.256932, 1.050000
-0.021803, -0.244678, 1.051000
-0.022053, -0.249344, 1.052000
-0.022290, -0.210166, 1.053000
-0.022496, -0.208250, 1.054000
-0.022689, -0.233139, 1.055000
-0.022858, -0.145762, 1.056000
-0.023055, -0.202127, 1.057000
-0.023309, -0.285959, 1.058000
-0.023604, -0.235449, 1.059000
-0.023888, -0.309409, 1.060000
-0.024228, -0.293710, 1.061000
-0.024504, -0.305916, 1.062000
-0.024796, -0.306088, 1.063000
-0.025081, -0.189391, 1.064000
-0.025228, -0.139892, 1.065000
-0.025375, -0.160857, 1.066000
-0.025536, -0.130807, 1.067000
-0.025679, -0.109781, 1.068000
-0.025790, -0.154253, 1.069000
-0.025944, -0.131427, 1.070000
-0.026011, -0.018333, 1.071000
-0.026071, -0.100351, 1.072000
-0.026164, -0.067773, 1.073000
-0.026258, -0.082035, 1.074000
-0.026349, -0.093119, 1.075000
-0.026450, -0.091376, 1.076000
-0.026553, -0.109786, 1.077000
-0.026591, -0.032539, 1.078000
-0.026595, 0.012429, 1.079000
-0.026623, -0.011143, 1.080000
-0.026587, 0.024467, 1.081000
-0.026528, 0.112727, 1.082000
-0.026435, 0.148899, 1.083000
-0.026314, 0.148014, 1.084000
-0.026220, 0.126073, 1.085000
-0.026104, 0.150462, 1.086000
-0.025905, 0.282838, 1.087000
-0.025656, 0.200469, 1.088000
-0.025475, 0.202737, 1.089000
-0.025252, 0.245978, 1.090000
-0.024998, 0.304879, 1.091000
-0.024659, 0.331704, 1.092000
-0.024394, 0.229705, 1.093000
-0.024235, 0.154656, 1.094000
-0.024108, 0.188386, 1.095000
-0.023868, 0.307368, 1.096000
-0.023551, 0.380151, 1.097000
-0.023143, 0.401184, 1.098000
-0.022705, 0.451593, 1.099000
-0.022225, 0.494837, 1.100000
-0.021733, 0.508852, 1.101000
-0.021216, 0.516476, 1.102000
-0.020636, 0.611120, 1.103000
-0.020017, 0.582114, 1.104000
-0.019435, 0.593479, 1.105000
-0.018872, 0.549378, 1.106000
-0.018372, 0.501432, 1.107000
-0.017831, 0.502469, 1.108000
-0.017334, 0.488690, 1.109000
-0.016802, 0.522862, 1.110000
-0.016293, 0.557107, 1.111000
-0.015742, 0.507752, 1.112000
-0.015216, 0.474275, 1.113000
-0.014741, 0.447836, 1.114000
-0.014275, 0.470941, 1.115000
-0.013780, 0.484437, 1.116000
-0.013272, 0.514904, 1.117000
-0.012804, 0.486161, 1.118000
-0.012375, 0.443771, 1.119000
-0.011908, 0.429766, 1.120000
-0.011520, 0.423823, 1.121000
-0.011093, 0.460919, 1.122000
-0.010599, 0.474823, 1.123000
-0.010090, 0.497258, 1.124000
-0.009547, 0.493789, 1.125000
-0.009048, 0.517793, 1.126000
-0.008572, 0.461703, 1.127000
-0.008136, 0.444231, 1.128000
-0.007735, 0.434423, 1.129000
-0.007326, 0.386254, 1.130000
-0.006930, 0.390214, 1.131000
-0.006495, 0.478552, 1.132000
-0.005997, 0.493881, 1.133000
-0.005526, 0.521214, 1.134000
-0.004939, 0.595694, 1.135000
-0.004407, 0.461286, 1.136000
-0.003915, 0.471180, 1.137000
-0.003441, 0.453169, 1.138000
-0.003012, 0.451062, 1.139000
-0.002537, 0.442071, 1.140000
-0.002093, 0.421615, 1.141000
-0.001644, 0.447786, 1.142000
-0.001199, 0.408610, 1.143000
-0.000816, 0.440488, 1.144000
-0.000393, 0.383012, 1.145000
-0.000029, 0.348884, 1.146000
0.000300, 0.313479, 1.147000
0.000660, 0.356122, 1.148000
0.001056, 0.418468, 1.149000
0.001430, 0.338439, 1.150000
0.001753, 0.314568, 1.151000
0.002034, 0.236302, 1.152000
0.002226, 0.196928, 1.153000
0.002482, 0.233724, 1.154000
0.002750, 0.309258, 1.155000
0.003070, 0.320778, 1.156000
0.003365, 0.301492, 1.157000
0.003666, 0.325947, 1.158000
0.004009, 0.369449, 1.159000
0.004419, 0.345168, 1.160000
0.004768, 0.437229, 1.161000
0.005161, 0.391242, 1.162000
0.005512, 0.339819, 1.163000
0.005827, 0.270347, 1.164000
0.006155, 0.363849, 1.165000
0.006509, 0.357218, 1.166000
0.006897, 0.365654, 1.167000
0.007207, 0.291021, 1.168000
0.007496, 0.305118, 1.169000
0.007757, 0.269178, 1.170000
0.008027, 0.264002, 1.171000
0.008282, 0.282191, 1.172000
0.008604, 0.319632, 1.173000
0.008922, 0.280019, 1.174000
0.009198, 0.233708, 1.175000
0.009444, 0.230988, 1.176000
0.009716, 0.259627, 1.177000
0.009961, 0.221557, 1.178000
0.010196, 0.232215, 1.179000
0.010501, 0.273540, 1.180000
0.010765, 0.308532, 1.181000
0.011051, 0.304562, 1.182000
0.011317, 0.306223, 1.183000
0.011634, 0.289868, 1.184000
0.011958, 0.300162, 1.185000
0.012330, 0.354906, 1.186000
0.012665, 0.300350, 1.187000
0.012982, 0.315857, 1.188000
0.013286, 0.309068, 1.189000
0.013604, 0.318503, 1.190000
0.013941, 0.305738, 1.191000
0.014232, 0.251912, 1.192000
0.014462, 0.263753, 1.193000
0.014714, 0.257536, 1.194000
0.015007, 0.317761, 1.195000
0.015311, 0.355836, 1.196000
0.015686, 0.350231, 1.197000
0.016024, 0.293997, 1.198000
0.016327, 0.336247, 1.199000
0.016642, 0.337379, 1.200000
0.016965, 0.373722, 1.201000
0.017295, 0.290681, 1.202000
0.017589, 0.272232, 1.203000
0.017853, 0.268117, 1.204000
0.018159, 0.288342, 1.205000
0.018474, 0.261351, 1.206000
0.018753, 0.224974, 1.207000
0.019008, 0.236737, 1.208000
0.019245, 0.261244, 1.209000
0.019543, 0.313200, 1.210000
0.019837, 0.286927, 1.211000
0.020094, 0.286456, 1.212000
0.020370, 0.263469, 1.213000
0.020621, 0.201966, 1.214000
0.020811, 0.175600, 1.215000
0.020963, 0.140698, 1.216000
0.021090, 0.118390, 1.217000
0.021170, -0.002652, 1.218000
0.021156, -0.038991, 1.219000
0.021082, -0.117605, 1.220000
0.020913, -0.115545, 1.221000
0.020814, -0.097047, 1.222000
0.020658, -0.136502, 1.223000
0.020517, -0.159108, 1.224000
0.020353, -0.131638, 1.225000
0.020208, -0.171122, 1.226000
0.020032, -0.189289, 1.227000
0.019817, -0.204122, 1.228000
0.019587, -0.184004, 1.229000
0.019416, -0.171959, 1.230000
0.019191, -0.278561, 1.231000
0.018925, -0.259973, 1.232000
0.018691, -0.324373, 1.233000
0.018346, -0.370762, 1.234000
0.017996, -0.307960, 1.235000
0.017703, -0.248053, 1.236000
0.017427, -0.310422, 1.237000
0.017154, -0.279060, 1.238000
0.016881, -0.345992, 1.239000
0.016516, -0.346192, 1.240000
0.016197, -0.334559, 1.241000
0.015863, -0.329994, 1.242000
0.015521, -0.368128, 1.243000
0.015112, -0.363735, 1.244000
0.014742, -0.372292, 1.245000
0.014405, -0.315100, 1.246000
0.014130, -0.209781, 1.247000
0.013927, -0.189551, 1.248000
0.013751, -0.196975, 1.249000
0.013559, -0.244126, 1.250000
0.013351, -0.173937, 1.251000
0.013188, -0.215385, 1.252000
0.012985, -0.202633, 1.253000
0.012745, -0.234264, 1.254000
0.012550, -0.238194, 1.255000
0.012288, -0.279769, 1.256000
0.012032, -0.266542, 1.257000
0.011778, -0.299650, 1.258000
0.011486, -0.220717, 1.259000
0.011241, -0.257450, 1.260000
0.010950, -0.348850, 1.261000
0.010602, -0.333418, 1.262000
0.010265, -0.315276, 1.263000
0.010010, -0.293546, 1.264000
0.009738, -0.257348, 1.265000
0.009500, -0.240080, 1.266000
0.009314, -0.136182, 1.267000
0.009183, -0.147814, 1.268000
0.009036, -0.104120, 1.269000
0.008949, -0.098331, 1.270000
0.008880, -0.109399, 1.271000
0.008755, -0.115979, 1.272000
0.008597, -0.153251, 1.273000
0.008423, -0.127934, 1.274000
0.008300, -0.151271, 1.275000
0.008164, -0.135626, 1.276000
0.008033, -0.114606, 1.277000
0.007901, -0.083247, 1.278000
0.007802, -0.141580, 1.279000
0.007665, -0.148779, 1.280000
0.007518, -0.139291, 1.281000
0.007420, -0.079361, 1.282000
0.007345, -0.003456, 1.283000
0.007374, 0.080777, 1.284000
0.007473, 0.132902, 1.285000
0.007613, 0.113217, 1.286000
0.007725, 0.151723, 1.287000
0.007866, 0.191968, 1.288000
0.008063, 0.198106, 1.289000
0.008272, 0.183413, 1.290000
0.008509, 0.231370, 1.291000
0.008772, 0.282746, 1.292000
0.009053, 0.293325, 1.293000
0.009329, 0.301441, 1.294000
0.009569, 0.243972, 1.295000
0.009800, 0.205490, 1.296000
0.010005, 0.233357, 1.297000
0.010242, 0.211610, 1.298000
0.010447, 0.207161, 1.299000
0.010630, 0.144083, 1.300000
0.010822, 0.219094, 1.301000
0.011011, 0.170308, 1.302000
0.011165, 0.126800, 1.303000
0.011300, 0.116999, 1.304000
0.011445, 0.105569, 1.305000
0.011506, 0.088078, 1.306000
0.011620, 0.128087, 1.307000
0.011738, 0.116291, 1.308000
0.011905, 0.148866, 1.309000
0.012006, 0.061090, 1.310000
0.012097, 0.102725, 1.311000
0.012208, 0.046764, 1.312000
0.012241, -0.001567, 1.313000
0.012273, 0.022389, 1.314000
0.012238, -0.026315, 1.315000
0.012240, 0.008531, 1.316000
0.012225, -0.057865, 1.317000
0.012165, -0.092784, 1.318000
0.012026, -0.093935, 1.319000
0.011956, -0.144576, 1.320000
0.011808, -0.187786, 1.321000
0.011585, -0.209266, 1.322000
0.011378, -0.245033, 1.323000
0.011181, -0.183447, 1.324000
0.010968, -0.164446, 1.325000
0.010748, -0.225232, 1.326000
0.010556, -0.183156, 1.327000
0.010347, -0.234816, 1.328000
0.010102, -0.303328, 1.329000
0.009817, -0.306968, 1.330000
0.009458, -0.364827, 1.331000
0.009086, -0.402486, 1.332000
0.008678, -0.432350, 1.333000
0.008226, -0.423323, 1.334000
0.007780, -0.429863, 1.335000
0.007348, -0.424744, 1.336000
0.006912, -0.367244, 1.337000
0.006541, -0.366984, 1.338000
0.006138, -0.380927, 1.339000
0.005764, -0.389302, 1.340000
0.005330, -0.453532, 1.341000
0.004895, -0.431340, 1.342000
0.004466, -0.406958, 1.343000
0.004087, -0.358633, 1.344000
0.003706, -0.392311, 1.345000
0.003316, -0.442896, 1.346000
0.002887, -0.441125, 1.347000
0.002410, -0.451644, 1.348000
0.001972, -0.403443, 1.349000
0.001560, -0.432948, 1.350000
0.001154, -0.414178, 1.351000
0.000738, -0.433178, 1.352000
0.000304, -0.429469, 1.353000
-0.000161, -0.434798, 1.354000
-0.000594, -0.434550, 1.355000
-0.001036, -0.469385, 1.356000
-0.001507, -0.497832, 1.357000
-0.001973, -0.433697, 1.358000
-0.002392, -0.444445, 1.359000
-0.002838, -0.465220, 1.360000
-0.003311, -0.497193, 1.361000
-0.003871, -0.591084, 1.362000
-0.004410, -0.592026, 1.363000
-0.004981, -0.572658, 1.364000
-0.005545, -0.564802, 1.365000
-0.006058, -0.422691, 1.366000
-0.006491, -0.426116, 1.367000
-0.006909, -0.415845, 1.368000
-0.007385, -0.481720, 1.369000
-0.007814, -0.423103, 1.370000
-0.008268, -0.512060, 1.371000
-0.008788, -0.550749, 1.372000
-0.009335, -0.592569, 1.373000
-0.009923, -0.554989, 1.374000
-0.010468, -0.537817, 1.375000
-0.011008, -0.572832, 1.376000
-0.011567, -0.539698, 1.377000
-0.012127, -0.556088, 1.378000
-0.012677, -0.530101, 1.379000
-0.013260, -0.571516, 1.380000
-0.013878, -0.550675, 1.381000
-0.014498, -0.585139, 1.382000
-0.015115, -0.603320, 1.383000
-0.015738, -0.671602, 1.384000
-0.016366, -0.614013, 1.385000
-0.016932, -0.560819, 1.386000
-0.017450, -0.509173, 1.387000
-0.017914, -0.508646, 1.388000
-0.018421, -0.470225, 1.389000
-0.018876, -0.450821, 1.390000
-0.019294, -0.378544, 1.391000
-0.019670, -0.395165, 1.392000
-0.020089, -0.430487, 1.393000
-0.020530, -0.435835, 1.394000
-0.021028, -0.510899, 1.395000
-0.021564, -0.492575, 1.396000
-0.022048, -0.548360, 1.397000
-0.022581, -0.541475, 1.398000
-0.023134, -0.564457, 1.399000
-0.023683, -0.595508, 1.400000
-0.024222, -0.484386, 1.401000
-0.024663, -0.450548, 1.402000
-0.025106, -0.412382, 1.403000
-0.025519, -0.424793, 1.404000
-0.025915, -0.418995, 1.405000
-0.026325, -0.377269, 1.406000
-0.026673, -0.317301, 1.407000
-0.026995, -0.362352, 1.408000
-0.027370, -0.390671, 1.409000
-0.027755, -0.442045, 1.410000
-0.028178, -0.436406, 1.411000
-0.028622, -0.474283, 1.412000
-0.029069, -0.459002, 1.413000
-0.029544, -0.492797, 1.414000
-0.030022, -0.406896, 1.415000
-0.030405, -0.392661, 1.416000
-0.030798, -0.365123, 1.417000
-0.031149, -0.327618, 1.418000
-0.031499, -0.341040, 1.419000
-0.031805, -0.274442, 1.420000
-0.032042, -0.211592, 1.421000
-0.032184, -0.102766, 1.422000
-0.032268, -0.082521, 1.423000
-0.032358, -0.061435, 1.424000
-0.032382, -0.034247, 1.425000
-0.032384, 0.015390, 1.426000
-0.032342, 0.009660, 1.427000
-0.032320, 0.010993, 1.428000
-0.032285, -0.013478, 1.429000
-0.032308, 0.024090, 1.430000
-0.032261, 0.041228, 1.431000
-0.032166, 0.123185, 1.432000
-0.032050, 0.093660, 1.433000
-0.031925, 0.116166, 1.434000
-0.031780, 0.201924, 1.435000
-0.031560, 0.270466, 1.436000
-0.031289, 0.298038, 1.437000
-0.031011, 0.314050, 1.438000
-0.030647, 0.348076, 1.439000
-0.030298, 0.316585, 1.440000
-0.029981, 0.320961, 1.441000
-0.029654, 0.294199, 1.442000
-0.029326, 0.317359, 1.443000
-0.028964, 0.387165, 1.444000
-0.028560, 0.381135, 1.445000
-0.028113, 0.443360, 1.446000
-0.027691, 0.469455, 1.447000
-0.027178, 0.464955, 1.448000
-0.026697, 0.496920, 1.449000
-0.026225, 0.484958, 1.450000
-0.025740, 0.497839, 1.451000
-0.025284, 0.454846, 1.452000
-0.024862, 0.436964, 1.453000
-0.024392, 0.478194, 1.454000
-0.023878, 0.567033, 1.455000
-0.023312, 0.529692, 1.456000
-0.022785, 0.540165, 1.457000
-0.022256, 0.495357, 1.458000
-0.021800, 0.460067, 1.459000
-0.021279, 0.496506, 1.460000
-0.020770, 0.442154, 1.461000
-0.020329, 0.440426, 1.462000
-0.019937, 0.383174, 1.463000
-0.019570, 0.364308, 1.464000
-0.019195, 0.364020, 1.465000
-0.018824, 0.382299, 1.466000
-0.018427, 0.370588, 1.467000
-0.018051, 0.415774, 1.468000
-0.017643, 0.417303, 1.469000
-0.017267, 0.397970, 1.470000
-0.016876, 0.420716, 1.471000
-0.016410, 0.417427, 1.472000
-0.015949, 0.424826, 1.473000
-0.015534, 0.418934, 1.474000
-0.015081, 0.429275, 1.475000
-0.014635, 0.452877, 1.476000
-0.014171, 0.497576, 1.477000
-0.013670, 0.503861, 1.478000
-0.013209, 0.480295, 1.479000
-0.012753, 0.474096, 1.480000
-0.012271, 0.503606, 1.481000
-0.011759, 0.453645, 1.482000
-0.011348, 0.418831, 1.483000
-0.010924, 0.460467, 1.484000
-0.010517, 0.412043, 1.485000
-0.010124, 0.451972, 1.486000
-0.009706, 0.458086, 1.487000
-0.009239, 0.492973, 1.488000
-0.008781, 0.429107, 1.489000
-0.008332, 0.465139, 1.490000
-0.007844, 0.474407, 1.491000
-0.007377, 0.455657, 1.492000
-0.006944, 0.403682, 1.493000
-0.006535, 0.412040, 1.494000
-0.006110, 0.425354, 1.495000
-0.005742, 0.368028, 1.496000
-0.005377, 0.289695, 1.497000
-0.005124, 0.317697, 1.498000
-0.004784, 0.324979, 1.499000
-0.004416, 0.351165, 1.500000
-0.004063, 0.359164, 1.501000
-0.003664, 0.375829, 1.502000
-0.003290, 0.370089, 1.503000
-0.002952, 0.309725, 1.504000
-0.002631, 0.285071, 1.505000
-0.002336, 0.284568, 1.506000
-0.002086, 0.304298, 1.507000
-0.001733, 0.353254, 1.508000
-0.001399, 0.307117, 1.509000
-0.001062, 0.319698, 1.510000
-0.000740, 0.352736, 1.511000
-0.000411, 0.331389, 1.512000
-0.000109, 0.320901, 1.513000
0.000241, 0.393856, 1.514000
0.000660, 0.397198, 1.515000
0.001079, 0.399630, 1.516000
0.001511, 0.426346, 1.517000
0.001908, 0.402196, 1.518000
0.002273, 0.387809, 1.519000
0.002641, 0.376710, 1.520000
0.002986, 0.365057, 1.521000
0.003406, 0.436273, 1.522000
0.003830, 0.453235, 1.523000
0.004259, 0.484867, 1.524000
0.004772, 0.493562, 1.525000
0.005268, 0.501481, 1.526000
0.005824, 0.625792, 1.527000
0.006459, 0.635478, 1.528000
0.007088, 0.654742, 1.529000
0.007757, 0.694399, 1.530000
0.008497, 0.682515, 1.531000
0.009195, 0.740591, 1.532000
0.009959, 0.795358, 1.533000
0.010781, 0.814570, 1.534000
0.011552, 0.693821, 1.535000
0.012245, 0.662437, 1.536000
0.012888, 0.609947, 1.537000
0.013475, 0.602508, 1.538000
0.014014, 0.527659, 1.539000
0.014531, 0.490284, 1.540000
0.014995, 0.427524, 1.541000
0.015391, 0.414446, 1.542000
0.015844, 0.442515, 1.543000
0.016276, 0.466401, 1.544000
0.016768, 0.461278, 1.545000
0.017253, 0.520597, 1.546000
0.017773, 0.475487, 1.547000
0.018197, 0.395137, 1.548000
0.018574, 0.350606, 1.549000
0.018858, 0.308434, 1.550000
0.019177, 0.314771, 1.551000
0.019503, 0.354205, 1.552000
0.019843, 0.347379, 1.553000
0.020175, 0.327813, 1.554000
0.020577, 0.367795, 1.555000
0.020932, 0.328455, 1.556000
0.021299, 0.375240, 1.557000
0.021683, 0.468926, 1.558000
0.022179, 0.525177, 1.559000
0.022740, 0.536536, 1.560000
0.023264, 0.458200, 1.561000
0.023711, 0.479707, 1.562000
0.024148, 0.475399, 1.563000
0.024594, 0.446857, 1.564000
0.024998, 0.378416, 1.565000
0.025348, 0.322018, 1.566000
0.025642, 0.266494, 1.567000
0.025857, 0.221718, 1.568000
0.026122, 0.277055, 1.569000
0.026376, 0.223217, 1.570000
0.026586, 0.199815, 1.571000
0.026738, 0.150475, 1.572000
0.026825, 0.077419, 1.573000
0.026870, 0.023997, 1.574000
0.026904, 0.006014, 1.575000
0.026895, -0.002734, 1.576000
0.026899, -0.020139, 1.577000
0.026923, 0.054916, 1.578000
0.026993, 0.089842, 1.579000
0.027070, 0.105734, 1.580000
0.027216, 0.115804, 1.581000
0.027322, 0.092948, 1.582000
0.027396, 0.124728, 1.583000
0.027493, 0.154650, 1.584000
0.027694, 0.148122, 1.585000
0.027834, 0.151741, 1.586000
0.027983, 0.126785, 1.587000
0.028166, 0.163174, 1.588000
0.028324, 0.107604, 1.589000
0.028397, 0.116705, 1.590000
0.028508, 0.117824, 1.591000
0.028650, 0.149564, 1.592000
0.028861, 0.180394, 1.593000
0.029028, 0.153707, 1.594000
0.029194, 0.148187, 1.595000
0.029397, 0.236054, 1.596000
0.029586, 0.147132, 1.597000
0.029759, 0.141560, 1.598000
0.029902, 0.178390, 1.599000
0.030068, 0.230817, 1.600000
0.030238, 0.198454, 1.601000
0.030407, 0.162397, 1.602000
0.030544, 0.077188, 1.603000
0.030604, 0.027136, 1.604000
0.030554, -0.102921, 1.605000
0.030463, -0.089232, 1.606000
0.030362, -0.065733, 1.607000
0.030307, -0.033197, 1.608000
0.030285, -0.012316, 1.609000
0.030303, 0.020429, 1.610000
0.030309, 0.011261, 1.611000
0.030348, 0.009713, 1.612000
0.030314, -0.045223, 1.613000
0.030219, -0.114624, 1.614000
0.030112, -0.094384, 1.615000
0.030014, -0.130313, 1.616000
0.029888, -0.133034, 1.617000
0.029771, -0.087743, 1.618000
0.029588, -0.194736, 1.619000
0.029344, -0.215866, 1.620000
0.029117, -0.214717, 1.621000
0.028881, -0.266730, 1.622000
0.028592, -0.276919, 1.623000
0.028289, -0.266183, 1.624000
0.027939, -0.439987, 1.625000
0.027487, -0.406419, 1.626000
0.027028, -0.463251, 1.627000
0.026581, -0.447968, 1.628000
0.026120, -0.480609, 1.629000
0.025635, -0.444150, 1.630000
0.025172, -0.408146, 1.631000
0.024777, -0.382315, 1.632000
0.024379, -0.386554, 1.633000
0.024003, -0.377222, 1.634000
0.023661, -0.356020, 1.635000
0.023283, -0.389207, 1.636000
0.022928, -0.355216, 1.637000
0.022546, -0.401804, 1.638000
0.022090, -0.451599, 1.639000
0.021635, -0.421758, 1.640000
0.021255, -0.345595, 1.641000
0.020887, -0.427058, 1.642000
0.020471, -0.405508, 1.643000
0.020043, -0.402104, 1.644000
0.019612, -0.374062, 1.645000
0.019264, -0.343874, 1.646000
0.018891, -0.403718, 1.647000
0.018511, -0.408274, 1.648000
0.018079, -0.466313, 1.649000
0.017596, -0.458457, 1.650000
0.017137, -0.447644, 1.651000
0.016659, -0.539746, 1.652000
0.016098, -0.616907, 1.653000
0.015487, -0.600151, 1.654000
0.014926, -0.570767, 1.655000
0.014414, -0.557495, 1.656000
0.013832, -0.548879, 1.657000
0.013212, -0.593545, 1.658000
0.012609, -0.582338, 1.659000
0.012033, -0.551639, 1.660000
0.011502, -0.561340, 1.661000
0.010939, -0.543171, 1.662000
0.010355, -0.580823, 1.663000
0.009778, -0.576837, 1.664000
0.009237, -0.522506, 1.665000
0.008714, -0.537442, 1.666000
0.008187, -0.513848, 1.667000
0.007685, -0.495757, 1.668000
0.007162, -0.472347, 1.669000
0.006702, -0.454452, 1.670000
0.006234, -0.449936, 1.671000
0.005761, -0.417187, 1.672000
0.005362, -0.386589, 1.673000
0.004980, -0.394956, 1.674000
0.004565, -0.386767, 1.675000
0.004210, -0.377376, 1.676000
0.003836, -0.404301, 1.677000
0.003445, -0.367256, 1.678000
0.003059, -0.442842, 1.679000
0.002578, -0.501523, 1.680000
0.002058, -0.543212, 1.681000
0.001506, -0.569385, 1.682000
0.000936, -0.562953, 1.683000
0.000380, -0.536677, 1.684000
-0.000187, -0.573968, 1.685000
-0.000833, -0.593650, 1.686000
-0.001526, -0.654595, 1.687000
-0.002175, -0.679435, 1.688000
-0.002877, -0.722764, 1.689000
-0.003571, -0.667787, 1.690000
-0.004222, -0.614850, 1.691000
-0.004850, -0.667468, 1.692000
-0.005524, -0.652993, 1.693000
-0.006178, -0.653397, 1.694000
-0.006795, -0.605264, 1.695000
-0.007397, -0.574301, 1.696000
-0.007925, -0.592692, 1.697000
-0.008555, -0.670622, 1.698000
-0.009252, -0.722076, 1.699000
-0.010064, -0.835193, 1.700000
-0.010857, -0.811627, 1.701000
-0.011680, -0.802528, 1.702000
-0.012469, -0.818874, 1.703000
-0.013299, -0.803805, 1.704000
-0.014044, -0.697909, 1.705000
-0.014815, -0.772840, 1.706000
-0.015570, -0.751129, 1.707000
-0.016223, -0.614719, 1.708000
-0.016787, -0.558473, 1.709000
-0.017339, -0.580814, 1.710000
-0.017890, -0.568015, 1.711000
-0.018511, -0.613462, 1.712000
-0.019061, -0.541260, 1.713000
-0.019608, -0.498455, 1.714000
-0.020110, -0.518440, 1.715000
-0.020634, -0.577759, 1.716000
-0.021196, -0.547280, 1.717000
-0.021703, -0.478921, 1.718000
-0.022173, -0.462650, 1.719000
-0.022585, -0.411515, 1.720000
-0.023048, -0.422704, 1.721000
-0.023479, -0.441415, 1.722000
-0.023955, -0.455499, 1.723000
-0.024432, -0.458957, 1.724000
-0.024908, -0.474510, 1.725000
-0.025445, -0.533745, 1.726000
-0.025985, -0.532123, 1.727000
-0.026500, -0.550741, 1.728000
-0.027037, -0.573098, 1.729000
-0.027587, -0.581478, 1.730000
-0.028154, -0.581114, 1.731000
-0.028742, -0.630846, 1.732000
-0.029257, -0.536258, 1.733000
-0.029738, -0.439163, 1.734000
-0.030185, -0.463438, 1.735000
-0.030610, -0.407539, 1.736000
-0.031045, -0.367582, 1.737000
-0.031433, -0.371924, 1.738000
-0.031853, -0.403850, 1.739000
