temp, val
0.000000, -2351.984401
0.150000, -2351.984401
0.300000, -2351.984401
0.450000, -2351.984401
0.600000, -2351.984401
0.750000, -2351.984401
0.900000, -2351.984401
1.050000, -2351.984401
1.200000, -2351.984401
1.350000, -2351.984401
1.500000, -2351.984401
1.650000, -2351.984401
1.800000, -2351.984401
1.950000, -2351.984401
2.100000, -2351.984401
2.250000, -2351.984401
2.400000, -2351.984401
2.550000, -2351.984401
2.700000, -2351.984401
2.850000, -2351.984401
3.000000, -2351.984401
3.150000, -2351.984401
3.300000, -2351.984401
3.450000, -2351.984401
3.600000, -2351.984401
3.750000, -2351.984401
3.900000, -2351.984401
4.050000, -2351.984401
4.200000, -2351.984401
4.350000, -2351.984401
4.500000, -2351.984401
4.650000, -2351.984401
4.800000, -2351.984401
4.950000, -2351.984401
5.100000, -2351.984401
5.250000, -2351.984401
5.400000, -2351.984401
5.550000, -2351.984401
5.700000, -2351.984401
5.850000, -2351.984401
6.000000, -2351.984401
6.150000, -2351.984401
6.300000, -2351.984401
6.450000, -2351.984401
6.600000, -2351.984401
6.750000, -2351.984401
6.900000, -2351.984401
7.050000, -2351.984401
7.200000, -2351.984401
7.350000, -2351.984401
7.500000, -2351.984401
7.650000, -2351.984401
7.800000, -2351.984401
7.950000, -2351.984401
8.100000, -2351.984401
8.250000, -2351.984401
8.400000, -2351.984401
8.550000, -2351.984401
8.700000, -2351.984401
8.850000, -2351.984401
9.000000, -2351.984401
9.150000, -2351.984401
9.300000, -2351.984401
9.450000, -2351.984401
9.600000, -2351.984401
9.750000, -2351.984401
9.900000, -2351.984401
10.050000, -2351.984401
10.200000, -2351.984401
10.350000, -2351.984401
10.500000, -2351.984401
10.650000, -2351.984401
10.800000, -2351.984401
10.950000, -2351.984401
11.100000, -2351.984401
11.250000, -2351.984401
11.400000, -2351.984401
11.550000, -2351.984401
11.700000, -2351.984401
11.850000, -2351.984401
12.000000, -2351.984401
12.150000, -2351.984401
12.300000, -2351.984401
12.450000, -2351.984401
12.600000, -2351.984401
12.750000, -2351.984401
12.900000, -2351.984401
13.050000, -2351.984401
13.200000, -2351.984401
13.350000, -2351.984401
13.500000, -2351.984401
13.650000, -2351.984401
13.800000, -2351.984401
13.950000, -2351.984401
14.100000, -2351.984401
14.250000, -2351.984401
14.400000, -2351.984401
14.550000, -2351.984401
14.700000, -2351.984401
14.850000, -2351.984401
15.000000, -2351.984401
15.150000, -2351.984401
15.300000, -2351.984401
15.450000, -2351.984401
15.600000, -2351.984401
15.750000, -2351.984401
15.900000, -2351.984401
16.050000, -2351.984401
16.200000, -2351.984401
16.350000, -2351.984401
16.500000, -2351.984401
16.650000, -2351.984401
16.800000, -2351.984401
16.950000, -2351.984401
17.100000, -2351.984401
17.250000, -2351.984401
17.400000, -2351.984401
17.550000, -2351.984401
17.700000, -2351.984401
17.850000, -2351.984401
18.000000, -2351.984401
18.150000, -2351.984401
18.300000, -2351.984401
18.450000, -2351.984401
18.600000, -2351.984401
18.750000, -2351.984401
18.900000, -2351.984401
19.050000, -2351.984401
19.200000, -2351.984401
19.350000, -2351.984401
19.500000, -2351.984401
19.650000, -2351.984401
19.800000, -2351.984401
19.950000, -2351.984401
20.100000, -2351.984401
20.250000, -2351.984401
20.400000, -2351.984401
20.550000, -2351.984401
20.700000, -2351.984401
20.850000, -2351.984401
21.000000, -2351.984401
21.150000, -2351.984401
21.300000, -2351.984401
21.450000, -2351.984401
21.600000, -2351.984401
21.750000, -2351.984401
21.900000, -2351.984401
22.050000, -2351.984401
22.200000, -2351.984401
22.350000, -2351.984401
22.500000, -2351.984401
22.650000, -2351.984401
22.800000, -2351.984401
22.950000, -2351.984401
23.100000, -2351.984401
23.250000, -2351.984401
23.400000, -2351.984401
23.550000, -2351.984401
23.700000, -2351.984401
23.850000, -2351.984401
24.000000, -2351.984401
24.150000, -2351.984401
24.300000, -2351.984401
24.450000, -2351.984401
24.600000, -2351.984401
24.750000, -2351.984401
24.900000, -2351.984401
25.050000, -2351.984401
25.200000, -2351.984401
25.350000, -2351.984401
25.500000, -2351.984401
25.650000, -2351.984401
25.800000, -2351.984401
25.950000, -2351.984401
26.100000, -2351.984401
26.250000, -2351.984401
26.400000, -2351.984401
26.550000, -2351.984401
26.700000, -2351.984401
26.850000, -2351.984401
27.000000, -2351.984401
27.150000, -2351.984401
27.300000, -2351.984401
27.450000, -2351.984401
27.600000, -2351.984401
27.750000, -2351.984401
27.900000, -2351.984401
28.050000, -2351.984401
28.200000, -2351.984401
28.350000, -2351.984401
28.500000, -2351.984401
28.650000, -2351.984401
28.800000, -2351.984401
28.950000, -2351.984401
29.100000, -2351.984401
29.250000, -2351.984401
29.400000, -2351.984401
29.550000, -2351.984401
29.700000, -2351.984401
29.850000, -2351.984401
30.000000, -2351.984401
30.150000, -2351.984401
30.300000, -2351.984401
30.450000, -2351.984401
30.600000, -2351.984401
30.750000, -2351.984401
30.900000, -2351.984401
31.050000, -2351.984401
31.200000, -2351.984401
31.350000, -2351.984401
31.500000, -2351.984401
31.650000, -2351.984401
31.800000, -2351.984401
31.950000, -2351.984401
32.100000, -2351.984401
32.250000, -2351.984401
32.400000, -2351.984401
32.550000, -2351.984401
32.700000, -2351.984401
32.850000, -2351.984401
33.000000, -2351.984401
33.150000, -2351.984401
33.300000, -2351.984401
33.450000, -2351.984401
33.600000, -2351.984401
33.750000, -2351.984401
33.900000, -2351.984401
34.050000, -2351.984401
34.200000, -2351.984401
34.350000, -2351.984401
34.500000, -2351.984401
34.650000, -2351.984401
34.800000, -2351.984401
34.950000, -2351.984401
35.100000, -2351.984401
35.250000, -2351.984401
35.400000, -2351.984401
35.550000, -2351.984401
35.700000, -2351.984401
35.850000, -2351.984401
36.000000, -2351.984401
36.150000, -2351.984401
36.300000, -2351.984401
36.450000, -2351.984401
36.600000, -2351.984401
36.750000, -2351.984401
36.900000, -2351.984401
37.050000, -2351.984401
37.200000, -2351.984401
37.350000, -2351.984401
37.500000, -2351.984401
37.650000, -2351.984401
37.800000, -2351.984401
37.950000, -2351.984401
38.100000, -2351.984401
38.250000, -2351.984401
38.400000, -2351.984401
38.550000, -2351.984401
38.700000, -2351.984401
38.850000, -2351.984401
39.000000, -2351.984401
39.150000, -2351.984401
39.300000, -2351.984401
39.450000, -2351.984401
39.600000, -2351.984401
39.750000, -2351.984401
39.900000, -2351.984401
40.050000, -2351.984401
40.200000, -2351.984401
40.350000, -2351.984401
40.500000, -2351.984401
40.650000, -2351.984401
40.800000, -2351.984401
40.950000, -2351.984401
41.100000, -2351.984401
41.250000, -2351.984401
41.400000, -2351.984401
41.550000, -2351.984401
41.700000, -2351.984401
41.850000, -2351.984401
42.000000, -2351.984401
42.150000, -2351.984401
42.300000, -2351.984401
42.450000, -2351.984401
42.600000, -2351.984401
42.750000, -2351.984401
42.900000, -2351.984401
43.050000, -2351.984401
43.200000, -2351.984401
43.350000, -2351.984401
43.500000, -2351.984401
43.650000, -2351.984401
43.800000, -2351.984401
43.950000, -2351.984401
44.100000, -2351.984401
44.250000, -2351.984401
44.400000, -2351.984401
44.550000, -2351.984401
44.700000, -2351.984401
44.850000, -2351.984401
45.000000, -2351.984401
45.150000, -2351.984401
45.300000, -2351.984401
45.450000, -2351.984401
45.600000, -2351.984401
45.750000, -2351.984401
45.900000, -2351.984401
46.050000, -2351.984401
46.200000, -2351.984401
46.350000, -2351.984401
46.500000, -2351.984401
46.650000, -2351.984401
46.800000, -2351.984401
46.950000, -2351.984401
47.100000, -2351.984401
47.250000, -2351.984401
47.400000, -2351.984401
47.550000, -2351.984401
47.700000, -2351.984401
47.850000, -2351.984401
48.000000, -2351.984401
48.150000, -2351.984401
48.300000, -2351.984401
48.450000, -2351.984401
48.600000, -2351.984401
48.750000, -2351.984401
48.900000, -2351.984401
49.050000, -2351.984401
49.200000, -2351.984401
49.350000, -2351.984401
49.500000, -2351.984401
49.650000, -2351.984401
49.800000, -2351.984401
49.950000, -2351.984401
50.100000, -2351.984401
50.250000, -2351.984401
50.400000, -2351.984401
50.550000, -2351.984401
50.700000, -2351.984401
50.850000, -2351.984401
51.000000, -2351.984401
51.150000, -2351.984401
51.300000, -2351.984401
51.450000, -2351.984401
51.600000, -2351.984401
51.750000, -2351.984401
