-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.352000e+03
-2.351944e+03
-2.351581e+03
-2.351671e+03
-2.350851e+03
-2.350045e+03
-2.349924e+03
-2.348668e+03
-2.347933e+03
-2.347056e+03
-2.345507e+03
-2.343257e+03
-2.343450e+03
-2.341469e+03
-2.338136e+03
-2.337003e+03
-2.333517e+03
-2.330151e+03
-2.328131e+03
-2.324611e+03
-2.318946e+03
-2.314430e+03
-2.309001e+03
-2.304260e+03
-2.298975e+03
-2.292182e+03
-2.291414e+03
-2.290837e+03
-2.289069e+03
-2.288736e+03
-2.288085e+03
-2.287452e+03
-2.286906e+03
-2.286290e+03
-2.285996e+03
-2.285474e+03
-2.285227e+03
-2.284847e+03
-2.284563e+03
-2.284207e+03
-2.283945e+03
-2.283899e+03
-2.283372e+03
-2.283317e+03
-2.283003e+03
-2.282861e+03
-2.282651e+03
-2.282460e+03
-2.282277e+03
-2.282092e+03
-2.281971e+03
-2.281787e+03
-2.281532e+03
-2.281607e+03
-2.281508e+03
-2.281237e+03
-2.281075e+03
-2.280998e+03
-2.280872e+03
-2.280690e+03
-2.280690e+03
-2.280525e+03
-2.280523e+03
