time,temperature,pressure,lattice,pos1,pos2
0.798000,1986.124025,20350.006205,4.216945,-0.443111,1.548868,-0.359003
0.799000,1980.640373,20384.730051,4.217071,-0.440642,1.542995,-0.350312
0.800000,1974.467695,20481.341316,4.217197,-0.437989,1.537055,-0.341563
0.801000,1967.771791,20636.508372,4.217324,-0.435180,1.531064,-0.332759
0.802000,1960.732516,20844.856569,4.217453,-0.432241,1.525041,-0.323900
0.803000,1953.546154,21099.351224,4.217583,-0.429198,1.519002,-0.314987
0.804000,1946.428167,21398.162383,4.217715,-0.426077,1.512965,-0.306020
0.805000,1939.599813,21738.325238,4.217849,-0.422901,1.506947,-0.296998
0.806000,1933.275758,22109.796256,4.217985,-0.419695,1.500967,-0.287922
0.807000,1927.659448,22508.897559,4.218124,-0.416481,1.495040,-0.278789
0.808000,1922.938021,22926.226052,4.218265,-0.413282,1.489184,-0.269600
0.809000,1919.273618,23353.517801,4.218409,-0.410117,1.483416,-0.260353
0.810000,1916.798676,23776.975039,4.218556,-0.407009,1.477752,-0.251046
0.811000,1915.604560,24190.664564,4.218705,-0.403975,1.472210,-0.241677
0.812000,1915.733800,24592.725917,4.218857,-0.401035,1.466803,-0.232244
0.813000,1917.182239,24978.602126,4.219011,-0.398206,1.461549,-0.222746
0.814000,1919.896177,25339.072667,4.219167,-0.395507,1.456462,-0.213180
0.815000,1923.773861,25669.393114,4.219326,-0.392953,1.451556,-0.203545
0.816000,1928.669550,25965.859261,4.219486,-0.390561,1.446845,-0.193839
0.817000,1934.398624,26222.590084,4.219647,-0.388345,1.442341,-0.184061
0.818000,1940.748372,26446.945414,4.219811,-0.386320,1.438056,-0.174208
0.819000,1947.487727,26636.330903,4.219975,-0.384499,1.434001,-0.164279
0.820000,1954.375486,26796.370332,4.220140,-0.382894,1.430185,-0.154272
0.821000,1961.171888,26934.450161,4.220306,-0.381519,1.426617,-0.144188
0.822000,1967.649629,27056.293330,4.220473,-0.380385,1.423305,-0.134023
0.823000,1973.605681,27166.034323,4.220641,-0.379501,1.420253,-0.123779
0.824000,1978.869125,27268.995699,4.220809,-0.378877,1.417469,-0.113453
0.825000,1983.307454,27373.361714,4.220978,-0.378522,1.414954,-0.103046
0.826000,1986.829795,27479.186245,4.221148,-0.378444,1.412712,-0.092556
0.827000,1989.387882,27586.610823,4.221318,-0.378649,1.410744,-0.081985
0.828000,1990.976906,27706.864667,4.221489,-0.379142,1.409049,-0.071331
0.829000,1991.630771,27842.013058,4.221661,-0.379929,1.407627,-0.060595
0.830000,1991.418257,27993.429063,4.221833,-0.381013,1.406473,-0.049776
0.831000,1990.439827,28163.218504,4.222007,-0.382397,1.405586,-0.038876
0.832000,1988.825429,28351.314021,4.222182,-0.384083,1.404959,-0.027894
0.833000,1986.729361,28550.738164,4.222358,-0.386070,1.404588,-0.016831
0.834000,1984.325356,28766.629802,4.222536,-0.388360,1.404464,-0.005688
0.835000,1981.798612,28997.811845,4.222715,-0.390951,1.404580,0.005535
0.836000,1979.325595,29236.192627,4.222896,-0.393840,1.404928,0.016835
0.837000,1977.053350,29478.091384,4.223077,-0.397026,1.405498,0.028213
0.838000,1975.080239,29722.543051,4.223261,-0.400504,1.406281,0.039666
0.839000,1973.440099,29969.167515,4.223446,-0.404271,1.407266,0.051194
0.840000,1972.097365,30215.755818,4.223633,-0.408320,1.408444,0.062793
0.841000,1970.951763,30460.605686,4.223821,-0.412646,1.409802,0.074462
0.842000,1969.856376,30706.788543,4.224010,-0.417243,1.411330,0.086199
0.843000,1968.637484,30947.017716,4.224201,-0.422105,1.413018,0.098001
0.844000,1967.111168,31183.735615,4.224394,-0.427226,1.414854,0.109865
0.845000,1965.100277,31415.270485,4.224588,-0.432598,1.416829,0.121790
0.846000,1962.447129,31635.762468,4.224783,-0.438214,1.418930,0.133773
0.847000,1959.025316,31845.422019,4.224980,-0.444068,1.421149,0.145810
0.848000,1954.756576,32048.666282,4.225178,-0.450152,1.423475,0.157898
0.849000,1949.623173,32240.673427,4.225377,-0.456457,1.425898,0.170034
0.850000,1943.671958,32422.448389,4.225577,-0.462977,1.428409,0.182215
0.851000,1937.019061,32594.509719,4.225779,-0.469703,1.430997,0.194438
0.852000,1929.847794,32756.018305,4.225981,-0.476628,1.433655,0.206698
0.853000,1922.398427,32906.434614,4.226184,-0.483743,1.436373,0.218992
0.854000,1914.954001,33038.246255,4.226388,-0.491040,1.439143,0.231317
0.855000,1907.819521,33138.643923,4.226593,-0.498513,1.441956,0.243667
0.856000,1901.294091,33205.229974,4.226798,-0.506151,1.444804,0.256039
0.857000,1895.650103,33234.285885,4.227004,-0.513949,1.447678,0.268429
0.858000,1891.121344,33213.278605,4.227209,-0.521898,1.450571,0.280832
0.859000,1887.889897,33136.932573,4.227414,-0.529989,1.453475,0.293246
0.860000,1886.073234,33013.321709,4.227618,-0.538216,1.456382,0.305665
0.861000,1885.724539,32839.514504,4.227821,-0.546570,1.459283,0.318084
0.862000,1886.834320,32618.871295,4.228022,-0.555043,1.462170,0.330500
0.863000,1889.328843,32354.082772,4.228222,-0.563628,1.465034,0.342906
0.864000,1893.080544,32048.113799,4.228420,-0.572316,1.467868,0.355298
0.865000,1897.919996,31702.518216,4.228616,-0.581100,1.470660,0.367670
0.866000,1903.647722,31317.108958,4.228810,-0.589971,1.473402,0.380017
0.867000,1910.050632,30898.987543,4.229001,-0.598922,1.476084,0.392331
0.868000,1916.914860,30455.506062,4.229189,-0.607945,1.478695,0.404607
0.869000,1924.041203,30001.359601,4.229375,-0.617032,1.481223,0.416838
0.870000,1931.260282,29535.170748,4.229557,-0.626173,1.483656,0.429016
0.871000,1938.439209,29060.610558,4.229737,-0.635363,1.485981,0.441134
0.872000,1945.481582,28582.542453,4.229914,-0.644591,1.488186,0.453184
0.873000,1952.331942,28109.997074,4.230088,-0.653850,1.490255,0.465157
0.874000,1958.973728,27651.264640,4.230259,-0.663132,1.492174,0.477045
0.875000,1965.416524,27209.616860,4.230427,-0.672428,1.493926,0.488838
0.876000,1971.683912,26781.183057,4.230592,-0.681728,1.495496,0.500526
0.877000,1977.801127,26370.073151,4.230756,-0.691024,1.496867,0.512099
0.878000,1983.786797,25976.295456,4.230916,-0.700307,1.498021,0.523546
0.879000,1989.639108,25597.593312,4.231075,-0.709567,1.498941,0.534855
0.880000,1995.329052,25225.398809,4.231231,-0.718793,1.499610,0.546014
0.881000,2000.806524,24864.339767,4.231384,-0.727975,1.500008,0.557010
0.882000,2005.998133,24517.243837,4.231536,-0.737104,1.500118,0.567830
0.883000,2010.806919,24183.423820,4.231686,-0.746167,1.499923,0.578459
0.884000,2015.120363,23860.077272,4.231833,-0.755154,1.499405,0.588881
0.885000,2018.814298,23552.511395,4.231979,-0.764051,1.498545,0.599083
0.886000,2021.757497,23265.149595,4.232123,-0.772848,1.497328,0.609047
0.887000,2023.824949,23002.987025,4.232265,-0.781530,1.495737,0.618758
0.888000,2024.912167,22770.379749,4.232406,-0.790083,1.493755,0.628198
0.889000,2024.941266,22570.608983,4.232546,-0.798494,1.491368,0.637349
0.890000,2023.865641,22406.953127,4.232684,-0.806747,1.488561,0.646195
0.891000,2021.674893,22284.525187,4.232822,-0.814828,1.485322,0.654718
0.892000,2018.392373,22201.691534,4.232960,-0.822721,1.481639,0.662899
0.893000,2014.070448,22161.860500,4.233097,-0.830408,1.477501,0.670721
0.894000,2008.789202,22161.460285,4.233234,-0.837874,1.472901,0.678166
0.895000,2002.648523,22198.484193,4.233371,-0.845101,1.467831,0.685218
0.896000,1995.758629,22279.477354,4.233509,-0.852072,1.462286,0.691858
0.897000,1988.241142,22405.099441,4.233648,-0.858770,1.456265,0.698071
0.898000,1980.226528,22577.906481,4.233788,-0.865179,1.449768,0.703841
0.899000,1971.847937,22787.933507,4.233929,-0.871282,1.442796,0.709156
0.900000,1963.228947,23036.275460,4.234071,-0.877065,1.435358,0.714002
0.901000,1954.478544,23326.861576,4.234216,-0.882514,1.427461,0.718368
0.902000,1945.694901,23655.455071,4.234362,-0.887616,1.419119,0.722246
0.903000,1936.962830,24020.239911,4.234511,-0.892360,1.410350,0.725628
0.904000,1928.359003,24417.883947,4.234662,-0.896737,1.401176,0.728508
0.905000,1919.957131,24848.728110,4.234816,-0.900737,1.391625,0.730885
0.906000,1911.830819,25307.121212,4.234972,-0.904355,1.381729,0.732755
0.907000,1904.056567,25788.535251,4.235132,-0.907586,1.371529,0.734119
0.908000,1896.714054,26280.167131,4.235295,-0.910426,1.361069,0.734979
0.909000,1889.879246,26782.226566,4.235461,-0.912874,1.350403,0.735338
0.910000,1883.619795,27292.576365,4.235629,-0.914929,1.339591,0.735201
0.911000,1877.992680,27804.662584,4.235802,-0.916594,1.328700,0.734573
0.912000,1873.041032,28317.199143,4.235977,-0.917871,1.317805,0.733460
0.913000,1868.794036,28827.117017,4.236156,-0.918764,1.306991,0.731869
0.914000,1865.266253,29333.389902,4.236337,-0.919279,1.296347,0.729806
0.915000,1862.452684,29835.895939,4.236522,-0.919423,1.285973,0.727278
0.916000,1860.329986,30332.468978,4.236710,-0.919205,1.275974,0.724290
0.917000,1858.862093,30822.808606,4.236901,-0.918636,1.266463,0.720848
0.918000,1858.005905,31301.664581,4.237095,-0.917727,1.257558,0.716956
0.919000,1857.717243,31763.498926,4.237291,-0.916492,1.249383,0.712616
0.920000,1857.957996,32210.914363,4.237491,-0.914948,1.242063,0.707832
0.921000,1858.701346,32637.810956,4.237693,-0.913116,1.235726,0.702603
0.922000,1859.929589,33044.361719,4.237898,-0.911017,1.230498,0.696931
0.923000,1861.637864,33425.357350,4.238105,-0.908677,1.226498,0.690815
0.924000,1863.837216,33773.339200,4.238314,-0.906124,1.223839,0.684255
0.925000,1866.550784,34080.957283,4.238525,-0.903387,1.222623,0.677251
0.926000,1869.809144,34341.074669,4.238738,-0.900499,1.222935,0.669804
0.927000,1873.640431,34551.111726,4.238952,-0.897491,1.224842,0.661917
0.928000,1878.058300,34703.187845,4.239167,-0.894394,1.228390,0.653597
0.929000,1883.056962,34790.542677,4.239383,-0.891240,1.233598,0.644853
0.930000,1888.603646,34809.899154,4.239598,-0.888058,1.240462,0.635697
0.931000,1894.639749,34760.048617,4.239814,-0.884873,1.248948,0.626149
0.932000,1901.087598,34639.445014,4.240029,-0.881712,1.258996,0.616232
0.933000,1907.854882,34457.688702,4.240242,-0.878595,1.270523,0.605975
0.934000,1914.842248,34216.017443,4.240454,-0.875541,1.283418,0.595412
0.935000,1921.956747,33920.978077,4.240665,-0.872567,1.297554,0.584585
0.936000,1929.121347,33574.867944,4.240873,-0.869688,1.312787,0.573539
0.937000,1936.276000,33182.726903,4.241078,-0.866914,1.328959,0.562324
0.938000,1943.384778,32752.433535,4.241281,-0.864258,1.345907,0.550996
0.939000,1950.438990,32290.927894,4.241482,-0.861728,1.363462,0.539612
0.940000,1957.449304,31803.682207,4.241679,-0.859336,1.381454,0.528232
0.941000,1964.440831,31297.223312,4.241873,-0.857091,1.399716,0.516921
0.942000,1971.452804,30773.282716,4.242064,-0.855007,1.418087,0.505739
0.943000,1978.533778,30238.041074,4.242251,-0.853097,1.436411,0.494750
0.944000,1985.730092,29688.774050,4.242435,-0.851375,1.454539,0.484015
0.945000,1993.075261,29127.287913,4.242616,-0.849860,1.472334,0.473592
0.946000,2000.584020,28553.690903,4.242793,-0.848568,1.489668,0.463537
0.947000,2008.242695,27972.893927,4.242967,-0.847517,1.506425,0.453898
0.948000,2015.998679,27382.863037,4.243137,-0.846728,1.522501,0.444721
0.949000,2023.764127,26787.228496,4.243303,-0.846218,1.537802,0.436042
0.950000,2031.423751,26202.296404,4.243465,-0.846006,1.552249,0.427894
0.951000,2038.839227,25633.702242,4.243624,-0.846109,1.565774,0.420299
0.952000,2045.862682,25086.512133,4.243780,-0.846541,1.578323,0.413271
0.953000,2052.350451,24564.304923,4.243932,-0.847317,1.589854,0.406818
0.954000,2058.170793,24065.248853,4.244082,-0.848446,1.600336,0.400939
0.955000,2063.211266,23592.089740,4.244228,-0.849937,1.609750,0.395624
0.956000,2067.384458,23141.785964,4.244372,-0.851794,1.618088,0.390858
0.957000,2070.628081,22711.566623,4.244512,-0.854018,1.625352,0.386617
0.958000,2072.902920,22297.735803,4.244651,-0.856606,1.631553,0.382873
0.959000,2074.198460,21901.458540,4.244787,-0.859554,1.636707,0.379589
0.960000,2074.536700,21523.012661,4.244920,-0.862851,1.640840,0.376729
0.961000,2073.973501,21164.354360,4.245052,-0.866487,1.643979,0.374249
0.962000,2072.597800,20822.676117,4.245181,-0.870446,1.646158,0.372106
0.963000,2070.523551,20503.662002,4.245308,-0.874712,1.647411,0.370255
0.964000,2067.879641,20206.038532,4.245433,-0.879266,1.647775,0.368650
0.965000,2064.800444,19931.357935,4.245557,-0.884088,1.647284,0.367245
0.966000,2061.419346,19685.595572,4.245679,-0.889156,1.645976,0.365998
0.967000,2057.858404,19465.749013,4.245800,-0.894450,1.643883,0.364864
0.968000,2054.219902,19268.443934,4.245920,-0.899946,1.641041,0.363805
0.969000,2050.582848,19092.832211,4.246038,-0.905623,1.637478,0.362782
0.970000,2047.000355,18940.560584,4.246156,-0.911456,1.633224,0.361759
0.971000,2043.503019,18816.923904,4.246273,-0.917426,1.628307,0.360703
0.972000,2040.103446,18718.980873,4.246389,-0.923510,1.622750,0.359584
0.973000,2036.803316,18641.403503,4.246505,-0.929687,1.616576,0.358373
0.974000,2033.601258,18589.489764,4.246620,-0.935937,1.609807,0.357045
0.975000,2030.498192,18565.728237,4.246735,-0.942241,1.602460,0.355577
0.976000,2027.504357,18563.216970,4.246850,-0.948580,1.594553,0.353948
0.977000,2024.640549,18581.700861,4.246966,-0.954937,1.586101,0.352140
0.978000,2021.931558,18624.992400,4.247081,-0.961296,1.577118,0.350137
0.979000,2019.406643,18686.662540,4.247197,-0.967644,1.567618,0.347926
0.980000,2017.093657,18765.898442,4.247314,-0.973965,1.557612,0.345494
0.981000,2015.015216,18859.078614,4.247431,-0.980250,1.547112,0.342832
0.982000,2013.189100,18959.468278,4.247549,-0.986486,1.536126,0.339933
0.983000,2011.622322,19063.479435,4.247667,-0.992665,1.524666,0.336790
0.984000,2010.311181,19163.941316,4.247786,-0.998780,1.512740,0.333400
0.985000,2009.237470,19250.673614,4.247906,-1.004823,1.500356,0.329761
0.986000,2008.371645,19325.513994,4.248026,-1.010790,1.487524,0.325872
0.987000,2007.676670,19377.787310,4.248146,-1.016676,1.474251,0.321734
0.988000,2007.105698,19399.716965,4.248267,-1.022479,1.460545,0.317350
0.989000,2006.607504,19390.935027,4.248387,-1.028197,1.446415,0.312724
0.990000,2006.133056,19349.336220,4.248507,-1.033828,1.431869,0.307859
0.991000,2005.632397,19275.338298,4.248627,-1.039373,1.416916,0.302761
0.992000,2005.052082,19171.060703,4.248746,-1.044833,1.401563,0.297437
0.993000,2004.339730,19034.543729,4.248864,-1.050209,1.385821,0.291893
0.994000,2003.448326,18869.758741,4.248981,-1.055505,1.369700,0.286137
0.995000,2002.339727,18677.682124,4.249097,-1.060723,1.353209,0.280176
0.996000,2000.982474,18462.946753,4.249212,-1.065867,1.336360,0.274019
0.997000,1999.350054,18230.262826,4.249325,-1.070941,1.319165,0.267672
0.998000,1997.419856,17983.802366,4.249437,-1.075952,1.301637,0.261144
0.999000,1995.170056,17731.972555,4.249547,-1.080906,1.283790,0.254442
1.000000,1992.579583,17479.052044,4.249656,-1.085808,1.265638,0.247574
1.001000,1989.618252,17230.403705,4.249763,-1.090667,1.247200,0.240546
1.002000,1986.282769,16994.425430,4.249868,-1.095489,1.228491,0.233366
1.003000,1982.576707,16773.167833,4.249973,-1.100284,1.209533,0.226041
1.004000,1978.508060,16568.668779,4.250076,-1.105061,1.190347,0.218577
1.005000,1974.090156,16381.991383,4.250177,-1.109829,1.170956,0.210979
1.006000,1969.347678,16218.520271,4.250278,-1.114600,1.151386,0.203253
1.007000,1964.314624,16081.711958,4.250378,-1.119386,1.131663,0.195403
1.008000,1959.030432,15961.729132,4.250477,-1.124198,1.111816,0.187434
1.009000,1953.536360,15858.134959,4.250576,-1.129050,1.091878,0.179349
1.010000,1947.873624,15774.804178,4.250674,-1.133959,1.071882,0.171151
1.011000,1942.085680,15711.990264,4.250771,-1.138939,1.051861,0.162843
1.012000,1936.220511,15662.477257,4.250869,-1.144007,1.031855,0.154427
1.013000,1930.334215,15623.333644,4.250966,-1.149182,1.011901,0.145904
1.014000,1924.495957,15589.616185,4.251063,-1.154483,0.992040,0.137276
1.015000,1918.790441,15555.456990,4.251159,-1.159931,0.972314,0.128543
1.016000,1913.317764,15514.841707,4.251256,-1.165545,0.952764,0.119704
1.017000,1908.194363,15460.443571,4.251352,-1.171349,0.933435,0.110760
1.018000,1903.551940,15385.345458,4.251447,-1.177364,0.914369,0.101708
1.019000,1899.530842,15284.915942,4.251542,-1.183614,0.895608,0.092549
1.020000,1896.269079,15155.285939,4.251637,-1.190121,0.877195,0.083280
1.021000,1893.895523,14992.937693,4.251730,-1.196908,0.859170,0.073900
1.022000,1892.520349,14799.063757,4.251822,-1.203997,0.841574,0.064406
1.023000,1892.224033,14567.792508,4.251912,-1.211409,0.824442,0.054796
1.024000,1893.051296,14297.597221,4.252001,-1.219164,0.807811,0.045070
1.025000,1895.005198,13993.101427,4.252088,-1.227279,0.791713,0.035224
1.026000,1898.039567,13656.042174,4.252173,-1.235770,0.776178,0.025259
1.027000,1902.057599,13285.465974,4.252256,-1.244648,0.761232,0.015174
1.028000,1906.919309,12881.723494,4.252336,-1.253924,0.746897,0.004969
1.029000,1912.445344,12452.628293,4.252413,-1.263603,0.733192,-0.005355
1.030000,1918.424977,11999.493914,4.252488,-1.273687,0.720130,-0.015795
1.031000,1924.625176,11524.013718,4.252559,-1.284175,0.707723,-0.026347
1.032000,1930.809179,11034.567046,4.252628,-1.295059,0.695975,-0.037009
1.033000,1936.759282,10535.990245,4.252693,-1.306331,0.684889,-0.047775
1.034000,1942.293689,10032.532260,4.252756,-1.317975,0.674463,-0.058638
1.035000,1947.280433,9529.794715,4.252815,-1.329973,0.664691,-0.069591
1.036000,1951.646961,9036.350531,4.252871,-1.342302,0.655567,-0.080627
1.037000,1955.384141,8551.788102,4.252924,-1.354936,0.647079,-0.091736
1.038000,1958.541530,8088.044926,4.252975,-1.367847,0.639214,-0.102909
1.039000,1961.215053,7645.060819,4.253022,-1.381003,0.631959,-0.114134
1.040000,1963.526885,7220.862658,4.253067,-1.394370,0.625298,-0.125402
1.041000,1965.609757,6818.137481,4.253109,-1.407914,0.619212,-0.136702
1.042000,1967.591204,6445.255371,4.253150,-1.421600,0.613686,-0.148020
1.043000,1969.580500,6107.063549,4.253188,-1.435390,0.608700,-0.159345
1.044000,1971.661372,5804.674019,4.253224,-1.449249,0.604236,-0.170664
1.045000,1973.884700,5537.125552,4.253258,-1.463141,0.600277,-0.181964
1.046000,1976.265497,5306.394932,4.253291,-1.477031,0.596804,-0.193232
1.047000,1978.785222,5122.961441,4.253323,-1.490886,0.593799,-0.204454
1.048000,1981.393375,4990.100109,4.253354,-1.504673,0.591245,-0.215617
1.049000,1984.013785,4899.820226,4.253384,-1.518362,0.589126,-0.226706
1.050000,1986.555995,4858.528137,4.253415,-1.531925,0.587425,-0.237707
1.051000,1988.923340,4865.425587,4.253445,-1.545334,0.586127,-0.248607
1.052000,1991.025265,4916.222548,4.253475,-1.558565,0.585217,-0.259390
1.053000,1992.784959,5009.228696,4.253507,-1.571597,0.584681,-0.270043
1.054000,1994.146707,5148.548114,4.253539,-1.584408,0.584507,-0.280550
1.055000,1995.083639,5327.504045,4.253572,-1.596982,0.584682,-0.290897
1.056000,1995.593602,5538.006182,4.253606,-1.609302,0.585195,-0.301069
1.057000,1995.696945,5778.471775,4.253642,-1.621357,0.586034,-0.311050
1.058000,1995.434443,6043.847881,4.253680,-1.633134,0.587190,-0.320827
1.059000,1994.858799,6328.723027,4.253719,-1.644625,0.588654,-0.330384
1.060000,1994.031825,6627.914694,4.253760,-1.655823,0.590417,-0.339707
1.061000,1993.017563,6940.399377,4.253803,-1.666724,0.592472,-0.348783
1.062000,1991.870867,7260.392006,4.253848,-1.677324,0.594809,-0.357598
1.063000,1990.632132,7578.333157,4.253896,-1.687623,0.597423,-0.366139
1.064000,1989.325125,7894.105136,4.253945,-1.697621,0.600306,-0.374393
1.065000,1987.960939,8207.198506,4.253996,-1.707320,0.603450,-0.382350
1.066000,1986.542928,8511.705974,4.254049,-1.716724,0.606851,-0.389999
1.067000,1985.063730,8809.929164,4.254103,-1.725837,0.610500,-0.397330
1.068000,1983.507200,9099.143642,4.254160,-1.734666,0.614391,-0.404334
1.069000,1981.859536,9373.966017,4.254218,-1.743218,0.618516,-0.411003
1.070000,1980.111208,9638.639879,4.254278,-1.751500,0.622869,-0.417330
1.071000,1978.260336,9887.414697,4.254340,-1.759521,0.627440,-0.423311
1.072000,1976.317378,10118.353602,4.254403,-1.767292,0.632222,-0.428940
1.073000,1974.305209,10322.811467,4.254467,-1.774822,0.637205,-0.434214
1.074000,1972.259041,10499.892828,4.254532,-1.782123,0.642379,-0.439130
1.075000,1970.228378,10653.382564,4.254598,-1.789204,0.647734,-0.443689
1.076000,1968.277844,10780.233653,4.254665,-1.796079,0.653259,-0.447889
1.077000,1966.476913,10876.356880,4.254733,-1.802759,0.658941,-0.451732
1.078000,1964.890100,10940.598177,4.254801,-1.809256,0.664767,-0.455220
1.079000,1963.576267,10966.458585,4.254869,-1.815583,0.670724,-0.458357
1.080000,1962.588138,10946.619519,4.254937,-1.821751,0.676798,-0.461148
1.081000,1961.963589,10895.838821,4.255005,-1.827775,0.682972,-0.463598
1.082000,1961.717721,10814.302034,4.255073,-1.833667,0.689232,-0.465714
1.083000,1961.841856,10705.565632,4.255139,-1.839440,0.695558,-0.467503
1.084000,1962.304329,10574.927684,4.255205,-1.845107,0.701935,-0.468974
1.085000,1963.053900,10425.635314,4.255270,-1.850682,0.708342,-0.470135
1.086000,1964.019632,10264.838750,4.255334,-1.856178,0.714761,-0.470995
1.087000,1965.115676,10095.916758,4.255396,-1.861609,0.721171,-0.471566
1.088000,1966.246896,9928.313696,4.255458,-1.866990,0.727550,-0.471858
1.089000,1967.309605,9769.064901,4.255519,-1.872334,0.733877,-0.471881
1.090000,1968.197259,9620.802730,4.255579,-1.877658,0.740129,-0.471646
1.091000,1968.803995,9482.545217,4.255638,-1.882975,0.746282,-0.471165
1.092000,1969.027078,9359.565650,4.255696,-1.888302,0.752312,-0.470449
1.093000,1968.771784,9258.015900,4.255754,-1.893655,0.758194,-0.469507
1.094000,1967.955911,9180.191937,4.255811,-1.899051,0.763902,-0.468352
1.095000,1966.512229,9129.981887,4.255867,-1.904507,0.769410,-0.466992
1.096000,1964.393162,9109.347567,4.255924,-1.910041,0.774689,-0.465438
1.097000,1961.575788,9115.840932,4.255981,-1.915672,0.779713,-0.463698
1.098000,1958.062416,9148.698634,4.256038,-1.921419,0.784453,-0.461781
1.099000,1953.880002,9201.821427,4.256095,-1.927302,0.788880,-0.459693
1.100000,1949.077891,9278.752166,4.256153,-1.933342,0.792966,-0.457442
1.101000,1943.720892,9376.199041,4.256211,-1.939559,0.796682,-0.455032
1.102000,1937.883648,9495.671809,4.256270,-1.945975,0.800000,-0.452467
1.103000,1931.646458,9633.383726,4.256330,-1.952611,0.802891,-0.449752
1.104000,1925.089057,9784.987578,4.256391,-1.959490,0.805330,-0.446888
1.105000,1918.288194,9958.886774,4.256453,-1.966632,0.807291,-0.443877
1.106000,1911.317120,10155.054733,4.256516,-1.974061,0.808749,-0.440717
1.107000,1904.244181,10374.889410,4.256581,-1.981796,0.809684,-0.437409
1.108000,1897.133938,10618.422241,4.256647,-1.989859,0.810078,-0.433951
1.109000,1890.053134,10874.921046,4.256714,-1.998269,0.809915,-0.430341
1.110000,1883.072726,11146.356868,4.256784,-2.007042,0.809183,-0.426577
1.111000,1876.265294,11435.729780,4.256855,-2.016194,0.807875,-0.422655
1.112000,1869.706197,11746.174807,4.256928,-2.025738,0.805989,-0.418574
1.113000,1863.471873,12069.559744,4.257003,-2.035685,0.803526,-0.414330
1.114000,1857.632347,12406.727149,4.257080,-2.046043,0.800494,-0.409922
1.115000,1852.248187,12752.120690,4.257160,-2.056816,0.796903,-0.405348
1.116000,1847.367628,13108.721267,4.257241,-2.068005,0.792771,-0.400607
1.117000,1843.021597,13471.753417,4.257325,-2.079609,0.788119,-0.395698
1.118000,1839.226803,13833.438238,4.257411,-2.091622,0.782972,-0.390622
1.119000,1835.992767,14193.548136,4.257500,-2.104036,0.777361,-0.385380
1.120000,1833.325380,14546.146711,4.257590,-2.116840,0.771319,-0.379974
1.121000,1831.227928,14885.642427,4.257683,-2.130018,0.764882,-0.374408
1.122000,1829.705032,15204.855136,4.257777,-2.143553,0.758088,-0.368685
1.123000,1828.766361,15501.443882,4.257874,-2.157426,0.750979,-0.362809
1.124000,1828.426084,15773.882149,4.257972,-2.171614,0.743596,-0.356788
1.125000,1828.699839,16019.742188,4.258072,-2.186092,0.735980,-0.350626
1.126000,1829.602304,16235.371610,4.258173,-2.200835,0.728174,-0.344330
1.127000,1831.141394,16420.381180,4.258275,-2.215812,0.720220,-0.337907
1.128000,1833.310407,16573.034342,4.258378,-2.230995,0.712158,-0.331363
1.129000,1836.085830,16685.979795,4.258482,-2.246351,0.704028,-0.324707
1.130000,1839.420218,16756.625171,4.258586,-2.261847,0.695866,-0.317945
1.131000,1843.233268,16790.776645,4.258691,-2.277451,0.687709,-0.311085
1.132000,1847.411610,16790.122541,4.258795,-2.293128,0.679589,-0.304134
1.133000,1851.814813,16761.320099,4.258900,-2.308840,0.671536,-0.297101
1.134000,1856.281939,16708.570128,4.259004,-2.324551,0.663578,-0.289991
1.135000,1860.638211,16636.628649,4.259107,-2.340224,0.655738,-0.282813
1.136000,1864.705484,16554.510232,4.259211,-2.355820,0.648038,-0.275573
1.137000,1868.313110,16472.379983,4.259313,-2.371299,0.640495,-0.268276
1.138000,1871.312007,16399.364920,4.259415,-2.386624,0.633123,-0.260929
1.139000,1873.587237,16334.610306,4.259517,-2.401754,0.625933,-0.253538
1.140000,1875.061670,16290.067471,4.259618,-2.416651,0.618933,-0.246106
1.141000,1875.694079,16274.443827,4.259720,-2.431275,0.612129,-0.238639
1.142000,1875.478790,16289.163933,4.259821,-2.445588,0.605521,-0.231140
1.143000,1874.444728,16327.609380,4.259923,-2.459552,0.599110,-0.223613
1.144000,1872.649098,16392.368240,4.260025,-2.473131,0.592892,-0.216062
1.145000,1870.173277,16488.530179,4.260128,-2.486288,0.586863,-0.208489
1.146000,1867.113800,16614.760786,4.260231,-2.498990,0.581013,-0.200898
1.147000,1863.576599,16766.391156,4.260335,-2.511207,0.575336,-0.193291
1.148000,1859.680613,16932.560208,4.260441,-2.522907,0.569821,-0.185672
1.149000,1855.559691,17110.084991,4.260547,-2.534065,0.564457,-0.178043
1.150000,1851.361690,17285.621355,4.260655,-2.544657,0.559231,-0.170407
1.151000,1847.248935,17449.582777,4.260764,-2.554663,0.554133,-0.162768
1.152000,1843.392602,17589.910457,4.260873,-2.564066,0.549149,-0.155129
1.153000,1839.965296,17693.628834,4.260984,-2.572854,0.544267,-0.147494
1.154000,1837.135498,17748.539180,4.261094,-2.581016,0.539477,-0.139867
1.155000,1835.054778,17749.428860,4.261205,-2.588549,0.534765,-0.132253
1.156000,1833.851150,17692.043189,4.261315,-2.595451,0.530122,-0.124658
1.157000,1833.624332,17574.740213,4.261424,-2.601725,0.525536,-0.117086
1.158000,1834.437311,17398.187785,4.261533,-2.607377,0.521001,-0.109545
1.159000,1836.313038,17161.084748,4.261640,-2.612416,0.516506,-0.102039
1.160000,1839.230330,16869.104439,4.261745,-2.616855,0.512047,-0.094577
