time,temperature,pressure,lattice,pos1,pos2
4.149000,1002.812479,-1920.735784,4.211758,-2.726868,1.152844,2.410449
4.150000,998.236184,-1750.956420,4.211747,-2.732012,1.156086,2.418642
4.151000,993.457370,-1568.416026,4.211737,-2.737182,1.159270,2.426695
4.152000,988.513118,-1375.913179,4.211728,-2.742366,1.162397,2.434606
4.153000,983.439695,-1173.807882,4.211720,-2.747553,1.165466,2.442374
4.154000,978.272794,-965.555242,4.211714,-2.752733,1.168476,2.449998
4.155000,973.046461,-751.601449,4.211709,-2.757895,1.171429,2.457475
4.156000,967.793437,-533.796214,4.211706,-2.763028,1.174324,2.464802
4.157000,962.545421,-316.144939,4.211704,-2.768122,1.177163,2.471978
4.158000,957.334055,-98.465024,4.211703,-2.773169,1.179945,2.479000
4.159000,952.191980,116.825971,4.211704,-2.778157,1.182674,2.485864
4.160000,947.152769,325.846754,4.211706,-2.783079,1.185350,2.492568
4.161000,942.251595,528.255476,4.211709,-2.787925,1.187975,2.499109
4.162000,937.524910,723.568844,4.211714,-2.792687,1.190552,2.505482
4.163000,933.010627,911.521358,4.211720,-2.797357,1.193082,2.511686
4.164000,928.749988,1090.667640,4.211727,-2.801925,1.195568,2.517716
4.165000,924.787298,1260.823296,4.211735,-2.806386,1.198014,2.523569
4.166000,921.167540,1420.593488,4.211744,-2.810731,1.200423,2.529241
4.167000,917.937319,1567.442674,4.211755,-2.814954,1.202797,2.534730
4.168000,915.144474,1702.505789,4.211766,-2.819049,1.205140,2.540031
4.169000,912.834706,1821.521796,4.211777,-2.823008,1.207456,2.545141
4.170000,911.049468,1924.103968,4.211790,-2.826827,1.209749,2.550056
4.171000,909.824443,2007.397143,4.211803,-2.830500,1.212023,2.554774
4.172000,909.188961,2066.742249,4.211816,-2.834023,1.214283,2.559291
4.173000,909.163675,2102.416994,4.211830,-2.837391,1.216534,2.563603
4.174000,909.758987,2116.812301,4.211844,-2.840599,1.218780,2.567708
4.175000,910.974803,2111.642606,4.211857,-2.843644,1.221027,2.571602
4.176000,912.798679,2085.989854,4.211871,-2.846522,1.223280,2.575281
4.177000,915.205453,2041.556866,4.211884,-2.849230,1.225546,2.578744
4.178000,918.158241,1978.677256,4.211897,-2.851767,1.227829,2.581987
4.179000,921.609434,1899.495249,4.211909,-2.854129,1.230136,2.585007
4.180000,925.502004,1804.312745,4.211921,-2.856316,1.232473,2.587803
4.181000,929.773299,1691.246571,4.211932,-2.858328,1.234847,2.590372
4.182000,934.358321,1564.346464,4.211942,-2.860164,1.237265,2.592712
4.183000,939.191063,1425.513686,4.211951,-2.861826,1.239733,2.594822
4.184000,944.206487,1278.763634,4.211959,-2.863314,1.242258,2.596701
4.185000,949.341663,1122.560196,4.211967,-2.864631,1.244847,2.598347
4.186000,954.536990,961.423591,4.211973,-2.865779,1.247508,2.599761
4.187000,959.734771,797.082152,4.211978,-2.866759,1.250247,2.600942
4.188000,964.878641,630.097455,4.211982,-2.867576,1.253070,2.601891
4.189000,969.914607,461.093866,4.211985,-2.868233,1.255985,2.602609
4.190000,974.790169,291.615667,4.211987,-2.868733,1.258998,2.603098
4.191000,979.452413,121.170547,4.211988,-2.869080,1.262116,2.603360
4.192000,983.847710,-47.498287,4.211987,-2.869278,1.265344,2.603397
4.193000,987.922709,-212.667936,4.211986,-2.869333,1.268689,2.603213
4.194000,991.625392,-373.544187,4.211984,-2.869249,1.272156,2.602812
4.195000,994.905654,-526.434378,4.211980,-2.869030,1.275750,2.602197
4.196000,997.716450,-675.276074,4.211976,-2.868683,1.279475,2.601375
4.197000,1000.016469,-819.160096,4.211971,-2.868212,1.283336,2.600351
4.198000,1001.771075,-948.039806,4.211964,-2.867622,1.287337,2.599131
4.199000,1002.953694,-1059.949313,4.211957,-2.866920,1.291480,2.597721
4.200000,1003.547977,-1151.563794,4.211950,-2.866111,1.295770,2.596130
4.201000,1003.548993,-1221.800063,4.211942,-2.865200,1.300207,2.594364
4.202000,1002.964883,-1274.238655,4.211934,-2.864193,1.304794,2.592433
4.203000,1001.816808,-1303.631578,4.211925,-2.863096,1.309531,2.590345
4.204000,1000.138411,-1308.550079,4.211917,-2.861914,1.314421,2.588110
4.205000,997.975439,-1290.705736,4.211909,-2.860652,1.319463,2.585737
4.206000,995.384679,-1249.912477,4.211900,-2.859316,1.324656,2.583237
4.207000,992.432911,-1191.020673,4.211893,-2.857911,1.330001,2.580619
4.208000,989.195170,-1117.983175,4.211885,-2.856441,1.335496,2.577896
4.209000,985.751290,-1030.168391,4.211879,-2.854911,1.341141,2.575077
4.210000,982.181576,-925.828352,4.211873,-2.853326,1.346932,2.572175
4.211000,978.565039,-808.334061,4.211867,-2.851690,1.352867,2.569200
4.212000,974.977688,-681.526919,4.211863,-2.850007,1.358944,2.566163
4.213000,971.489889,-545.702330,4.211860,-2.848281,1.365159,2.563077
4.214000,968.164951,-402.224611,4.211857,-2.846516,1.371509,2.559952
4.215000,965.058482,-252.982395,4.211855,-2.844714,1.377989,2.556799
4.216000,962.216827,-100.964191,4.211855,-2.842879,1.384595,2.553630
4.217000,959.675213,51.777279,4.211855,-2.841015,1.391322,2.550455
4.218000,957.457806,202.719991,4.211856,-2.839124,1.398164,2.547283
4.219000,955.578888,350.890028,4.211859,-2.837208,1.405117,2.544125
4.220000,954.044231,492.115853,4.211862,-2.835270,1.412174,2.540991
4.221000,952.851426,622.728819,4.211866,-2.833313,1.419329,2.537888
4.222000,951.988486,742.078966,4.211871,-2.831338,1.426575,2.534825
4.223000,951.434801,852.379521,4.211876,-2.829348,1.433905,2.531809
4.224000,951.163780,951.826253,4.211882,-2.827344,1.441312,2.528848
4.225000,951.142764,1043.075262,4.211889,-2.825328,1.448788,2.525947
4.226000,951.333048,1127.489169,4.211896,-2.823301,1.456325,2.523112
4.227000,951.690563,1205.044886,4.211904,-2.821266,1.463915,2.520347
4.228000,952.166438,1272.542994,4.211912,-2.819223,1.471550,2.517657
4.229000,952.709951,1332.437402,4.211921,-2.817173,1.479220,2.515045
4.230000,953.269155,1389.211572,4.211930,-2.815119,1.486917,2.512513
4.231000,953.790454,1441.617050,4.211939,-2.813060,1.494632,2.510064
4.232000,954.221553,1493.156750,4.211949,-2.811000,1.502354,2.507698
4.233000,954.512252,1543.726383,4.211959,-2.808938,1.510075,2.505415
4.234000,954.616007,1595.647791,4.211969,-2.806877,1.517784,2.503216
4.235000,954.492743,1651.459725,4.211980,-2.804817,1.525472,2.501100
4.236000,954.110246,1710.903204,4.211991,-2.802759,1.533128,2.499065
4.237000,953.445253,1774.199127,4.212003,-2.800705,1.540742,2.497110
4.238000,952.484936,1840.987219,4.212014,-2.798655,1.548304,2.495233
4.239000,951.228782,1912.616451,4.212027,-2.796611,1.555803,2.493430
4.240000,949.688089,1987.574015,4.212040,-2.794573,1.563230,2.491700
4.241000,947.885773,2064.937890,4.212053,-2.792542,1.570573,2.490038
4.242000,945.857525,2145.810621,4.212067,-2.790518,1.577822,2.488442
4.243000,943.648007,2233.115780,4.212081,-2.788503,1.584967,2.486907
4.244000,941.307260,2325.530978,4.212097,-2.786497,1.591998,2.485430
4.245000,938.890503,2423.326734,4.212112,-2.784500,1.598905,2.484008
4.246000,936.457038,2522.166324,4.212129,-2.782513,1.605676,2.482635
4.247000,934.067734,2623.579088,4.212146,-2.780537,1.612303,2.481308
4.248000,931.781328,2727.022509,4.212163,-2.778570,1.618776,2.480023
4.249000,929.651089,2828.970276,4.212182,-2.776614,1.625086,2.478777
4.250000,927.721988,2925.770496,4.212201,-2.774668,1.631222,2.477564
4.251000,926.030221,3016.338754,4.212220,-2.772733,1.637177,2.476381
4.252000,924.602022,3097.130589,4.212240,-2.770807,1.642941,2.475225
4.253000,923.453813,3165.664853,4.212261,-2.768892,1.648507,2.474090
4.254000,922.592462,3219.474397,4.212282,-2.766986,1.653866,2.472975
4.255000,922.015429,3258.507370,4.212303,-2.765090,1.659011,2.471875
4.256000,921.712916,3281.332061,4.212324,-2.763204,1.663936,2.470787
4.257000,921.670673,3288.952546,4.212345,-2.761327,1.668633,2.469707
4.258000,921.872497,3279.822935,4.212367,-2.759459,1.673097,2.468632
4.259000,922.301238,3255.846744,4.212388,-2.757600,1.677322,2.467560
4.260000,922.941118,3217.795838,4.212408,-2.755750,1.681305,2.466486
4.261000,923.778779,3165.917426,4.212429,-2.753910,1.685041,2.465409
4.262000,924.803782,3103.549700,4.212449,-2.752078,1.688528,2.464325
4.263000,926.008798,3031.207386,4.212469,-2.750256,1.691761,2.463232
4.264000,927.389878,2949.285005,4.212488,-2.748443,1.694741,2.462127
4.265000,928.945964,2861.860258,4.212506,-2.746640,1.697466,2.461006
4.266000,930.677791,2769.764139,4.212524,-2.744848,1.699935,2.459868
4.267000,932.586843,2676.089711,4.212542,-2.743066,1.702150,2.458708
4.268000,934.672989,2581.897319,4.212558,-2.741296,1.704112,2.457525
4.269000,936.933287,2489.030532,4.212575,-2.739539,1.705823,2.456316
4.270000,939.361378,2398.322671,4.212590,-2.737795,1.707287,2.455076
4.271000,941.945547,2313.634630,4.212605,-2.736065,1.708507,2.453802
4.272000,944.667597,2235.265065,4.212620,-2.734352,1.709488,2.452491
4.273000,947.503379,2164.316420,4.212634,-2.732656,1.710237,2.451140
4.274000,950.421276,2100.227941,4.212647,-2.730979,1.710759,2.449744
4.275000,953.381102,2041.956504,4.212660,-2.729322,1.711062,2.448298
4.276000,956.336787,1991.963506,4.212673,-2.727689,1.711155,2.446799
4.277000,959.238497,1949.066940,4.212686,-2.726080,1.711047,2.445241
4.278000,962.031896,1915.903239,4.212698,-2.724498,1.710749,2.443621
4.279000,964.659570,1894.224439,4.212711,-2.722945,1.710270,2.441931
4.280000,967.063376,1880.771179,4.212723,-2.721424,1.709622,2.440167
4.281000,969.185909,1877.129024,4.212735,-2.719939,1.708819,2.438324
4.282000,970.972902,1881.960147,4.212747,-2.718490,1.707873,2.436395
4.283000,972.375226,1895.268138,4.212759,-2.717083,1.706799,2.434373
4.284000,973.351284,1914.429092,4.212772,-2.715719,1.705610,2.432253
4.285000,973.870273,1938.903000,4.212784,-2.714404,1.704322,2.430028
4.286000,973.913290,1967.933551,4.212797,-2.713139,1.702949,2.427691
4.287000,973.476019,2001.562384,4.212810,-2.711929,1.701509,2.425236
4.288000,972.569900,2038.848506,4.212823,-2.710778,1.700016,2.422654
4.289000,971.219400,2076.616169,4.212837,-2.709691,1.698488,2.419941
4.290000,969.461105,2114.137201,4.212851,-2.708671,1.696940,2.417088
4.291000,967.342164,2152.095405,4.212864,-2.707723,1.695390,2.414090
4.292000,964.917174,2188.344003,4.212879,-2.706853,1.693853,2.410939
4.293000,962.245848,2220.046410,4.212893,-2.706066,1.692345,2.407630
4.294000,959.391097,2246.082433,4.212908,-2.705367,1.690883,2.404157
4.295000,956.416478,2266.810547,4.212922,-2.704761,1.689481,2.400516
4.296000,953.383278,2281.649435,4.212937,-2.704255,1.688155,2.396700
4.297000,950.350232,2290.016767,4.212952,-2.703854,1.686917,2.392708
4.298000,947.372664,2291.699200,4.212967,-2.703566,1.685782,2.388534
4.299000,944.503205,2285.378243,4.212982,-2.703397,1.684761,2.384178
4.300000,941.791343,2269.191811,4.212996,-2.703353,1.683866,2.379638
4.301000,939.281642,2243.844598,4.213011,-2.703442,1.683106,2.374914
4.302000,937.015653,2207.999393,4.213025,-2.703670,1.682490,2.370007
4.303000,935.032657,2161.767562,4.213039,-2.704045,1.682025,2.364919
4.304000,933.369801,2107.672346,4.213053,-2.704575,1.681717,2.359655
4.305000,932.062643,2048.967183,4.213066,-2.705267,1.681571,2.354219
4.306000,931.144629,1986.351828,4.213079,-2.706128,1.681590,2.348619
4.307000,930.644878,1919.952489,4.213091,-2.707166,1.681775,2.342862
4.308000,930.586715,1849.938411,4.213103,-2.708388,1.682127,2.336959
4.309000,930.986180,1779.725760,4.213115,-2.709802,1.682645,2.330921
4.310000,931.848838,1707.605491,4.213126,-2.711416,1.683325,2.324761
4.311000,933.168006,1639.162950,4.213137,-2.713236,1.684165,2.318494
4.312000,934.924782,1574.579792,4.213147,-2.715269,1.685160,2.312137
4.313000,937.088072,1514.598480,4.213157,-2.717522,1.686304,2.305705
4.314000,939.614811,1464.612067,4.213166,-2.720002,1.687590,2.299220
4.315000,942.451373,1421.649055,4.213175,-2.722713,1.689011,2.292700
4.316000,945.535743,1390.091862,4.213184,-2.725663,1.690558,2.286168
4.317000,948.801348,1372.831281,4.213193,-2.728855,1.692223,2.279645
4.318000,952.179211,1372.786142,4.213202,-2.732295,1.693996,2.273155
4.319000,955.599623,1392.240342,4.213211,-2.735987,1.695867,2.266722
4.320000,958.995277,1430.549078,4.213220,-2.739934,1.697828,2.260371
4.321000,962.303750,1491.542806,4.213230,-2.744139,1.699867,2.254125
4.322000,965.469353,1574.731161,4.213240,-2.748606,1.701976,2.248011
4.323000,968.443561,1681.465652,4.213251,-2.753336,1.704144,2.242053
4.324000,971.184912,1808.103449,4.213263,-2.758330,1.706363,2.236275
4.325000,973.658095,1953.984849,4.213276,-2.763590,1.708622,2.230701
4.326000,975.833390,2120.420785,4.213289,-2.769117,1.710912,2.225356
4.327000,977.688589,2306.805578,4.213304,-2.774910,1.713227,2.220261
4.328000,979.209460,2512.359658,4.213321,-2.780969,1.715556,2.215437
4.329000,980.388127,2732.203007,4.213338,-2.787294,1.717893,2.210905
4.330000,981.222883,2962.679584,4.213357,-2.793883,1.720231,2.206683
4.331000,981.716162,3202.022673,4.213378,-2.800736,1.722563,2.202788
4.332000,981.874244,3450.072962,4.213401,-2.807851,1.724883,2.199235
4.333000,981.708598,3702.004793,4.213425,-2.815227,1.727187,2.196038
4.334000,981.234339,3955.112853,4.213450,-2.822861,1.729469,2.193207
4.335000,980.469485,4207.021956,4.213477,-2.830752,1.731726,2.190751
4.336000,979.435490,4458.453865,4.213506,-2.838899,1.733954,2.188677
4.337000,978.156678,4706.271158,4.213537,-2.847300,1.736151,2.186988
4.338000,976.658523,4949.372104,4.213569,-2.855954,1.738316,2.185687
4.339000,974.965751,5184.823358,4.213603,-2.864858,1.740447,2.184774
4.340000,973.101324,5411.046162,4.213638,-2.874011,1.742543,2.184246
4.341000,971.085885,5627.531640,4.213674,-2.883411,1.744605,2.184098
4.342000,968.936892,5831.828946,4.213712,-2.893055,1.746633,2.184324
4.343000,966.667000,6018.528683,4.213751,-2.902941,1.748629,2.184917
4.344000,964.284778,6190.374042,4.213791,-2.913068,1.750593,2.185865
4.345000,961.796234,6349.179205,4.213832,-2.923432,1.752528,2.187156
4.346000,959.205167,6495.129639,4.213874,-2.934030,1.754437,2.188778
4.347000,956.514726,6626.494102,4.213917,-2.944860,1.756321,2.190716
4.348000,953.729091,6743.061778,4.213961,-2.955919,1.758184,2.192954
4.349000,950.853573,6844.621933,4.214005,-2.967202,1.760029,2.195476
4.350000,947.896004,6928.327590,4.214050,-2.978706,1.761859,2.198263
4.351000,944.868465,6994.832619,4.214096,-2.990426,1.763679,2.201299
4.352000,941.788085,7045.970018,4.214141,-3.002357,1.765492,2.204564
4.353000,938.679330,7080.823847,4.214187,-3.014494,1.767301,2.208039
4.354000,935.575828,7099.118943,4.214233,-3.026832,1.769110,2.211705
4.355000,932.519935,7103.513580,4.214279,-3.039364,1.770922,2.215545
4.356000,929.561324,7092.931985,4.214325,-3.052082,1.772743,2.219537
4.357000,926.755151,7070.214907,4.214371,-3.064981,1.774573,2.223664
4.358000,924.160251,7033.918339,4.214417,-3.078052,1.776418,2.227906
4.359000,921.836884,6981.385812,4.214462,-3.091285,1.778280,2.232247
4.360000,919.843542,6914.355769,4.214507,-3.104672,1.780161,2.236666
4.361000,918.234932,6834.534305,4.214551,-3.118202,1.782063,2.241148
4.362000,917.059253,6742.578011,4.214595,-3.131863,1.783988,2.245674
4.363000,916.354920,6638.152727,4.214638,-3.145644,1.785937,2.250227
4.364000,916.149425,6522.340829,4.214680,-3.159532,1.787911,2.254791
4.365000,916.458178,6397.988243,4.214722,-3.173513,1.789909,2.259349
4.366000,917.283140,6262.026776,4.214762,-3.187570,1.791930,2.263885
4.367000,918.612722,6115.084308,4.214802,-3.201689,1.793972,2.268383
4.368000,920.422280,5961.702828,4.214841,-3.215853,1.796034,2.272826
4.369000,922.675475,5804.752839,4.214878,-3.230043,1.798112,2.277201
4.370000,925.325677,5646.216587,4.214915,-3.244241,1.800201,2.281491
4.371000,928.317746,5484.942980,4.214951,-3.258426,1.802296,2.285681
4.372000,931.591202,5322.515505,4.214985,-3.272579,1.804392,2.289756
4.373000,935.083860,5161.375063,4.215019,-3.286679,1.806482,2.293702
4.374000,938.733212,5005.531600,4.215051,-3.300704,1.808559,2.297502
4.375000,942.476872,4854.835854,4.215083,-3.314631,1.810615,2.301144
4.376000,946.256274,4711.889430,4.215113,-3.328440,1.812641,2.304612
4.377000,950.017865,4578.486881,4.215143,-3.342107,1.814630,2.307893
4.378000,953.712434,4457.628174,4.215172,-3.355611,1.816571,2.310972
4.379000,957.296385,4348.704315,4.215200,-3.368930,1.818456,2.313838
4.380000,960.731455,4252.623226,4.215227,-3.382043,1.820275,2.316477
4.381000,963.984453,4170.997548,4.215254,-3.394930,1.822020,2.318876
4.382000,967.026981,4102.189714,4.215281,-3.407571,1.823682,2.321025
4.383000,969.834032,4049.116366,4.215307,-3.419949,1.825253,2.322914
4.384000,972.383788,4012.681213,4.215333,-3.432047,1.826725,2.324532
4.385000,974.657031,3992.085051,4.215359,-3.443848,1.828093,2.325871
4.386000,976.636630,3985.149067,4.215385,-3.455341,1.829350,2.326923
4.387000,978.309300,3993.941170,4.215411,-3.466513,1.830493,2.327684
4.388000,979.667250,4019.067653,4.215437,-3.477354,1.831520,2.328148
4.389000,980.709802,4057.974863,4.215463,-3.487859,1.832429,2.328312
4.390000,981.443859,4109.748164,4.215490,-3.498021,1.833223,2.328173
4.391000,981.883606,4172.493479,4.215517,-3.507840,1.833903,2.327732
4.392000,982.051469,4242.163099,4.215545,-3.517314,1.834477,2.326989
4.393000,981.977214,4319.351987,4.215573,-3.526445,1.834949,2.325946
4.394000,981.699083,4401.672509,4.215601,-3.535238,1.835330,2.324608
4.395000,981.265220,4483.125226,4.215630,-3.543698,1.835631,2.322978
4.396000,980.730635,4563.666546,4.215660,-3.551832,1.835862,2.321063
4.397000,980.154663,4639.328137,4.215690,-3.559650,1.836039,2.318870
4.398000,979.599305,4707.871972,4.215720,-3.567160,1.836177,2.316407
4.399000,979.126333,4764.257906,4.215751,-3.574373,1.836292,2.313682
4.400000,978.794388,4805.609157,4.215783,-3.581299,1.836402,2.310706
4.401000,978.655922,4829.181806,4.215814,-3.587948,1.836524,2.307489
4.402000,978.753857,4835.484493,4.215845,-3.594329,1.836678,2.304040
4.403000,979.121459,4823.892243,4.215877,-3.600452,1.836882,2.300372
4.404000,979.779395,4791.134237,4.215908,-3.606323,1.837156,2.296495
4.405000,980.732780,4741.107430,4.215938,-3.611949,1.837519,2.292420
4.406000,981.972730,4674.411325,4.215969,-3.617334,1.837989,2.288161
4.407000,983.476443,4589.754025,4.215998,-3.622480,1.838586,2.283726
4.408000,985.208304,4492.376771,4.216028,-3.627388,1.839327,2.279130
4.409000,987.122180,4384.307052,4.216056,-3.632054,1.840230,2.274382
4.410000,989.163375,4265.730028,4.216084,-3.636475,1.841312,2.269494
4.411000,991.271390,4135.331790,4.216111,-3.640644,1.842588,2.264476
4.412000,993.381956,3994.662506,4.216136,-3.644551,1.844075,2.259341
4.413000,995.430645,3850.612626,4.216161,-3.648185,1.845786,2.254098
4.414000,997.357203,3707.213270,4.216185,-3.651531,1.847735,2.248757
4.415000,999.107464,3566.475813,4.216209,-3.654575,1.849935,2.243329
4.416000,1000.634158,3432.245842,4.216231,-3.657297,1.852397,2.237821
4.417000,1001.899338,3306.806572,4.216252,-3.659678,1.855134,2.232245
4.418000,1002.876393,3193.104352,4.216273,-3.661699,1.858154,2.226608
4.419000,1003.550422,3091.763505,4.216293,-3.663335,1.861468,2.220919
4.420000,1003.918070,3007.623692,4.216313,-3.664566,1.865083,2.215185
4.421000,1003.985581,2939.759953,4.216332,-3.665369,1.869007,2.209415
4.422000,1003.767862,2888.603433,4.216350,-3.665720,1.873245,2.203614
4.423000,1003.288306,2855.301564,4.216369,-3.665599,1.877805,2.197790
4.424000,1002.578167,2840.237451,4.216387,-3.664986,1.882689,2.191949
4.425000,1001.674231,2839.701227,4.216406,-3.663861,1.887900,2.186095
4.426000,1000.617339,2853.110633,4.216424,-3.662209,1.893440,2.180235
4.427000,999.451086,2882.974805,4.216443,-3.660016,1.899309,2.174371
4.428000,998.220125,2925.250059,4.216462,-3.657272,1.905505,2.168509
4.429000,996.969753,2977.843455,4.216481,-3.653969,1.912025,2.162651
4.430000,995.744536,3040.185203,4.216501,-3.650105,1.918864,2.156800
4.431000,994.585433,3112.445128,4.216521,-3.645680,1.926016,2.150959
4.432000,993.528474,3194.767868,4.216542,-3.640700,1.933471,2.145128
4.433000,992.605579,3283.165385,4.216563,-3.635171,1.941220,2.139310
4.434000,991.844902,3375.807933,4.216585,-3.629109,1.949249,2.133504
4.435000,991.270341,3470.875841,4.216608,-3.622528,1.957546,2.127710
4.436000,990.900188,3565.909970,4.216631,-3.615450,1.966094,2.121929
4.437000,990.748053,3655.017612,4.216654,-3.607898,1.974875,2.116160
4.438000,990.823322,3734.032177,4.216679,-3.599898,1.983871,2.110401
4.439000,991.130155,3802.187325,4.216703,-3.591479,1.993062,2.104650
4.440000,991.668348,3858.968406,4.216728,-3.582672,2.002425,2.098905
4.441000,992.433817,3902.110677,4.216754,-3.573509,2.011938,2.093164
4.442000,993.417962,3928.444759,4.216779,-3.564026,2.021578,2.087423
4.443000,994.607485,3936.784149,4.216805,-3.554257,2.031322,2.081680
4.444000,995.985967,3925.084910,4.216830,-3.544237,2.041145,2.075929
4.445000,997.533724,3894.137554,4.216855,-3.534003,2.051023,2.070167
4.446000,999.228996,3842.709773,4.216880,-3.523590,2.060932,2.064389
4.447000,1001.049617,3771.564924,4.216905,-3.513033,2.070847,2.058589
4.448000,1002.971513,3682.557490,4.216929,-3.502368,2.080746,2.052763
4.449000,1004.969355,3578.287538,4.216952,-3.491627,2.090607,2.046904
4.450000,1007.017247,3458.609607,4.216974,-3.480844,2.100407,2.041008
4.451000,1009.087020,3320.806911,4.216996,-3.470050,2.110126,2.035067
4.452000,1011.148301,3168.615621,4.217016,-3.459276,2.119744,2.029077
4.453000,1013.167628,3004.441322,4.217036,-3.448550,2.129242,2.023032
4.454000,1015.107935,2831.363394,4.217054,-3.437900,2.138604,2.016926
4.455000,1016.928401,2649.044932,4.217072,-3.427353,2.147813,2.010754
4.456000,1018.584055,2460.964888,4.217087,-3.416932,2.156854,2.004511
4.457000,1020.027952,2270.485660,4.217102,-3.406661,2.165714,1.998193
4.458000,1021.213030,2077.287524,4.217116,-3.396561,2.174381,1.991797
4.459000,1022.094799,1885.293045,4.217128,-3.386652,2.182843,1.985318
4.460000,1022.631765,1694.294657,4.217139,-3.376953,2.191092,1.978756
4.461000,1022.787843,1504.209162,4.217149,-3.367481,2.199117,1.972108
4.462000,1022.538195,1315.809469,4.217157,-3.358251,2.206912,1.965373
4.463000,1021.870375,1134.106954,4.217165,-3.349279,2.214471,1.958553
4.464000,1020.784673,955.052036,4.217171,-3.340577,2.221787,1.951648
4.465000,1019.296467,781.155725,4.217176,-3.332158,2.228855,1.944661
4.466000,1017.435542,615.199154,4.217180,-3.324035,2.235672,1.937594
4.467000,1015.244848,454.800706,4.217183,-3.316217,2.242234,1.930452
4.468000,1012.778793,298.543126,4.217185,-3.308714,2.248538,1.923240
4.469000,1010.101796,143.464712,4.217186,-3.301538,2.254581,1.915964
4.470000,1007.285335,-8.992399,4.217186,-3.294696,2.260363,1.908631
4.471000,1004.403799,-156.950791,4.217184,-3.288197,2.265882,1.901250
4.472000,1001.530678,-301.541344,4.217183,-3.282049,2.271137,1.893829
4.473000,998.733448,-444.488384,4.217180,-3.276260,2.276128,1.886377
4.474000,996.071072,-583.374899,4.217176,-3.270836,2.280855,1.878905
4.475000,993.591252,-715.883658,4.217171,-3.265785,2.285319,1.871423
4.476000,991.328895,-846.653756,4.217166,-3.261111,2.289520,1.863943
4.477000,989.305421,-972.464654,4.217159,-3.256822,2.293460,1.856476
4.478000,987.527081,-1089.859641,4.217152,-3.252922,2.297142,1.849035
4.479000,985.985678,-1195.734530,4.217145,-3.249416,2.300567,1.841630
4.480000,984.659895,-1288.199745,4.217136,-3.246307,2.303739,1.834276
4.481000,983.516129,-1369.895641,4.217127,-3.243599,2.306662,1.826983
4.482000,982.512630,-1441.968555,4.217118,-3.241295,2.309340,1.819765
4.483000,981.602998,-1499.018457,4.217108,-3.239396,2.311777,1.812634
4.484000,980.737545,-1539.419323,4.217098,-3.237904,2.313980,1.805601
4.485000,979.866947,-1564.693746,4.217088,-3.236818,2.315954,1.798681
4.486000,978.944530,-1573.859411,4.217078,-3.236139,2.317705,1.791883
4.487000,977.928760,-1567.087711,4.217068,-3.235864,2.319242,1.785220
4.488000,976.785557,-1545.552747,4.217058,-3.235990,2.320570,1.778703
4.489000,975.490000,-1509.646446,4.217048,-3.236515,2.321699,1.772342
4.490000,974.028179,-1458.968573,4.217038,-3.237434,2.322638,1.766149
4.491000,972.398415,-1394.669217,4.217029,-3.238742,2.323394,1.760134
4.492000,970.611445,-1318.660487,4.217021,-3.240432,2.323977,1.754305
4.493000,968.688412,-1230.135594,4.217013,-3.242496,2.324398,1.748673
4.494000,966.661179,-1131.843317,4.217005,-3.244927,2.324666,1.743246
4.495000,964.571724,-1025.848116,4.216999,-3.247715,2.324790,1.738031
4.496000,962.469669,-913.897358,4.216993,-3.250852,2.324782,1.733037
4.497000,960.409142,-798.417548,4.216988,-3.254325,2.324652,1.728269
4.498000,958.447165,-682.401551,4.216983,-3.258125,2.324409,1.723736
4.499000,956.642160,-566.690416,4.216979,-3.262238,2.324065,1.719441
4.500000,955.050983,-454.869492,4.216976,-3.266654,2.323629,1.715390
4.501000,953.726446,-349.855782,4.216974,-3.271359,2.323113,1.711587
4.502000,952.714658,-253.121034,4.216973,-3.276339,2.322525,1.708035
4.503000,952.052820,-168.874648,4.216971,-3.281581,2.321875,1.704737
4.504000,951.767836,-97.662387,4.216971,-3.287071,2.321174,1.701694
4.505000,951.874727,-38.415708,4.216971,-3.292794,2.320430,1.698908
4.506000,952.376174,7.698146,4.216971,-3.298736,2.319652,1.696377
4.507000,953.263971,37.614549,4.216971,-3.304882,2.318850,1.694102
4.508000,954.518902,51.147781,4.216971,-3.311216,2.318032,1.692080
4.509000,956.111235,46.567928,4.216971,-3.317723,2.317207,1.690309
4.510000,958.003602,26.387197,4.216972,-3.324387,2.316382,1.688785
4.511000,960.152382,-7.814159,4.216972,-3.331194,2.315564,1.687503
4.512000,962.508283,-58.003487,4.216971,-3.338126,2.314763,1.686458
4.513000,965.017574,-122.298735,4.216970,-3.345169,2.313983,1.685643
4.514000,967.624205,-194.270982,4.216969,-3.352305,2.313233,1.685051
4.515000,970.272401,-272.589768,4.216967,-3.359520,2.312519,1.684673
4.516000,972.907487,-355.326729,4.216965,-3.366795,2.311848,1.684501
4.517000,975.477846,-440.142288,4.216962,-3.374116,2.311226,1.684523
4.518000,977.936805,-527.729304,4.216959,-3.381465,2.310660,1.684731
4.519000,980.242033,-616.158067,4.216955,-3.388826,2.310155,1.685110
4.520000,982.357851,-700.191291,4.216950,-3.396180,2.309719,1.685650
4.521000,984.257994,-779.487480,4.216945,-3.403513,2.309358,1.686337
4.522000,985.924164,-855.227452,4.216940,-3.410805,2.309078,1.687156
4.523000,987.346892,-924.473191,4.216934,-3.418039,2.308886,1.688094
4.524000,988.526834,-985.139271,4.216927,-3.425199,2.308789,1.689135
