time,temperature,pressure,lattice,pos1,pos2
2.816000,792.670520,-3144.448698,4.096928,-0.108894,-0.156232,-0.033599
2.817000,790.006477,-3046.832383,4.096910,-0.107346,-0.153580,-0.033302
2.818000,787.401771,-2945.502856,4.096892,-0.105801,-0.150891,-0.032936
2.819000,784.867211,-2842.455138,4.096875,-0.104254,-0.148165,-0.032499
2.820000,782.413236,-2737.548088,4.096859,-0.102701,-0.145400,-0.031987
2.821000,780.049379,-2630.276957,4.096843,-0.101136,-0.142592,-0.031398
2.822000,777.784745,-2527.196299,4.096828,-0.099554,-0.139741,-0.030727
2.823000,775.627729,-2426.220918,4.096813,-0.097950,-0.136842,-0.029973
2.824000,773.585805,-2330.797122,4.096799,-0.096319,-0.133894,-0.029133
2.825000,771.665597,-2243.608247,4.096786,-0.094655,-0.130892,-0.028203
2.826000,769.873049,-2159.766703,4.096773,-0.092953,-0.127833,-0.027182
2.827000,768.213680,-2078.519944,4.096761,-0.091208,-0.124714,-0.026066
2.828000,766.692272,-2004.056436,4.096749,-0.089414,-0.121531,-0.024854
2.829000,765.312508,-1936.444366,4.096737,-0.087567,-0.118280,-0.023543
2.830000,764.077448,-1876.653981,4.096726,-0.085662,-0.114958,-0.022131
2.831000,762.990062,-1823.472315,4.096715,-0.083694,-0.111561,-0.020616
2.832000,762.052940,-1775.072315,4.096704,-0.081659,-0.108085,-0.018997
2.833000,761.267623,-1732.885700,4.096694,-0.079553,-0.104525,-0.017272
2.834000,760.634661,-1693.857038,4.096684,-0.077372,-0.100879,-0.015440
2.835000,760.153317,-1660.303805,4.096674,-0.075112,-0.097142,-0.013500
2.836000,759.820478,-1631.380786,4.096664,-0.072772,-0.093311,-0.011451
2.837000,759.630248,-1607.478952,4.096654,-0.070346,-0.089383,-0.009293
2.838000,759.574120,-1591.034940,4.096645,-0.067835,-0.085353,-0.007025
2.839000,759.640878,-1578.617231,4.096635,-0.065235,-0.081220,-0.004649
2.840000,759.816240,-1568.626238,4.096626,-0.062544,-0.076981,-0.002163
2.841000,760.081811,-1560.936550,4.096617,-0.059763,-0.072632,0.000430
2.842000,760.414746,-1555.319105,4.096607,-0.056889,-0.068171,0.003130
2.843000,760.789117,-1550.844160,4.096598,-0.053923,-0.063597,0.005937
2.844000,761.175915,-1547.714925,4.096589,-0.050864,-0.058907,0.008848
2.845000,761.542606,-1542.793229,4.096579,-0.047714,-0.054101,0.011863
2.846000,761.854500,-1533.199387,4.096570,-0.044472,-0.049176,0.014980
2.847000,762.076641,-1516.462962,4.096561,-0.041141,-0.044133,0.018196
2.848000,762.174942,-1491.040323,4.096552,-0.037721,-0.038971,0.021508
2.849000,762.117108,-1457.230977,4.096543,-0.034215,-0.033690,0.024915
2.850000,761.873928,-1414.452156,4.096535,-0.030625,-0.028290,0.028414
2.851000,761.421213,-1360.834863,4.096527,-0.026953,-0.022772,0.032000
2.852000,760.740955,-1296.438775,4.096519,-0.023201,-0.017138,0.035671
2.853000,759.822097,-1218.785297,4.096512,-0.019372,-0.011388,0.039423
2.854000,758.661635,-1127.608478,4.096505,-0.015470,-0.005526,0.043252
2.855000,757.265152,-1024.916744,4.096499,-0.011497,0.000447,0.047153
2.856000,755.647464,-912.431227,4.096493,-0.007456,0.006527,0.051123
2.857000,753.832744,-789.934792,4.096489,-0.003350,0.012712,0.055156
2.858000,751.854489,-658.926603,4.096485,0.000818,0.018997,0.059248
2.859000,749.754840,-520.592281,4.096482,0.005045,0.025379,0.063393
2.860000,747.582767,-375.984637,4.096479,0.009329,0.031852,0.067587
2.861000,745.391881,-230.094248,4.096478,0.013666,0.038411,0.071823
2.862000,743.238870,-84.322558,4.096477,0.018054,0.045051,0.076097
2.863000,741.181845,60.179750,4.096478,0.022491,0.051766,0.080401
2.864000,739.278320,201.760394,4.096479,0.026975,0.058549,0.084731
2.865000,737.582978,338.528660,4.096481,0.031503,0.065394,0.089079
2.866000,736.145898,469.617326,4.096484,0.036074,0.072292,0.093439
2.867000,735.009972,591.595411,4.096487,0.040687,0.079235,0.097805
2.868000,734.209477,702.889513,4.096492,0.045339,0.086216,0.102169
2.869000,733.770711,803.691529,4.096496,0.050030,0.093225,0.106524
2.870000,733.711973,891.917545,4.096502,0.054759,0.100253,0.110863
2.871000,734.043493,970.381938,4.096507,0.059524,0.107290,0.115178
2.872000,734.766759,1034.862445,4.096514,0.064324,0.114326,0.119462
2.873000,735.875817,1088.881976,4.096520,0.069159,0.121350,0.123707
2.874000,737.358602,1132.392783,4.096527,0.074028,0.128351,0.127904
2.875000,739.196458,1166.958508,4.096534,0.078929,0.135321,0.132046
2.876000,741.365199,1194.106062,4.096541,0.083863,0.142248,0.136123
2.877000,743.836773,1213.826115,4.096548,0.088828,0.149121,0.140129
2.878000,746.581057,1226.647273,4.096556,0.093824,0.155931,0.144053
2.879000,749.565061,1231.271506,4.096563,0.098849,0.162667,0.147888
2.880000,752.753598,1230.990485,4.096570,0.103902,0.169318,0.151625
2.881000,756.110715,1223.461590,4.096578,0.108982,0.175874,0.155256
2.882000,759.599403,1210.108361,4.096585,0.114089,0.182326,0.158771
2.883000,763.182758,1191.370402,4.096592,0.119219,0.188662,0.162163
2.884000,766.824167,1167.333586,4.096599,0.124373,0.194874,0.165424
2.885000,770.486136,1135.393183,4.096606,0.129547,0.200953,0.168545
2.886000,774.132790,1100.911836,4.096612,0.134740,0.206888,0.171520
2.887000,777.731726,1062.848697,4.096619,0.139950,0.212672,0.174342
2.888000,781.252431,1018.854209,4.096625,0.145175,0.218297,0.177002
2.889000,784.666052,970.052092,4.096631,0.150412,0.223754,0.179496
2.890000,787.946275,919.652965,4.096636,0.155657,0.229037,0.181816
2.891000,791.069878,867.537967,4.096641,0.160909,0.234138,0.183958
2.892000,794.016062,814.212449,4.096646,0.166164,0.239051,0.185915
2.893000,796.766861,755.955345,4.096651,0.171419,0.243772,0.187685
2.894000,799.308066,695.448327,4.096655,0.176669,0.248294,0.189262
2.895000,801.628320,635.396398,4.096659,0.181911,0.252614,0.190642
2.896000,803.717669,571.938904,4.096662,0.187141,0.256727,0.191824
2.897000,805.568262,507.958221,4.096665,0.192354,0.260631,0.192804
2.898000,807.173786,444.445465,4.096668,0.197546,0.264323,0.193581
2.899000,808.530866,378.869261,4.096670,0.202713,0.267801,0.194153
2.900000,809.640760,315.935405,4.096672,0.207848,0.271064,0.194520
2.901000,810.507892,254.020144,4.096674,0.212947,0.274111,0.194681
2.902000,811.140289,194.572271,4.096675,0.218005,0.276942,0.194637
2.903000,811.550064,138.600334,4.096676,0.223016,0.279557,0.194389
2.904000,811.753118,84.348889,4.096676,0.227975,0.281957,0.193937
2.905000,811.769088,28.272900,4.096676,0.232876,0.284145,0.193284
2.906000,811.621219,-26.151257,4.096676,0.237712,0.286121,0.192432
2.907000,811.335310,-79.960187,4.096676,0.242479,0.287887,0.191384
2.908000,810.938335,-134.666298,4.096675,0.247169,0.289448,0.190142
2.909000,810.458252,-189.052524,4.096674,0.251777,0.290805,0.188710
2.910000,809.922766,-244.310314,4.096672,0.256296,0.291961,0.187092
2.911000,809.357226,-300.881111,4.096670,0.260720,0.292922,0.185291
2.912000,808.783860,-358.784840,4.096668,0.265043,0.293690,0.183313
2.913000,808.220418,-419.811131,4.096666,0.269259,0.294271,0.181161
2.914000,807.679280,-484.978274,4.096663,0.273362,0.294667,0.178841
2.915000,807.167715,-554.986549,4.096659,0.277344,0.294884,0.176357
2.916000,806.688201,-629.617309,4.096656,0.281201,0.294926,0.173714
2.917000,806.238780,-712.987975,4.096651,0.284925,0.294798,0.170918
2.918000,805.812506,-802.002476,4.096647,0.288512,0.294505,0.167974
2.919000,805.397550,-894.605534,4.096641,0.291955,0.294051,0.164888
2.920000,804.978274,-990.417120,4.096635,0.295248,0.293441,0.161666
2.921000,804.536364,-1088.054942,4.096629,0.298387,0.292680,0.158314
2.922000,804.050902,-1186.895885,4.096622,0.301365,0.291772,0.154838
2.923000,803.498025,-1284.938989,4.096614,0.304177,0.290722,0.151243
2.924000,802.853010,-1382.061712,4.096606,0.306819,0.289534,0.147536
2.925000,802.091197,-1474.899979,4.096597,0.309285,0.288213,0.143724
2.926000,801.187411,-1558.735235,4.096587,0.311571,0.286763,0.139811
2.927000,800.117051,-1631.674127,4.096578,0.313674,0.285188,0.135803
2.928000,798.856529,-1690.900823,4.096568,0.315588,0.283492,0.131708
2.929000,797.383396,-1736.105884,4.096557,0.317311,0.281680,0.127529
2.930000,795.677381,-1763.220608,4.096547,0.318839,0.279754,0.123274
2.931000,793.721652,-1769.886034,4.096536,0.320169,0.277719,0.118948
2.932000,791.502876,-1755.538330,4.096525,0.321298,0.275579,0.114556
2.933000,789.012473,-1723.164128,4.096515,0.322225,0.273336,0.110104
2.934000,786.247990,-1668.241554,4.096505,0.322948,0.270994,0.105597
2.935000,783.213083,-1590.507609,4.096496,0.323464,0.268556,0.101041
2.936000,779.918366,-1490.378806,4.096487,0.323772,0.266025,0.096441
2.937000,776.382358,-1367.673887,4.096478,0.323873,0.263404,0.091802
2.938000,772.630894,-1224.376190,4.096471,0.323765,0.260695,0.087131
2.939000,768.697581,-1058.821357,4.096465,0.323448,0.257901,0.082430
2.940000,764.624242,-875.144403,4.096460,0.322922,0.255024,0.077707
2.941000,760.458092,-675.710345,4.096455,0.322189,0.252066,0.072965
2.942000,756.250376,-460.686691,4.096453,0.321249,0.249030,0.068210
2.943000,752.055538,-235.028697,4.096451,0.320105,0.245918,0.063448
2.944000,747.929191,-2.302204,4.096451,0.318757,0.242730,0.058682
2.945000,743.927224,231.678719,4.096453,0.317210,0.239469,0.053919
2.946000,740.103465,466.851438,4.096455,0.315465,0.236137,0.049164
2.947000,736.507117,702.064349,4.096460,0.313526,0.232735,0.044421
2.948000,733.182043,929.947787,4.096465,0.311397,0.229263,0.039697
2.949000,730.165353,1145.940292,4.096472,0.309082,0.225724,0.034996
2.950000,727.486143,1350.410760,4.096480,0.306587,0.222118,0.030325
2.951000,725.165910,1540.147112,4.096489,0.303917,0.218447,0.025689
2.952000,723.218205,1713.825641,4.096500,0.301077,0.214711,0.021093
2.953000,721.647543,1873.004296,4.096511,0.298074,0.210912,0.016543
2.954000,720.450810,2016.827877,4.096523,0.294915,0.207050,0.012046
2.955000,719.618598,2145.636035,4.096536,0.291607,0.203126,0.007608
2.956000,719.135401,2256.608564,4.096549,0.288158,0.199141,0.003235
2.957000,718.979449,2348.718278,4.096563,0.284577,0.195097,-0.001067
2.958000,719.124159,2422.823727,4.096578,0.280872,0.190993,-0.005290
2.959000,719.540797,2479.921247,4.096593,0.277052,0.186832,-0.009429
2.960000,720.199481,2520.515264,4.096608,0.273128,0.182613,-0.013476
2.961000,721.069573,2545.438950,4.096623,0.269109,0.178340,-0.017424
2.962000,722.121347,2554.348850,4.096638,0.265006,0.174011,-0.021267
2.963000,723.326348,2547.740364,4.096654,0.260829,0.169630,-0.024998
2.964000,724.658076,2526.915135,4.096669,0.256591,0.165196,-0.028610
2.965000,726.092703,2493.980016,4.096684,0.252301,0.160713,-0.032096
2.966000,727.609300,2449.825171,4.096698,0.247973,0.156181,-0.035449
2.967000,729.191554,2394.739198,4.096713,0.243616,0.151602,-0.038662
2.968000,730.826993,2328.447912,4.096727,0.239245,0.146979,-0.041731
2.969000,732.506673,2251.643186,4.096740,0.234869,0.142314,-0.044647
2.970000,734.225242,2165.582613,4.096753,0.230501,0.137608,-0.047405
2.971000,735.981216,2069.677873,4.096765,0.226153,0.132865,-0.050000
2.972000,737.776705,1967.343759,4.096777,0.221836,0.128087,-0.052426
2.973000,739.616728,1858.005622,4.096788,0.217562,0.123277,-0.054679
2.974000,741.509817,1742.185425,4.096799,0.213342,0.118439,-0.056755
2.975000,743.466377,1619.253001,4.096808,0.209187,0.113576,-0.058648
2.976000,745.498418,1490.487322,4.096817,0.205106,0.108691,-0.060357
2.977000,747.618477,1356.404297,4.096825,0.201110,0.103790,-0.061879
2.978000,749.837347,1219.449096,4.096833,0.197208,0.098876,-0.063210
2.979000,752.164705,1080.363459,4.096839,0.193409,0.093955,-0.064351
2.980000,754.609044,941.375844,4.096845,0.189719,0.089031,-0.065299
2.981000,757.176953,801.150990,4.096850,0.186147,0.084109,-0.066055
2.982000,759.873462,661.533412,4.096854,0.182698,0.079197,-0.066620
2.983000,762.700149,518.763451,4.096857,0.179379,0.074300,-0.066995
2.984000,765.653673,380.186243,4.096859,0.176193,0.069425,-0.067181
2.985000,768.726349,244.519934,4.096860,0.173144,0.064579,-0.067182
2.986000,771.905167,115.577639,4.096861,0.170235,0.059769,-0.067000
2.987000,775.170513,-7.410247,4.096861,0.167469,0.055004,-0.066640
2.988000,778.496919,-122.627614,4.096860,0.164845,0.050291,-0.066106
2.989000,781.853891,-233.051080,4.096859,0.162364,0.045640,-0.065403
2.990000,785.205179,-334.763655,4.096857,0.160025,0.041059,-0.064537
2.991000,788.509216,-427.201563,4.096854,0.157826,0.036557,-0.063514
2.992000,791.720504,-510.101852,4.096851,0.155765,0.032145,-0.062340
2.993000,794.789823,-580.123166,4.096848,0.153838,0.027833,-0.061022
2.994000,797.665655,-638.902442,4.096844,0.152040,0.023632,-0.059568
2.995000,800.297716,-686.388870,4.096840,0.150367,0.019551,-0.057984
2.996000,802.638351,-718.677638,4.096836,0.148813,0.015603,-0.056279
2.997000,804.643130,-734.733803,4.096831,0.147371,0.011798,-0.054460
2.998000,806.273488,-733.478938,4.096827,0.146034,0.008146,-0.052534
2.999000,807.498787,-715.143721,4.096822,0.144795,0.004659,-0.050510
3.000000,808.297453,-679.460880,4.096818,0.143645,0.001348,-0.048395
3.001000,808.658801,-624.600242,4.096815,0.142577,-0.001779,-0.046197
3.002000,808.583092,-551.331422,4.096811,0.141581,-0.004710,-0.043924
3.003000,808.081394,-461.959217,4.096809,0.140649,-0.007436,-0.041583
3.004000,807.175523,-355.878479,4.096806,0.139772,-0.009948,-0.039182
3.005000,805.897696,-234.595561,4.096805,0.138940,-0.012236,-0.036727
3.006000,804.289936,-101.454081,4.096804,0.138143,-0.014293,-0.034228
3.007000,802.402300,39.547591,4.096805,0.137374,-0.016112,-0.031690
3.008000,800.290426,189.540532,4.096806,0.136624,-0.017685,-0.029120
3.009000,798.013599,347.298685,4.096808,0.135882,-0.019006,-0.026526
3.010000,795.634110,506.749784,4.096811,0.135141,-0.020071,-0.023916
3.011000,793.212792,667.265278,4.096815,0.134393,-0.020876,-0.021295
3.012000,790.806289,827.670488,4.096820,0.133630,-0.021417,-0.018670
3.013000,788.466173,985.555228,4.096826,0.132845,-0.021693,-0.016050
3.014000,786.237245,1136.666054,4.096832,0.132031,-0.021702,-0.013440
3.015000,784.156262,1281.074804,4.096840,0.131181,-0.021447,-0.010847
3.016000,782.250093,1416.696665,4.096849,0.130290,-0.020927,-0.008280
3.017000,780.535992,1539.319781,4.096858,0.129353,-0.020146,-0.005744
3.018000,779.023523,1651.089150,4.096868,0.128366,-0.019108,-0.003248
3.019000,777.715414,1752.592005,4.096878,0.127325,-0.017820,-0.000798
3.020000,776.606391,1842.258452,4.096889,0.126228,-0.016287,0.001598
3.021000,775.683365,1919.574577,4.096901,0.125072,-0.014518,0.003933
3.022000,774.926337,1980.174741,4.096913,0.123855,-0.012523,0.006199
3.023000,774.310726,2027.036224,4.096925,0.122577,-0.010311,0.008389
3.024000,773.810440,2061.861792,4.096937,0.121239,-0.007895,0.010495
3.025000,773.398640,2084.121432,4.096950,0.119839,-0.005287,0.012511
3.026000,773.047331,2095.738141,4.096962,0.118381,-0.002501,0.014428
3.027000,772.728465,2102.070779,4.096975,0.116866,0.000449,0.016240
3.028000,772.416362,2103.270938,4.096987,0.115296,0.003547,0.017940
3.029000,772.088795,2100.646453,4.097000,0.113675,0.006777,0.019521
3.030000,771.726444,2093.252140,4.097012,0.112007,0.010121,0.020977
3.031000,771.312429,2081.339962,4.097025,0.110295,0.013564,0.022301
3.032000,770.832507,2066.661097,4.097037,0.108543,0.017087,0.023489
3.033000,770.276587,2051.045149,4.097049,0.106758,0.020671,0.024535
3.034000,769.639452,2033.634975,4.097062,0.104945,0.024299,0.025434
3.035000,768.918920,2019.289638,4.097074,0.103108,0.027953,0.026182
3.036000,768.114825,2003.902632,4.097086,0.101254,0.031613,0.026776
3.037000,767.230482,1991.670067,4.097098,0.099388,0.035261,0.027211
3.038000,766.274006,1983.298807,4.097110,0.097518,0.038880,0.027486
3.039000,765.256719,1978.441689,4.097121,0.095648,0.042452,0.027597
3.040000,764.191774,1978.193954,4.097133,0.093785,0.045961,0.027545
3.041000,763.094008,1980.424681,4.097145,0.091935,0.049388,0.027328
3.042000,761.979597,1981.373877,4.097157,0.090104,0.052720,0.026946
3.043000,760.866353,1984.106207,4.097169,0.088297,0.055940,0.026400
3.044000,759.773331,1989.266537,4.097181,0.086520,0.059034,0.025690
3.045000,758.718554,1997.178361,4.097193,0.084779,0.061990,0.024820
3.046000,757.718093,2007.389682,4.097205,0.083078,0.064794,0.023791
3.047000,756.786306,2020.555794,4.097217,0.081422,0.067436,0.022606
3.048000,755.935630,2035.647142,4.097229,0.079815,0.069905,0.021271
3.049000,755.176918,2050.183820,4.097241,0.078261,0.072192,0.019789
3.050000,754.519269,2061.649929,4.097254,0.076763,0.074288,0.018165
3.051000,753.969531,2071.531641,4.097266,0.075325,0.076188,0.016406
3.052000,753.532465,2078.455106,4.097278,0.073949,0.077884,0.014517
3.053000,753.211543,2083.476751,4.097291,0.072637,0.079373,0.012505
3.054000,753.009575,2085.756311,4.097303,0.071392,0.080650,0.010378
3.055000,752.928661,2080.478806,4.097316,0.070213,0.081712,0.008143
3.056000,752.971568,2068.634884,4.097328,0.069102,0.082558,0.005807
3.057000,753.141864,2052.752660,4.097341,0.068059,0.083188,0.003381
3.058000,753.443340,2032.055715,4.097353,0.067084,0.083600,0.000870
3.059000,753.880463,2006.385293,4.097365,0.066176,0.083797,-0.001714
3.060000,754.456695,1977.105838,4.097377,0.065334,0.083780,-0.004364
3.061000,755.174415,1943.205558,4.097388,0.064558,0.083551,-0.007071
3.062000,756.036180,1905.601472,4.097400,0.063845,0.083114,-0.009826
3.063000,757.044028,1862.993832,4.097411,0.063193,0.082473,-0.012620
3.064000,758.198712,1817.858800,4.097422,0.062601,0.081633,-0.015443
3.065000,759.499839,1770.121736,4.097432,0.062066,0.080598,-0.018288
3.066000,760.945074,1719.565187,4.097443,0.061586,0.079375,-0.021145
3.067000,762.530324,1666.659695,4.097453,0.061158,0.077969,-0.024008
3.068000,764.250736,1612.842661,4.097462,0.060779,0.076388,-0.026866
3.069000,766.099445,1561.480204,4.097472,0.060445,0.074637,-0.029714
3.070000,768.066130,1513.251892,4.097481,0.060154,0.072725,-0.032543
3.071000,770.137205,1469.639192,4.097489,0.059902,0.070658,-0.035346
3.072000,772.295993,1431.506345,4.097498,0.059686,0.068445,-0.038118
3.073000,774.522188,1395.488347,4.097506,0.059503,0.066095,-0.040852
3.074000,776.792409,1363.784426,4.097514,0.059349,0.063615,-0.043543
3.075000,779.080601,1339.346300,4.097522,0.059219,0.061013,-0.046185
3.076000,781.358397,1319.369389,4.097530,0.059112,0.058300,-0.048774
3.077000,783.595428,1305.757039,4.097538,0.059023,0.055483,-0.051307
3.078000,785.760597,1301.646375,4.097546,0.058949,0.052573,-0.053779
3.079000,787.822630,1305.928135,4.097554,0.058885,0.049578,-0.056187
3.080000,789.750823,1316.546919,4.097562,0.058830,0.046507,-0.058530
3.081000,791.516283,1331.874558,4.097570,0.058779,0.043371,-0.060806
3.082000,793.092504,1350.624252,4.097578,0.058729,0.040179,-0.063012
3.083000,794.457155,1374.817026,4.097586,0.058676,0.036941,-0.065149
3.084000,795.592353,1397.607560,4.097594,0.058618,0.033666,-0.067214
3.085000,796.484727,1419.838655,4.097603,0.058550,0.030364,-0.069208
3.086000,797.125911,1440.801545,4.097611,0.058470,0.027045,-0.071131
3.087000,797.512448,1460.328121,4.097620,0.058375,0.023720,-0.072983
3.088000,797.645568,1476.738804,4.097629,0.058261,0.020398,-0.074764
3.089000,797.532001,1487.837131,4.097638,0.058125,0.017089,-0.076475
3.090000,797.182805,1486.823078,4.097647,0.057965,0.013802,-0.078118
3.091000,796.611545,1475.075593,4.097656,0.057777,0.010548,-0.079693
3.092000,795.834247,1452.203948,4.097664,0.057558,0.007337,-0.081201
3.093000,794.868646,1417.825978,4.097673,0.057307,0.004177,-0.082644
3.094000,793.733983,1372.279751,4.097681,0.057020,0.001079,-0.084024
3.095000,792.451929,1315.074069,4.097689,0.056695,-0.001949,-0.085343
3.096000,791.044822,1247.620103,4.097696,0.056329,-0.004897,-0.086601
3.097000,789.535296,1170.860440,4.097703,0.055920,-0.007756,-0.087801
3.098000,787.947994,1083.362849,4.097710,0.055466,-0.010519,-0.088946
3.099000,786.308326,986.543831,4.097716,0.054966,-0.013176,-0.090036
3.100000,784.642140,882.798909,4.097721,0.054416,-0.015721,-0.091073
3.101000,782.975438,774.945486,4.097726,0.053816,-0.018146,-0.092061
3.102000,781.334390,664.128300,4.097730,0.053164,-0.020444,-0.093001
3.103000,779.745954,549.368063,4.097733,0.052459,-0.022609,-0.093895
3.104000,778.236715,430.252107,4.097736,0.051700,-0.024633,-0.094745
3.105000,776.831842,308.762285,4.097737,0.050886,-0.026513,-0.095553
3.106000,775.554615,185.025228,4.097739,0.050015,-0.028242,-0.096321
3.107000,774.425396,61.599084,4.097739,0.049088,-0.029817,-0.097053
3.108000,773.461174,-59.656783,4.097739,0.048105,-0.031233,-0.097749
3.109000,772.675373,-177.826411,4.097737,0.047064,-0.032488,-0.098413
3.110000,772.077490,-289.096130,4.097736,0.045967,-0.033578,-0.099046
3.111000,771.672989,-391.257834,4.097733,0.044812,-0.034502,-0.099651
3.112000,771.462684,-485.632250,4.097730,0.043602,-0.035259,-0.100231
3.113000,771.442848,-570.214512,4.097727,0.042336,-0.035848,-0.100788
3.114000,771.604808,-643.121723,4.097723,0.041015,-0.036270,-0.101324
3.115000,771.934805,-703.598772,4.097719,0.039639,-0.036526,-0.101843
3.116000,772.414812,-749.716018,4.097714,0.038210,-0.036617,-0.102346
3.117000,773.022422,-781.576014,4.097710,0.036729,-0.036546,-0.102837
3.118000,773.730998,-797.271816,4.097705,0.035197,-0.036316,-0.103319
3.119000,774.510352,-796.282250,4.097700,0.033615,-0.035931,-0.103793
3.120000,775.328372,-778.412090,4.097696,0.031983,-0.035397,-0.104264
3.121000,776.153213,-742.685317,4.097691,0.030304,-0.034717,-0.104734
3.122000,776.953634,-691.555163,4.097687,0.028577,-0.033898,-0.105206
3.123000,777.699485,-630.872245,4.097683,0.026804,-0.032946,-0.105682
3.124000,778.363582,-558.186464,4.097680,0.024986,-0.031869,-0.106166
3.125000,778.923333,-472.625852,4.097677,0.023124,-0.030674,-0.106660
3.126000,779.361268,-373.286521,4.097675,0.021217,-0.029368,-0.107168
3.127000,779.664810,-263.717486,4.097673,0.019266,-0.027962,-0.107692
3.128000,779.826645,-144.625404,4.097672,0.017272,-0.026462,-0.108234
3.129000,779.844814,-16.947095,4.097672,0.015234,-0.024878,-0.108798
3.130000,779.722946,113.970166,4.097673,0.013153,-0.023220,-0.109385
3.131000,779.469788,246.416626,4.097674,0.011027,-0.021496,-0.109999
3.132000,779.099109,381.965509,4.097677,0.008856,-0.019717,-0.110641
3.133000,778.628767,520.352887,4.097680,0.006639,-0.017892,-0.111314
3.134000,778.078974,659.013110,4.097684,0.004376,-0.016031,-0.112019
3.135000,777.472411,797.528192,4.097688,0.002065,-0.014143,-0.112757
3.136000,776.833307,934.083304,4.097694,-0.000294,-0.012238,-0.113531
3.137000,776.185486,1066.403725,4.097700,-0.002705,-0.010325,-0.114340
3.138000,775.551466,1193.052417,4.097708,-0.005167,-0.008414,-0.115188
3.139000,774.951693,1313.241021,4.097715,-0.007683,-0.006512,-0.116074
3.140000,774.403609,1423.029648,4.097724,-0.010255,-0.004629,-0.116999
3.141000,773.921941,1524.650476,4.097733,-0.012884,-0.002772,-0.117965
3.142000,773.518180,1615.352436,4.097743,-0.015573,-0.000949,-0.118971
3.143000,773.199032,1693.948727,4.097753,-0.018324,0.000831,-0.120018
3.144000,772.966760,1759.402371,4.097763,-0.021138,0.002563,-0.121106
3.145000,772.820883,1814.249277,4.097774,-0.024017,0.004240,-0.122235
3.146000,772.757197,1857.664560,4.097785,-0.026964,0.005855,-0.123404
3.147000,772.766721,1890.490339,4.097797,-0.029980,0.007402,-0.124614
3.148000,772.836487,1912.308708,4.097808,-0.033066,0.008877,-0.125864
3.149000,772.950173,1923.021889,4.097820,-0.036224,0.010274,-0.127153
3.150000,773.089751,1923.758395,4.097831,-0.039456,0.011588,-0.128480
3.151000,773.236261,1913.095340,4.097843,-0.042761,0.012815,-0.129844
3.152000,773.370896,1893.590483,4.097854,-0.046141,0.013953,-0.131243
3.153000,773.476145,1866.607651,4.097865,-0.049596,0.014998,-0.132677
3.154000,773.535964,1832.551192,4.097876,-0.053126,0.015947,-0.134142
3.155000,773.536659,1789.661737,4.097887,-0.056731,0.016798,-0.135638
3.156000,773.467943,1739.015859,4.097897,-0.060409,0.017551,-0.137163
3.157000,773.322774,1683.818893,4.097907,-0.064161,0.018204,-0.138713
3.158000,773.096805,1624.051890,4.097917,-0.067984,0.018756,-0.140287
3.159000,772.789042,1560.945793,4.097926,-0.071877,0.019209,-0.141883
3.160000,772.401135,1498.632118,4.097935,-0.075838,0.019561,-0.143496
3.161000,771.936682,1438.118286,4.097944,-0.079865,0.019814,-0.145125
3.162000,771.400860,1380.138835,4.097952,-0.083954,0.019971,-0.146767
3.163000,770.799779,1322.845858,4.097960,-0.088101,0.020031,-0.148417
3.164000,770.139574,1268.875063,4.097968,-0.092304,0.019999,-0.150074
3.165000,769.424881,1218.776923,4.097975,-0.096559,0.019875,-0.151732
3.166000,768.658915,1169.112114,4.097982,-0.100860,0.019665,-0.153389
3.167000,767.843896,1119.843845,4.097989,-0.105203,0.019370,-0.155040
3.168000,766.980798,1074.495565,4.097995,-0.109582,0.018995,-0.156682
3.169000,766.069168,1033.184472,4.098001,-0.113992,0.018544,-0.158310
3.170000,765.108505,997.086752,4.098007,-0.118427,0.018022,-0.159921
3.171000,764.099242,966.537197,4.098013,-0.122880,0.017432,-0.161509
3.172000,763.042945,937.980598,4.098019,-0.127345,0.016782,-0.163070
3.173000,761.942130,914.541710,4.098024,-0.131814,0.016075,-0.164599
3.174000,760.800137,897.194806,4.098030,-0.136280,0.015318,-0.166093
3.175000,759.622458,885.661908,4.098035,-0.140735,0.014516,-0.167545
3.176000,758.416869,878.839271,4.098040,-0.145171,0.013677,-0.168951
3.177000,757.192729,877.043594,4.098045,-0.149578,0.012806,-0.170306
3.178000,755.960827,879.522011,4.098051,-0.153948,0.011912,-0.171605
3.179000,754.733230,883.893680,4.098056,-0.158270,0.011000,-0.172843
3.180000,753.523269,889.777264,4.098061,-0.162536,0.010079,-0.174014
3.181000,752.344439,896.693409,4.098067,-0.166734,0.009157,-0.175114
3.182000,751.209101,904.005820,4.098072,-0.170853,0.008243,-0.176137
3.183000,750.128445,912.458586,4.098077,-0.174882,0.007344,-0.177078
3.184000,749.112172,922.954000,4.098083,-0.178810,0.006471,-0.177933
3.185000,748.168007,934.566766,4.098089,-0.182623,0.005633,-0.178695
3.186000,747.302333,948.218940,4.098094,-0.186310,0.004841,-0.179361
3.187000,746.521819,963.442862,4.098100,-0.189856,0.004105,-0.179926
3.188000,745.832409,976.470724,4.098106,-0.193249,0.003435,-0.180385
3.189000,745.238077,988.598427,4.098112,-0.196475,0.002845,-0.180733
3.190000,744.742962,1001.885442,4.098118,-0.199519,0.002345,-0.180967
3.191000,744.351408,1013.498390,4.098124,-0.202367,0.001949,-0.181082
