time,temperature,pressure,lattice,MSD
0.071000,692.601301,19721.504413,4.048064,-0.182632,0.030648,0.012038
0.072000,698.664999,19498.317701,4.048186,-0.175488,0.040789,0.015916
0.073000,703.709177,19306.848590,4.048306,-0.168109,0.050940,0.019810
0.074000,707.701926,19145.448341,4.048425,-0.160512,0.061079,0.023713
0.075000,710.626725,19018.257505,4.048544,-0.152714,0.071180,0.027621
0.076000,712.479920,18929.580430,4.048662,-0.144730,0.081223,0.031532
0.077000,713.268847,18873.559683,4.048779,-0.136575,0.091186,0.035440
0.078000,713.011348,18855.054808,4.048897,-0.128266,0.101049,0.039344
0.079000,711.734911,18876.594709,4.049015,-0.119816,0.110792,0.043240
0.080000,709.476581,18935.852082,4.049132,-0.111240,0.120399,0.047126
0.081000,706.282805,19032.192338,4.049251,-0.102552,0.129851,0.051002
0.082000,702.208372,19160.208385,4.049370,-0.093764,0.139134,0.054865
0.083000,697.315336,19315.332851,4.049491,-0.084892,0.148230,0.058715
0.084000,691.670675,19501.940652,4.049612,-0.075947,0.157126,0.062553
0.085000,685.345326,19717.054118,4.049735,-0.066943,0.165807,0.066378
0.086000,678.416017,19955.320936,4.049860,-0.057893,0.174262,0.070192
0.087000,670.966166,20215.144015,4.049986,-0.048811,0.182476,0.073995
0.088000,663.084889,20494.431259,4.050113,-0.039709,0.190438,0.077790
0.089000,654.865748,20789.064496,4.050243,-0.030601,0.198137,0.081578
0.090000,646.407502,21097.017774,4.050374,-0.021500,0.205561,0.085362
0.091000,637.814829,21412.602880,4.050508,-0.012420,0.212699,0.089145
0.092000,629.197753,21730.537306,4.050643,-0.003374,0.219541,0.092929
0.093000,620.670833,22045.055818,4.050781,0.005625,0.226078,0.096717
0.094000,612.351937,22350.513223,4.050920,0.014562,0.232299,0.100515
0.095000,604.362143,22641.234859,4.051061,0.023425,0.238196,0.104325
0.096000,596.825313,22914.136147,4.051204,0.032198,0.243759,0.108150
0.097000,589.866262,23162.594324,4.051348,0.040867,0.248980,0.111995
0.098000,583.610339,23382.174198,4.051494,0.049419,0.253852,0.115863
0.099000,578.181951,23565.811638,4.051641,0.057836,0.258365,0.119757
0.100000,573.702102,23711.271648,4.051789,0.066105,0.262514,0.123680
0.101000,570.286291,23813.394678,4.051937,0.074209,0.266291,0.127634
0.102000,568.041898,23867.912240,4.052086,0.082133,0.269690,0.131623
0.103000,567.065533,23873.210746,4.052235,0.089859,0.272706,0.135647
0.104000,567.440575,23826.876910,4.052383,0.097372,0.275335,0.139709
0.105000,569.233901,23726.101327,4.052531,0.104654,0.277571,0.143807
0.106000,572.492229,23570.937280,4.052678,0.111688,0.279412,0.147944
0.107000,577.238972,23361.649198,4.052824,0.118458,0.280857,0.152117
0.108000,583.471289,23098.116106,4.052968,0.124946,0.281904,0.156325
0.109000,591.158378,22782.240960,4.053110,0.131137,0.282553,0.160566
0.110000,600.241495,22414.776078,4.053250,0.137013,0.282806,0.164837
0.111000,610.632942,21998.996638,4.053387,0.142561,0.282665,0.169134
