temp, val
23.900000, 110140404.039076
24.000000, 109224479.498543
24.100000, 108319932.837177
24.200000, 107426576.379962
24.300000, 106544226.305544
24.400000, 105672702.551667
24.500000, 104811828.723300
24.600000, 103961432.003372
24.700000, 103121343.066041
24.800000, 102291395.992392
24.900000, 101471428.188514
25.000000, 100661280.305857
25.100000, 99860796.163808
25.200000, 99069822.674415
25.300000, 98288209.769190
25.400000, 97515810.327920
25.500000, 96752480.109436
25.600000, 95998077.684266
25.700000, 95252464.369121
25.800000, 94515504.163152
25.900000, 93787063.685933
26.000000, 93067012.117102
26.100000, 92355221.137624
26.200000, 91651564.872619
26.300000, 90955919.835708
26.400000, 90268164.874829
26.500000, 89588181.119488
26.600000, 88915851.929392
26.700000, 88251062.844423
26.800000, 87593701.535922
26.900000, 86943657.759236
27.000000, 86300823.307491
27.100000, 85665091.966559
27.200000, 85036359.471184
27.300000, 84414523.462224
27.400000, 83799483.444990
27.500000, 83191140.748642
27.600000, 82589398.486611
27.700000, 81994161.518019
27.800000, 81405336.410073
27.900000, 80822831.401396
28.000000, 80246556.366276
28.100000, 79676422.779803
28.200000, 79112343.683870
28.300000, 78554233.654011
28.400000, 78002008.767061
28.500000, 77455586.569604
28.600000, 76914886.047191
28.700000, 76379827.594314
28.800000, 75850332.985099
28.900000, 75326325.344716
29.000000, 74807729.121475
29.100000, 74294470.059589
29.200000, 73786475.172594
29.300000, 73283672.717400
29.400000, 72785992.168958
29.500000, 72293364.195531
29.600000, 71805720.634542
29.700000, 71322994.469000
29.800000, 70845119.804469
29.900000, 70372031.846579
30.000000, 69903666.879067
30.100000, 69439962.242316
30.200000, 68980856.312399
30.300000, 68526288.480607
30.400000, 68076199.133441
30.500000, 67630529.633067
30.600000, 67189222.298219
30.700000, 66752220.385532
30.800000, 66319468.071303
30.900000, 65890910.433657
31.000000, 65466493.435131
31.100000, 65046163.905626
31.200000, 64629869.525765
31.300000, 64217558.810604
31.400000, 63809181.093716
31.500000, 63404686.511625
31.600000, 63004025.988584
31.700000, 62607151.221686
31.800000, 62214014.666311
31.900000, 61824569.521880
32.000000, 61438769.717930
32.100000, 61056569.900487
32.200000, 60677925.418734
32.300000, 60302792.311975
32.400000, 59931127.296868
32.500000, 59562887.754945
32.600000, 59198031.720389
32.700000, 58836517.868081
32.800000, 58478305.501897
32.900000, 58123354.543251
33.000000, 57771625.519890
33.100000, 57423079.554915
33.200000, 57077678.356039
33.300000, 56735384.205070
33.400000, 56396159.947614
33.500000, 56059968.982990
33.600000, 55726775.254358
33.700000, 55396543.239053
33.800000, 55069237.939113
33.900000, 54744824.872008
34.000000, 54423270.061557
34.100000, 54104540.029033
34.200000, 53788601.784447
34.300000, 53475422.818010
34.400000, 53164971.091773
34.500000, 52857215.031431
34.600000, 52552123.518294
34.700000, 52249665.881421
34.800000, 51949811.889913
34.900000, 51652531.745355
35.000000, 51357796.074417
35.100000, 51065575.921592
35.200000, 50775842.742091
35.300000, 50488568.394867
35.400000, 50203725.135785
35.500000, 49921285.610919
35.600000, 49641222.849988
35.700000, 49363510.259916
35.800000, 49088121.618520
35.900000, 48815031.068319
36.000000, 48544213.110463
36.100000, 48275642.598783
36.200000, 48009294.733952
36.300000, 47745145.057760
36.400000, 47483169.447500
36.500000, 47223344.110460
36.600000, 46965645.578519
36.700000, 46710050.702849
36.800000, 46456536.648718
36.900000, 46205080.890387
37.000000, 45955661.206107
37.100000, 45708255.673208
37.200000, 45462842.663285
37.300000, 45219400.837468
37.400000, 44977909.141783
37.500000, 44738346.802603
37.600000, 44500693.322176
37.700000, 44264928.474245
37.800000, 44031032.299740
37.900000, 43798985.102554
38.000000, 43568767.445402
38.100000, 43340360.145742
38.200000, 43113744.271785
38.300000, 42888901.138572
38.400000, 42665812.304118
38.500000, 42444459.565633
38.600000, 42224824.955811
38.700000, 42006890.739178
38.800000, 41790639.408519
38.900000, 41576053.681353
39.000000, 41363116.496489
39.100000, 41151811.010629
39.200000, 40942120.595039
39.300000, 40734028.832275
39.400000, 40527519.512974
39.500000, 40322576.632694
39.600000, 40119184.388812
39.700000, 39917327.177484
39.800000, 39716989.590642
39.900000, 39518156.413063
40.000000, 39320812.619475
40.100000, 39124943.371720
40.200000, 38930534.015965
40.300000, 38737570.079959
40.400000, 38546037.270341
40.500000, 38355921.469996
40.600000, 38167208.735446
40.700000, 37979885.294303
40.800000, 37793937.542748
40.900000, 37609352.043065
41.000000, 37426115.521214
41.100000, 37244214.864440
41.200000, 37063637.118932
41.300000, 36884369.487515
41.400000, 36706399.327382
41.500000, 36529714.147865
41.600000, 36354301.608242
41.700000, 36180149.515588
41.800000, 36007245.822646
41.900000, 35835578.625754
42.000000, 35665136.162789
42.100000, 35495906.811156
42.200000, 35327879.085802
42.300000, 35161041.637275
42.400000, 34995383.249800
42.500000, 34830892.839397
42.600000, 34667559.452027
42.700000, 34505372.261769
42.800000, 34344320.569024
42.900000, 34184393.798751
43.000000, 34025581.498735
43.100000, 33867873.337870
43.200000, 33711259.104488
43.300000, 33555728.704703
43.400000, 33401272.160781
43.500000, 33247879.609544
43.600000, 33095541.300795
43.700000, 32944247.595767
43.800000, 32793988.965597
43.900000, 32644755.989830
44.000000, 32496539.354938
44.100000, 32349329.852870
44.200000, 32203118.379620
44.300000, 32057895.933819
44.400000, 31913653.615352
44.500000, 31770382.623992
44.600000, 31628074.258059
44.700000, 31486719.913097
44.800000, 31346311.080576
44.900000, 31206839.346610
45.000000, 31068296.390696
45.100000, 30930673.984474
45.200000, 30793963.990504
45.300000, 30658158.361066
45.400000, 30523249.136971
45.500000, 30389228.446400
45.600000, 30256088.503751
45.700000, 30123821.608511
45.800000, 29992420.144143
45.900000, 29861876.576986
46.000000, 29732183.455180
46.100000, 29603333.407597
46.200000, 29475319.142801
46.300000, 29348133.448008
46.400000, 29221769.188076
46.500000, 29096219.304502
46.600000, 28971476.814438
46.700000, 28847534.809715
46.800000, 28724386.455895
46.900000, 28602024.991321
47.000000, 28480443.726193
47.100000, 28359636.041651
47.200000, 28239595.388879
47.300000, 28120315.288210
47.400000, 28001789.328259
47.500000, 27884011.165057
47.600000, 27766974.521203
47.700000, 27650673.185027
47.800000, 27535101.009769
47.900000, 27420251.912762
48.000000, 27306119.874635
48.100000, 27192698.938525
48.200000, 27079983.209294
48.300000, 26967966.852771
48.400000, 26856644.094990
48.500000, 26746009.221452
48.600000, 26636056.576386
48.700000, 26526780.562030
48.800000, 26418175.637917
48.900000, 26310236.320173
49.000000, 26202957.180825
49.100000, 26096332.847118
49.200000, 25990358.000843
49.300000, 25885027.377673
49.400000, 25780335.766510
49.500000, 25676278.008840
49.600000, 25572848.998098
49.700000, 25470043.679040
49.800000, 25367857.047128
49.900000, 25266284.147919
50.000000, 25165320.076464
50.100000, 25064959.976717
50.200000, 24965199.040952
50.300000, 24866032.509183
50.400000, 24767455.668604
50.500000, 24669463.853018
50.600000, 24572052.442297
50.700000, 24475216.861828
50.800000, 24378952.581980
50.900000, 24283255.117573
51.000000, 24188120.027359
51.100000, 24093542.913500
51.200000, 23999519.421066
51.300000, 23906045.237532
51.400000, 23813116.092280
51.500000, 23720727.756116
51.600000, 23628876.040788
51.700000, 23537556.798506
51.800000, 23446765.921483
51.900000, 23356499.341464
52.000000, 23266753.029275
52.100000, 23177522.994374
52.200000, 23088805.284406
52.300000, 23000595.984762
52.400000, 22912891.218155
52.500000, 22825687.144185
52.600000, 22738979.958927
52.700000, 22652765.894509
52.800000, 22567041.218707
52.900000, 22481802.234540
53.000000, 22397045.279872
53.100000, 22312766.727015
53.200000, 22228962.982348
53.300000, 22145630.485925
53.400000, 22062765.711105
53.500000, 21980365.164175
53.600000, 21898425.383980
53.700000, 21816942.941564
53.800000, 21735914.439809
53.900000, 21655336.513078
54.000000, 21575205.826872
54.100000, 21495519.077480
54.200000, 21416272.991640
54.300000, 21337464.326201
54.400000, 21259089.867796
54.500000, 21181146.432509
54.600000, 21103630.865556
54.700000, 21026540.040961
54.800000, 20949870.861247
54.900000, 20873620.257119
55.000000, 20797785.187160
55.100000, 20722362.637528
55.200000, 20647349.621652
55.300000, 20572743.179946
55.400000, 20498540.379504
55.500000, 20424738.313825
55.600000, 20351334.102518
55.700000, 20278324.891026
55.800000, 20205707.850349
55.900000, 20133480.176766
56.000000, 20061639.091569
56.100000, 19990181.840792
56.200000, 19919105.694951
56.300000, 19848407.948777
56.400000, 19778085.920967
56.500000, 19708136.953923
56.600000, 19638558.413502
56.700000, 19569347.688773
56.800000, 19500502.191765
56.900000, 19432019.357230
57.000000, 19363896.642401
57.100000, 19296131.526759
57.200000, 19228721.511798
57.300000, 19161664.120793
57.400000, 19094956.898578
57.500000, 19028597.411315
57.600000, 18962583.246275
57.700000, 18896912.011618
57.800000, 18831581.336179
57.900000, 18766588.869249
58.000000, 18701932.280369
58.100000, 18637609.259115
58.200000, 18573617.514897
58.300000, 18509954.776754
58.400000, 18446618.793148
58.500000, 18383607.331773
58.600000, 18320918.179350
58.700000, 18258549.141438
58.800000, 18196498.042239
58.900000, 18134762.724413
59.000000, 18073341.048882
59.100000, 18012230.894655
59.200000, 17951430.158635
59.300000, 17890936.755446
59.400000, 17830748.617250
59.500000, 17770863.693570
59.600000, 17711279.951117
59.700000, 17651995.373618
59.800000, 17593007.961645
59.900000, 17534315.732442
60.000000, 17475916.719767
60.100000, 17417808.973718
60.200000, 17359990.560579
60.300000, 17302459.562651
60.400000, 17245214.078100
60.500000, 17188252.220794
60.600000, 17131572.120152
60.700000, 17075171.920988
60.800000, 17019049.783360
60.900000, 16963203.882420
61.000000, 16907632.408267
61.100000, 16852333.565795
61.200000, 16797305.574555
61.300000, 16742546.668608
61.400000, 16688055.096383
61.500000, 16633829.120539
61.600000, 16579867.017825
61.700000, 16526167.078944
61.800000, 16472727.608414
61.900000, 16419546.924442
62.000000, 16366623.358782
62.100000, 16313955.256614
62.200000, 16261540.976406
62.300000, 16209378.889792
62.400000, 16157467.381441
62.500000, 16105804.848937
62.600000, 16054389.702651
62.700000, 16003220.365620
62.800000, 15952295.273429
62.900000, 15901612.874085
63.000000, 15851171.627906
63.100000, 15800970.007399
63.200000, 15751006.497146
63.300000, 15701279.593690
63.400000, 15651787.805421
63.500000, 15602529.652467
63.600000, 15553503.666578
63.700000, 15504708.391020
63.800000, 15456142.380470
63.900000, 15407804.200901
64.000000, 15359692.429482
64.100000, 15311805.654474
64.200000, 15264142.475122
64.300000, 15216701.501554
64.400000, 15169481.354683
64.500000, 15122480.666104
64.600000, 15075698.077994
64.700000, 15029132.243014
64.800000, 14982781.824217
64.900000, 14936645.494944
65.000000, 14890721.938736
65.100000, 14845009.849236
65.200000, 14799507.930097
65.300000, 14754214.894892
65.400000, 14709129.467020
65.500000, 14664250.379619
65.600000, 14619576.375474
65.700000, 14575106.206932
65.800000, 14530838.635813
65.900000, 14486772.433323
66.000000, 14442906.379972
66.100000, 14399239.265487
66.200000, 14355769.888729
66.300000, 14312497.057609
66.400000, 14269419.589010
66.500000, 14226536.308703
66.600000, 14183846.051268
66.700000, 14141347.660014
66.800000, 14099039.986903
66.900000, 14056921.892471
67.000000, 14014992.245747
67.100000, 13973249.924187
67.200000, 13931693.813590
67.300000, 13890322.808025
67.400000, 13849135.809763
67.500000, 13808131.729198
67.600000, 13767309.484778
67.700000, 13726668.002932
67.800000, 13686206.218002
67.900000, 13645923.072169
68.000000, 13605817.515389
68.100000, 13565888.505321
68.200000, 13526135.007258
68.300000, 13486555.994066
68.400000, 13447150.446112
68.500000, 13407917.351198
68.600000, 13368855.704502
68.700000, 13329964.508508
68.800000, 13291242.772943
68.900000, 13252689.514717
69.000000, 13214303.757858
69.100000, 13176084.533450
69.200000, 13138030.879573
69.300000, 13100141.841245
69.400000, 13062416.470355
69.500000, 13024853.825612
69.600000, 12987452.972478
69.700000, 12950212.983119
69.800000, 12913132.936339
69.900000, 12876211.917528
70.000000, 12839449.018604
70.100000, 12802843.337958
70.200000, 12766393.980398
70.300000, 12730100.057093
70.400000, 12693960.685523
70.500000, 12657974.989419
70.600000, 12622142.098717
70.700000, 12586461.149499
70.800000, 12550931.283946
70.900000, 12515551.650283
71.000000, 12480321.402730
71.100000, 12445239.701449
71.200000, 12410305.712497
71.300000, 12375518.607775
71.400000, 12340877.564979
71.500000, 12306381.767551
71.600000, 12272030.404630
71.700000, 12237822.671008
71.800000, 12203757.767080
71.900000, 12169834.898795
72.000000, 12136053.277616
72.100000, 12102412.120468
72.200000, 12068910.649696
72.300000, 12035548.093020
72.400000, 12002323.683488
72.500000, 11969236.659436
72.600000, 11936286.264440
72.700000, 11903471.747276
72.800000, 11870792.361875
72.900000, 11838247.367283
73.000000, 11805836.027615
73.100000, 11773557.612019
73.200000, 11741411.394630
73.300000, 11709396.654531
73.400000, 11677512.675712
73.500000, 11645758.747033
73.600000, 11614134.162180
73.700000, 11582638.219626
73.800000, 11551270.222597
73.900000, 11520029.479028
74.000000, 11488915.301527
74.100000, 11457927.007338
74.200000, 11427063.918302
74.300000, 11396325.360821
74.400000, 11365710.665821
74.500000, 11335219.168715
74.600000, 11304850.209367
74.700000, 11274603.132057
74.800000, 11244477.285446
74.900000, 11214472.022538
75.000000, 11184586.700651
75.100000, 11154820.681375
75.200000, 11125173.330544
75.300000, 11095644.018201
75.400000, 11066232.118562
75.500000, 11036937.009984
75.600000, 11007758.074935
75.700000, 10978694.699958
75.800000, 10949746.275639
75.900000, 10920912.196577
76.000000, 10892191.861351
76.100000, 10863584.672488
76.200000, 10835090.036436
76.300000, 10806707.363525
76.400000, 10778436.067947
76.500000, 10750275.567715
76.600000, 10722225.284643
76.700000, 10694284.644309
76.800000, 10666453.076030
76.900000, 10638730.012828
77.000000, 10611114.891409
77.100000, 10583607.152125
77.200000, 10556206.238953
77.300000, 10528911.599464
77.400000, 10501722.684795
77.500000, 10474638.949621
77.600000, 10447659.852130
77.700000, 10420784.853993
77.800000, 10394013.420338
77.900000, 10367345.019727
78.000000, 10340779.124123
78.100000, 10314315.208868
78.200000, 10287952.752658
78.300000, 10261691.237514
78.400000, 10235530.148760
78.500000, 10209468.974995
78.600000, 10183507.208069
78.700000, 10157644.343059
78.800000, 10131879.878244
78.900000, 10106213.315079
79.000000, 10080644.158174
79.100000, 10055171.915267
79.200000, 10029796.097203
79.300000, 10004516.217909
79.400000, 9979331.794371
79.500000, 9954242.346610
79.600000, 9929247.397661
79.700000, 9904346.473548
79.800000, 9879539.103266
79.900000, 9854824.818752
80.000000, 9830203.154869
80.100000, 9805673.649380
80.200000, 9781235.842930
80.300000, 9756889.279021
80.400000, 9732633.503991
80.500000, 9708468.066998
80.600000, 9684392.519990
80.700000, 9660406.417693
80.800000, 9636509.317586
80.900000, 9612700.779879
81.000000, 9588980.367499
81.100000, 9565347.646063
81.200000, 9541802.183862
81.300000, 9518343.551840
81.400000, 9494971.323576
81.500000, 9471685.075262
81.600000, 9448484.385687
81.700000, 9425368.836215
81.800000, 9402338.010767
81.900000, 9379391.495803
82.000000, 9356528.880304
82.100000, 9333749.755751
82.200000, 9311053.716110
82.300000, 9288440.357812
82.400000, 9265909.279733
82.500000, 9243460.083183
82.600000, 9221092.371879
82.700000, 9198805.751936
82.800000, 9176599.831846
82.900000, 9154474.222458
83.000000, 9132428.536966
83.100000, 9110462.390891
83.200000, 9088575.402061
83.300000, 9066767.190597
83.400000, 9045037.378897
83.500000, 9023385.591618
83.600000, 9001811.455662
83.700000, 8980314.600155
83.800000, 8958894.656439
83.900000, 8937551.258048
84.000000, 8916284.040698
84.100000, 8895092.642268
84.200000, 8873976.702789
84.300000, 8852935.864423
84.400000, 8831969.771451
84.500000, 8811078.070258
84.600000, 8790260.409319
84.700000, 8769516.439181
84.800000, 8748845.812450
84.900000, 8728248.183779
85.000000, 8707723.209849
85.100000, 8687270.549359
85.200000, 8666889.863007
85.300000, 8646580.813481
85.400000, 8626343.065442
85.500000, 8606176.285512
85.600000, 8586080.142256
85.700000, 8566054.306175
85.800000, 8546098.449688
85.900000, 8526212.247119
86.000000, 8506395.374684
86.100000, 8486647.510480
86.200000, 8466968.334468
86.300000, 8447357.528463
86.400000, 8427814.776122
86.500000, 8408339.762927
86.600000, 8388932.176176
86.700000, 8369591.704969
86.800000, 8350318.040195
86.900000, 8331110.874524
87.000000, 8311969.902386
87.100000, 8292894.819969
87.200000, 8273885.325199
87.300000, 8254941.117732
87.400000, 8236061.898942
87.500000, 8217247.371907
87.600000, 8198497.241400
87.700000, 8179811.213875
87.800000, 8161188.997458
87.900000, 8142630.301934
88.000000, 8124134.838735
88.100000, 8105702.320931
88.200000, 8087332.463218
88.300000, 8069024.981905
88.400000, 8050779.594905
88.500000, 8032596.021726
88.600000, 8014473.983455
88.700000, 7996413.202752
88.800000, 7978413.403838
88.900000, 7960474.312483
89.000000, 7942595.655998
89.100000, 7924777.163222
89.200000, 7907018.564515
89.300000, 7889319.591743
89.400000, 7871679.978275
89.500000, 7854099.458963
89.600000, 7836577.770144
89.700000, 7819114.649620
89.800000, 7801709.836653
89.900000, 7784363.071954
90.000000, 7767074.097674
90.100000, 7749842.657395
90.200000, 7732668.496119
90.300000, 7715551.360258
90.400000, 7698490.997626
90.500000, 7681487.157433
90.600000, 7664539.590267
90.700000, 7647648.048094
90.800000, 7630812.284243
90.900000, 7614032.053401
91.000000, 7597307.111600
91.100000, 7580637.216212
91.200000, 7564022.125938
91.300000, 7547461.600799
91.400000, 7530955.402128
91.500000, 7514503.292563
91.600000, 7498105.036036
91.700000, 7481760.397765
91.800000, 7465469.144247
91.900000, 7449231.043248
92.000000, 7433045.863795
92.100000, 7416913.376170
92.200000, 7400833.351900
92.300000, 7384805.563746
92.400000, 7368829.785701
92.500000, 7352905.792977
92.600000, 7337033.362002
92.700000, 7321212.270407
92.800000, 7305442.297019
92.900000, 7289723.221859
93.000000, 7274054.826126
93.100000, 7258436.892195
93.200000, 7242869.203610
93.300000, 7227351.545070
93.400000, 7211883.702429
93.500000, 7196465.462686
93.600000, 7181096.613974
93.700000, 7165776.945560
93.800000, 7150506.247831
93.900000, 7135284.312290
94.000000, 7120110.931548
94.100000, 7104985.899321
94.200000, 7089909.010413
94.300000, 7074880.060721
94.400000, 7059898.847220
94.500000, 7044965.167959
94.600000, 7030078.822053
94.700000, 7015239.609679
94.800000, 7000447.332065
94.900000, 6985701.791488
95.000000, 6971002.791265
95.100000, 6956350.135743
95.200000, 6941743.630301
95.300000, 6927183.081335
95.400000, 6912668.296257
95.500000, 6898199.083486
95.600000, 6883775.252442
95.700000, 6869396.613542
95.800000, 6855062.978191
95.900000, 6840774.158775
96.000000, 6826529.968659
96.100000, 6812330.222178
96.200000, 6798174.734631
96.300000, 6784063.322277
96.400000, 6769995.802324
96.500000, 6755971.992930
96.600000, 6741991.713193
96.700000, 6728054.783145
96.800000, 6714161.023748
96.900000, 6700310.256886
97.000000, 6686502.305363
97.100000, 6672736.992893
97.200000, 6659014.144097
97.300000, 6645333.584496
97.400000, 6631695.140508
97.500000, 6618098.639439
97.600000, 6604543.909479
97.700000, 6591030.779700
97.800000, 6577559.080043
97.900000, 6564128.641321
98.000000, 6550739.295206
98.100000, 6537390.874231
98.200000, 6524083.211780
98.300000, 6510816.142082
98.400000, 6497589.500211
98.500000, 6484403.122076
98.600000, 6471256.844418
98.700000, 6458150.504806
98.800000, 6445083.941628
98.900000, 6432056.994090
99.000000, 6419069.502210
99.100000, 6406121.306813
99.200000, 6393212.249525
99.300000, 6380342.172769
99.400000, 6367510.919760
99.500000, 6354718.334503
99.600000, 6341964.261782
99.700000, 6329248.547162
99.800000, 6316571.036980
99.900000, 6303931.578341
100.000000, 6291330.019116
100.100000, 6278766.207934
100.200000, 6266239.994180
100.300000, 6253751.227987
100.400000, 6241299.760238
100.500000, 6228885.442555
100.600000, 6216508.127296
100.700000, 6204167.667555
100.800000, 6191863.917151
100.900000, 6179596.730630
101.000000, 6167365.963255
101.100000, 6155171.471006
101.200000, 6143013.110575
101.300000, 6130890.739358
101.400000, 6118804.215457
101.500000, 6106753.397672
101.600000, 6094738.145495
101.700000, 6082758.319112
101.800000, 6070813.779394
101.900000, 6058904.387892
102.000000, 6047030.006840
102.100000, 6035190.499142
102.200000, 6023385.728375
102.300000, 6011615.558782
102.400000, 5999879.855267
102.500000, 5988178.483394
102.600000, 5976511.309383
102.700000, 5964878.200103
102.800000, 5953279.023070
102.900000, 5941713.646446
103.000000, 5930181.939029
103.100000, 5918683.770257
103.200000, 5907219.010197
103.300000, 5895787.529547
103.400000, 5884389.199627
103.500000, 5873023.892381
103.600000, 5861691.480371
103.700000, 5850391.836771
103.800000, 5839124.835366
103.900000, 5827890.350550
104.000000, 5816688.257319
104.100000, 5805518.431269
104.200000, 5794380.748594
104.300000, 5783275.086079
104.400000, 5772201.321102
104.500000, 5761159.331624
104.600000, 5750148.996191
104.700000, 5739170.193929
104.800000, 5728222.804539
104.900000, 5717306.708297
105.000000, 5706421.786047
105.100000, 5695567.919200
105.200000, 5684744.989732
105.300000, 5673952.880177
105.400000, 5663191.473627
105.500000, 5652460.653729
105.600000, 5641760.304677
105.700000, 5631090.311216
105.800000, 5620450.558635
105.900000, 5609840.932763
106.000000, 5599261.319968
106.100000, 5588711.607153
106.200000, 5578191.681754
106.300000, 5567701.431735
106.400000, 5557240.745587
106.500000, 5546809.512325
106.600000, 5536407.621482
106.700000, 5526034.963110
106.800000, 5515691.427777
